"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999123,242,106,8,98,23,400,1,42
"2",998970,311,143,5,109,23,438,1,45
"3",998788,385,188,4,132,24,478,2,61
"4",998561,480,239,4,166,24,526,2,80
"5",998275,601,301,5,210,23,585,3,101
"6",997915,754,377,6,265,24,660,4,127
"7",997462,946,473,7,333,24,754,5,159
"8",996894,1188,594,9,418,24,872,6,200
"9",996182,1491,745,12,525,25,1021,7,251
"10",995288,1870,935,15,659,26,1207,9,315
"11",994168,2345,1173,18,827,28,1440,11,396
"12",992765,2940,1472,23,1038,30,1733,14,496
"13",991005,3686,1846,29,1302,33,2099,18,622
"14",988803,4618,2314,36,1634,36,2559,22,781
"15",986047,5781,2900,45,2049,41,3137,28,978
"16",982604,7232,3632,57,2568,47,3860,35,1226
"17",978303,9039,4547,71,3218,55,4767,44,1535
"18",972942,11283,5686,89,4030,65,5904,54,1922
"19",966269,14066,7104,112,5045,78,7326,68,2404
"20",957984,17501,8866,140,6309,94,9107,85,3004
"21",947722,21728,11046,175,7882,114,11333,106,3748
"22",935061,26897,13736,218,9834,140,14115,132,4670
"23",919504,33180,17037,271,12251,171,17586,165,5808
"24",900499,40743,21071,337,15231,211,21909,204,7204
"25",877427,49765,25958,417,18888,260,27284,253,8909
"26",849652,60380,31833,515,23349,321,33950,311,10975
"27",816560,72650,38815,633,28755,396,42190,382,13458
"28",777620,86538,46993,775,35247,488,52339,466,16408
"29",732485,101833,56402,943,42960,601,64776,564,19867
"30",681117,118084,66998,1137,51990,738,79937,676,23846
"31",623916,134566,78585,1359,62393,903,98279,804,28328
"32",561832,150248,90817,1606,74106,1100,120291,942,33227
"33",496424,163846,103139,1874,86950,1331,146436,1089,38399
"34",429803,173965,114800,2152,100571,1599,177109,1237,43603
"35",364435,179343,124877,2428,114428,1904,212585,1376,48536
"36",302831,179105,132427,2683,127764,2245,252945,1497,52796
"37",247141,173035,136610,2899,139696,2618,298001,1588,55988
"38",198857,161652,136880,3054,149285,3014,347258,1638,57759
"39",158594,146174,133108,3134,155680,3422,399888,1642,57873
"40",126167,128196,125638,3127,158277,3831,454764,1596,56278
"41",100788,109370,115217,3034,156818,4224,510549,1506,53120
"42",81352,91093,102835,2863,151454,4589,565814,1381,48714
"43",66683,74349,89537,2631,142707,4913,619180,1232,43479
"44",55696,59699,76245,2359,131356,5188,669457,1074,37855
"45",47494,47316,63680,2067,118296,5408,715740,914,32236
"46",41363,37130,52309,1772,104430,5572,757423,763,26924
"47",36764,28926,42370,1493,90533,5682,794231,627,22115
"48",33299,22418,33923,1237,77228,5741,826154,508,17912
"49",30675,17312,26903,1011,64942,5756,853401,407,14344
"50",28678,13339,21175,816,53924,5732,876335,322,11375
"51",27152,10266,16569,652,44281,5677,895403,254,8953
"52",25982,7895,12906,517,36016,5597,911087,198,7005
"53",25081,6073,10018,407,29053,5497,923872,155,5456
"54",24388,4672,7757,319,23270,5381,934213,120,4235
"55",23853,3596,5996,249,18526,5255,942526,93,3279
"56",23439,2770,4629,193,14673,5122,949174,72,2534
"57",23119,2135,3571,150,11572,4983,954471,55,1958
"58",22871,1646,2755,116,9091,4842,958679,43,1510
"59",22680,1270,2124,90,7121,4700,962015,33,1165
"60",22532,980,1639,69,5564,4558,964658,25,898
"61",22417,757,1264,53,4338,4417,966753,20,693
"62",22329,585,976,41,3376,4279,968415,15,535
"63",22260,452,753,32,2624,4143,969736,12,412
"64",22207,349,582,25,2038,4010,970790,9,318
"65",22166,270,449,19,1581,3881,971635,7,246
"66",22134,208,347,15,1226,3755,972316,5,190
"67",22109,161,268,11,950,3632,972869,4,147
"68",22090,125,207,9,735,3513,973321,3,113
"69",22076,96,160,7,570,3397,973695,2,88
"70",22064,75,124,5,441,3285,974007,2,68
"71",22055,58,96,4,341,3176,974270,1,52
"72",22049,45,74,3,264,3071,974495,1,40
"73",22043,34,57,2,204,2969,974689,1,31
"74",22039,27,44,2,158,2871,974860,1,24
"75",22036,21,34,1,122,2775,975010,1,19
"76",22034,16,26,1,95,2683,975145,0,14
"77",22032,12,20,1,73,2594,975268,0,11
"78",22030,10,16,1,57,2507,975380,0,9
"79",22029,7,12,1,44,2424,975483,0,7
"80",22028,6,9,0,34,2343,975579,0,5
