"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999213,151,106,17,89,23,400,10,34
"2",999152,160,112,19,95,25,438,10,36
"3",999088,170,119,20,100,27,477,11,38
"4",999019,179,125,21,106,30,520,12,40
"5",998947,190,133,23,112,32,564,12,42
"6",998870,201,141,24,118,35,612,13,45
"7",998789,213,149,25,125,38,662,14,48
"8",998703,226,158,27,132,40,715,14,50
"9",998612,239,167,28,140,44,771,15,53
"10",998515,253,177,30,148,47,830,16,56
"11",998414,267,187,32,157,50,893,17,60
"12",998306,283,198,33,166,54,960,18,63
"13",998192,299,209,35,176,58,1031,19,67
"14",998071,317,222,37,186,62,1105,20,71
"15",997944,335,234,40,197,66,1184,21,75
"16",997809,355,248,42,208,70,1268,23,79
"17",997665,376,263,45,220,75,1357,24,84
"18",997514,397,278,47,233,80,1450,25,89
"19",997354,421,294,50,247,85,1550,27,94
"20",997184,445,311,53,261,90,1655,28,100
"21",997005,471,329,56,276,96,1766,30,105
"22",996815,498,349,59,293,102,1884,32,111
"23",996614,528,369,63,310,109,2009,34,118
"24",996401,558,390,66,328,115,2141,36,125
"25",996177,591,413,70,347,123,2280,38,132
"26",995939,625,437,74,367,130,2428,40,140
"27",995687,661,463,78,388,138,2585,42,148
"28",995420,699,489,83,411,147,2750,45,156
"29",995139,740,518,88,435,156,2925,47,166
"30",994841,783,548,93,460,165,3111,50,175
"31",994525,828,579,98,487,175,3307,53,185
"32",994192,876,613,104,515,185,3514,56,196
"33",993839,927,649,110,545,197,3734,59,207
"34",993466,980,686,116,576,208,3966,63,220
"35",993071,1037,726,123,610,221,4212,66,232
"36",992654,1097,768,130,645,234,4472,70,246
"37",992213,1160,812,138,682,248,4747,74,260
"38",991746,1226,859,146,722,263,5039,78,275
"39",991253,1297,908,154,763,278,5346,83,291
"40",990731,1371,961,163,807,294,5672,88,307
"41",990180,1449,1016,172,854,312,6017,93,325
"42",989598,1532,1074,182,903,330,6381,98,344
"43",988982,1619,1135,193,955,349,6766,104,363
"44",988332,1712,1200,204,1010,370,7174,109,384
"45",987644,1809,1269,215,1067,392,7604,116,406
"46",986917,1912,1341,228,1129,414,8059,123,429
"47",986151,2019,1417,241,1193,439,8541,129,453
"48",985341,2133,1497,254,1261,464,9050,137,480
"49",984486,2253,1581,269,1333,491,9588,144,506
"50",983583,2379,1671,284,1408,519,10156,152,535
"51",982630,2511,1765,300,1488,549,10757,161,565
"52",981624,2651,1863,317,1572,581,11392,170,597
"53",980563,2799,1967,334,1660,614,12062,180,631
"54",979443,2953,2077,353,1754,650,12770,190,666
"55",978261,3116,2192,373,1852,687,13519,201,703
"56",977016,3287,2313,394,1955,726,14309,212,742
"57",975704,3467,2441,415,2063,767,15143,223,783
"58",974320,3655,2575,438,2178,811,16023,235,826
"59",972862,3852,2715,463,2298,857,16952,248,871
"60",971326,4060,2864,488,2424,905,17933,262,918
"61",969709,4277,3019,515,2556,957,18968,276,969
"62",968007,4504,3181,543,2696,1011,20058,291,1021
"63",966217,4741,3351,572,2843,1068,21208,307,1076
"64",964333,4990,3529,603,2996,1127,22422,323,1134
"65",962352,5249,3716,635,3157,1190,23701,341,1194
"66",960271,5521,3910,669,3325,1256,25048,358,1257
"67",958085,5803,4114,704,3501,1326,26467,377,1323
"68",955789,6097,4327,741,3686,1399,27961,397,1392
"69",953379,6405,4549,779,3878,1476,29534,417,1463
"70",950852,6724,4779,820,4079,1556,31190,439,1539
"71",948202,7056,5020,861,4289,1641,32931,461,1617
"72",945426,7399,5271,905,4509,1730,34761,484,1698
"73",942518,7755,5530,951,4738,1823,36685,509,1784
"74",939475,8124,5800,998,4975,1921,38708,533,1871
"75",936293,8505,6079,1047,5222,2023,40832,560,1962
"76",932967,8899,6368,1097,5478,2130,43061,586,2057
"77",929493,9304,6668,1151,5743,2242,45399,614,2154
"78",925868,9721,6977,1205,6019,2360,47851,643,2255
