"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999220,144,106,20,87,23,400,13,31
"2",999166,148,110,23,90,25,438,13,33
"3",999110,154,113,25,93,28,477,14,34
"4",999051,160,117,26,96,32,519,14,35
"5",998989,166,121,28,99,35,562,15,36
"6",998926,172,126,29,102,38,607,15,37
"7",998860,179,130,30,106,42,653,16,39
"8",998792,185,135,31,110,45,701,16,40
"9",998721,192,140,32,114,49,751,17,42
"10",998648,199,146,33,118,53,803,18,43
"11",998572,207,151,34,122,57,857,18,45
"12",998493,214,157,36,127,61,913,19,47
"13",998411,222,162,37,132,64,971,20,49
"14",998326,231,169,39,136,68,1032,20,50
"15",998238,239,175,40,142,73,1094,21,52
"16",998146,248,181,41,147,77,1159,22,54
"17",998051,257,188,43,152,81,1227,23,56
"18",997953,267,195,45,158,86,1297,24,58
"19",997851,277,202,46,164,90,1370,24,60
"20",997745,287,210,48,170,95,1445,25,63
"21",997636,298,218,50,176,100,1523,26,65
"22",997522,309,226,52,183,105,1605,27,67
"23",997404,320,234,53,190,110,1689,28,70
"24",997281,332,243,55,197,115,1776,29,72
"25",997154,345,252,58,204,120,1867,30,75
"26",997023,358,261,60,211,126,1961,32,78
"27",996886,371,271,62,219,132,2059,33,81
"28",996745,385,281,64,227,138,2160,34,84
"29",996598,399,291,66,236,144,2265,35,87
"30",996445,414,302,69,245,150,2375,37,90
"31",996287,429,314,72,254,157,2488,38,94
"32",996124,445,325,74,263,163,2605,39,97
"33",995954,461,337,77,273,170,2727,41,100
"34",995778,478,350,80,283,177,2854,42,104
"35",995595,496,362,83,294,185,2985,44,108
"36",995406,515,376,86,305,193,3121,45,112
"37",995209,534,390,89,316,201,3262,47,116
"38",995006,553,404,92,328,209,3408,49,121
"39",994795,574,419,96,340,217,3560,51,125
"40",994575,595,435,99,352,226,3717,53,130
"41",994348,617,451,103,366,235,3881,54,135
"42",994113,640,467,107,379,244,4050,57,139
"43",993869,663,485,111,393,254,4226,59,145
"44",993616,688,503,115,407,264,4408,61,150
"45",993354,713,521,119,422,274,4597,63,156
"46",993081,739,540,124,438,285,4793,65,161
"47",992800,766,560,128,454,296,4996,68,167
"48",992507,794,581,133,471,307,5207,70,173
"49",992204,824,602,138,488,320,5425,73,180
"50",991890,854,624,143,506,332,5651,76,186
"51",991564,885,647,148,525,345,5886,78,193
"52",991227,917,671,154,544,358,6130,81,200
"53",990876,951,696,159,564,371,6382,84,208
"54",990514,986,721,165,584,386,6644,87,215
"55",990138,1022,747,171,606,400,6915,91,223
"56",989749,1059,774,177,628,416,7196,94,231
"57",989346,1097,803,184,651,431,7488,97,239
"58",988928,1136,832,191,675,448,7790,101,248
"59",988495,1177,862,198,700,464,8104,104,257
"60",988047,1220,893,205,725,482,8429,108,267
"61",987583,1263,925,212,751,500,8765,112,276
"62",987102,1309,959,220,778,519,9114,116,286
"63",986603,1356,993,227,807,538,9476,120,297
"64",986087,1404,1029,236,836,558,9850,125,307
"65",985553,1455,1066,244,866,579,10238,129,318
"66",985000,1506,1104,253,897,600,10640,134,330
"67",984427,1560,1143,262,929,622,11056,139,341
"68",983834,1615,1184,272,962,645,11488,143,354
"69",983220,1672,1226,281,997,669,11935,148,366
"70",982585,1731,1269,291,1032,694,12398,154,379
"71",981928,1791,1314,302,1069,719,12878,159,393
"72",981248,1854,1360,312,1107,745,13374,165,406
"73",980544,1918,1408,323,1146,772,13888,171,421
"74",979816,1984,1458,334,1186,800,14421,177,436
"75",979064,2052,1509,346,1228,829,14972,183,451
"76",978285,2123,1560,359,1271,859,15543,189,467
"77",977480,2196,1614,371,1315,891,16133,196,483
"78",976648,2271,1669,384,1361,923,16744,203,499
"79",975788,2348,1727,397,1408,956,17377,210,516
"80",974899,2428,1785,411,1456,990,18031,217,534
"81",973980,2509,1846,425,1506,1026,18708,224,552
"82",973032,2593,1909,439,1558,1062,19408,231,571
"83",972051,2679,1973,454,1611,1100,20132,239,591
"84",971040,2767,2039,469,1666,1138,20881,248,610
"85",969994,2858,2107,485,1722,1179,21655,256,630
"86",968915,2952,2177,501,1780,1220,22455,264,652
"87",967801,3047,2248,518,1840,1263,23282,273,674
"88",966652,3146,2321,535,1901,1308,24137,282,695
"89",965466,3247,2397,553,1964,1353,25021,291,718
"90",964243,3350,2474,571,2028,1400,25933,301,741
"91",962982,3456,2554,589,2094,1449,26876,310,765
"92",961683,3564,2634,608,2162,1499,27849,321,790
"93",960343,3675,2718,628,2231,1550,28855,331,815
"94",958963,3788,2804,648,2303,1603,29892,341,841
"95",957541,3904,2891,668,2376,1658,30963,352,867
"96",956077,4021,2980,689,2451,1714,32068,363,894
"97",954570,4142,3071,711,2527,1772,33208,374,921
"98",953020,4263,3164,733,2605,1831,34384,385,950
"99",951425,4389,3258,755,2686,1892,35596,397,979
"100",949785,4516,3355,778,2767,1955,36845,409,1008
"101",948099,4644,3453,801,2850,2019,38133,421,1038
"102",946367,4775,3553,824,2936,2085,39459,433,1069
"103",944586,4909,3655,849,3023,2153,40825,446,1099
"104",942759,5044,3758,873,3111,2223,42232,459,1130
"105",940883,5180,3864,898,3201,2294,43679,472,1162
"106",938958,5319,3970,924,3292,2367,45169,485,1195
"107",936984,5459,4078,950,3384,2442,46703,498,1228
"108",934960,5601,4187,976,3478,2519,48279,512,1261
"109",932886,5744,4298,1002,3574,2597,49899,525,1295
