"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"91",90280,274,343,23,761,4857,903460,10,168
"92",90230,230,289,19,640,4699,903893,8,141
"93",90187,194,243,16,538,4546,904277,7,119
"94",90151,163,204,14,452,4397,904619,6,100
"95",90121,137,171,12,380,4253,904926,5,84
"96",90096,115,144,10,319,4113,905203,4,70
"97",90074,97,121,8,268,3978,905454,3,59
"98",90057,81,102,7,226,3847,905682,3,50
"99",90042,68,85,6,190,3720,905890,2,42
"100",90029,57,72,5,159,3597,906081,2,35
"101",90018,48,60,4,134,3478,906258,2,29
"102",90010,40,51,3,112,3362,906421,1,25
"103",90002,34,43,3,94,3251,906573,1,21
"104",89996,29,36,2,79,3143,906715,1,17
"105",89991,24,30,2,67,3039,906848,1,15
"106",89986,20,25,2,56,2938,906973,1,12
"107",89982,17,21,1,47,2840,907091,1,10
"108",89979,14,18,1,40,2746,907202,0,9
"109",89977,12,15,1,33,2655,907308,0,7
"110",89974,10,13,1,28,2566,907408,0,6
"111",89972,8,11,1,24,2481,907503,0,5
"112",89971,7,9,1,20,2398,907594,0,4
"113",89970,6,7,1,17,2318,907681,0,4
"114",89969,5,6,0,14,2241,907765,0,3
"115",89968,4,5,0,12,2167,907844,0,3
"116",89967,4,4,0,10,2094,907921,0,2
"117",89966,3,4,0,8,2025,907994,0,2
"118",89966,2,3,0,7,1957,908064,0,2
"119",89965,2,3,0,6,1892,908132,0,1
"120",89965,2,2,0,5,1829,908197,0,1
