"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999212,153,106,17,90,23,400,9,34
"2",999150,162,113,18,95,25,438,10,36
"3",999084,172,120,19,101,27,478,10,39
"4",999014,183,127,20,107,29,520,11,41
"5",998939,194,135,22,114,32,565,12,44
"6",998860,206,143,23,121,34,613,12,46
"7",998776,219,152,24,128,37,663,13,49
"8",998687,233,161,26,136,40,717,14,52
"9",998593,247,171,28,144,43,774,15,55
"10",998492,262,182,29,153,46,835,16,58
"11",998386,279,193,31,163,49,899,17,62
"12",998272,296,205,33,173,53,968,18,66
"13",998152,314,218,35,184,57,1040,19,70
"14",998024,334,232,37,195,61,1118,20,75
"15",997888,354,246,40,207,65,1200,21,79
"16",997744,376,261,42,220,69,1287,23,84
"17",997591,400,277,45,234,74,1380,24,89
"18",997429,424,295,47,248,79,1478,26,95
"19",997256,451,313,50,263,84,1583,27,101
"20",997073,478,333,54,280,90,1694,29,107
"21",996878,508,353,57,297,96,1812,31,114
"22",996671,540,375,60,315,102,1937,33,121
"23",996452,573,398,64,335,109,2070,35,128
"24",996219,608,422,68,356,116,2211,37,136
"25",995972,646,448,72,378,123,2361,39,145
"26",995710,685,476,76,401,131,2520,41,154
"27",995431,728,505,81,426,139,2689,44,163
"28",995136,773,536,86,452,148,2868,47,173
"29",994822,820,570,92,480,158,3059,49,184
"30",994488,871,605,97,510,168,3261,53,195
"31",994135,924,642,103,541,178,3476,56,208
"32",993760,981,682,110,575,190,3704,59,220
"33",993361,1041,723,116,610,202,3947,63,234
"34",992939,1105,767,124,647,214,4204,67,248
"35",992491,1172,815,131,687,228,4477,71,263
"36",992015,1243,865,139,729,242,4767,75,279
"37",991511,1319,917,148,774,257,5074,80,296
"38",990976,1399,973,157,821,273,5400,85,314
"39",990408,1484,1033,166,872,290,5747,90,334
"40",989806,1575,1095,177,924,308,6115,95,354
"41",989168,1669,1163,187,980,327,6505,101,375
"42",988491,1771,1232,199,1041,348,6918,107,399
"43",987774,1877,1307,211,1104,369,7357,114,422
"44",987014,1990,1386,224,1171,392,7823,121,448
"45",986208,2110,1470,237,1242,416,8317,128,475
"46",985354,2236,1558,251,1317,442,8841,136,504
"47",984449,2370,1652,267,1397,469,9396,144,534
"48",983491,2510,1751,283,1481,498,9986,152,566
"49",982476,2660,1855,300,1570,528,10611,162,600
"50",981402,2817,1966,317,1664,561,11273,171,635
"51",980265,2983,2082,336,1763,595,11975,181,673
"52",979061,3159,2205,356,1868,631,12719,192,713
"53",977787,3342,2336,378,1979,670,13508,204,755
"54",976440,3537,2473,400,2097,710,14343,216,800
"55",975015,3742,2618,424,2221,753,15227,228,847
"56",973509,3958,2770,448,2352,799,16164,242,897
