"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999190,175,106,12,95,23,400,4,39
"2",999106,198,120,10,104,24,438,5,41
"3",999014,222,136,10,115,25,478,5,47
"4",998912,248,154,11,128,26,522,6,53
"5",998797,277,172,12,144,27,571,7,60
"6",998669,309,193,14,162,28,626,8,67
"7",998526,346,215,15,181,29,687,9,75
"8",998366,387,241,17,203,31,756,10,84
"9",998186,433,270,19,227,33,832,11,94
"10",997985,485,302,21,254,35,918,12,105
"11",997761,542,338,24,284,37,1014,13,118
"12",997509,607,378,27,318,40,1122,15,132
"13",997228,678,423,30,356,43,1242,17,147
"14",996914,759,473,33,398,47,1376,19,165
"15",996562,849,529,37,446,51,1527,21,185
"16",996169,949,592,42,498,55,1695,24,207
"17",995729,1062,662,47,557,60,1883,26,231
"18",995238,1187,740,52,623,66,2093,29,258
"19",994688,1328,828,58,697,73,2329,33,289
"20",994074,1484,926,65,780,80,2592,37,323
"21",993387,1659,1035,73,872,88,2886,41,361
"22",992620,1854,1157,82,976,97,3215,46,404
"23",991762,2072,1293,91,1091,108,3582,51,451
"24",990804,2316,1445,102,1220,119,3993,57,505
"25",989735,2587,1616,114,1364,132,4453,64,564
"26",988541,2889,1805,127,1524,147,4967,72,631
"27",987208,3226,2016,143,1703,163,5541,80,705
"28",985720,3601,2252,159,1903,181,6183,90,787
"29",984061,4018,2514,178,2126,202,6900,100,879
"30",982212,4482,2807,199,2374,225,7701,112,981
"31",980150,4999,3132,221,2652,250,8595,124,1096
"32",977854,5571,3494,247,2960,279,9595,139,1223
"33",975298,6206,3896,276,3303,311,10710,155,1364
"34",972454,6910,4343,308,3685,346,11955,173,1521
"35",969291,7690,4838,343,4109,386,13343,193,1695
"36",965778,8551,5386,382,4580,431,14891,215,1888
"37",961880,9502,5993,426,5104,480,16617,239,2103
"38",957556,10549,6663,474,5683,535,18540,266,2340
"39",952767,11701,7403,527,6325,596,20681,296,2601
"40",947470,12963,8219,586,7034,664,23063,329,2890
"41",941615,14348,9116,651,7818,740,25712,365,3209
"42",935156,15860,10100,723,8680,824,28658,405,3559
"43",928043,17504,11177,801,9630,917,31929,448,3944
"44",920223,19289,12352,888,10672,1020,35557,496,4363
"45",911642,21219,13632,982,11815,1134,39576,548,4822
"46",902247,23297,15022,1085,13063,1259,44026,605,5321
"47",891988,25522,16525,1197,14422,1398,48948,667,5864
"48",880811,27900,18141,1318,15900,1551,54379,733,6450
"49",868672,30418,19874,1449,17500,1719,60368,805,7083
"50",855528,33072,21723,1590,19223,1903,66960,882,7759
"51",841346,35849,23683,1741,21075,2105,74201,964,8480
"52",826106,38726,25749,1902,23052,2325,82140,1051,9246
"53",809789,41691,27906,2073,25154,2565,90822,1144,10052
"54",792402,44703,30149,2252,27373,2825,100297,1239,10893
"55",773959,47732,32454,2439,29703,3106,110608,1339,11770
"56",754497,50734,34805,2632,32129,3409,121795,1441,12669
"57",734068,53668,37166,2831,34637,3734,133896,1545,13587
"58",712749,56480,39514,3033,37203,4081,146939,1650,14509
"59",690633,59120,41810,3236,39802,4451,160949,1754,15427
"60",667839,61529,44016,3436,42401,4841,175937,1856,16323
"61",644500,63652,46095,3632,44963,5253,191905,1954,17183
"62",620764,65438,48003,3822,47453,5683,208837,2047,17995
"63",596793,66842,49699,3998,49829,6130,226708,2131,18740
"64",572759,67827,51140,4159,52048,6592,245475,2206,19402
"65",548841,68357,52292,4302,54066,7065,265076,2270,19966
"66",525209,68419,53125,4422,55838,7547,285440,2320,20416
"67",502032,68003,53620,4519,57323,8032,306471,2359,20740
"68",479465,67121,53757,4587,58488,8518,328064,2380,20932
"69",457649,65791,53530,4628,59306,8998,350098,2387,20985
"70",436701,64056,52940,4637,59753,9470,372444,2377,20898
"71",416724,61944,52012,4616,59814,9927,394963,2351,20665
"72",397794,59517,50756,4565,59495,10366,417509,2309,20305
"73",379967,56821,49212,4483,58793,10781,439943,2253,19813
"74",363271,53924,47408,4375,57731,11169,462123,2185,19212
"75",347720,50881,45389,4242,56332,11526,483911,2105,18508
"76",333308,47748,43199,4087,54626,11848,505183,2015,17720
"77",320015,44578,40879,3914,52657,12135,525823,1917,16866
"78",307803,41419,38476,3726,50459,12383,545733,1815,15959
"79",296627,38314,36029,3529,48081,12591,564830,1709,15020
"80",286435,35295,33574,3324,45566,12759,583046,1600,14065
"81",277170,32389,31146,3114,42962,12887,600330,1491,13108
"82",268772,29620,28772,2904,40306,12977,616649,1383,12159
"83",261178,27000,26476,2697,37639,13029,631982,1278,11232
"84",254327,24541,24275,2493,34996,13044,646324,1176,10335
"85",248157,22248,22183,2295,32405,13025,659687,1077,9478
"86",242613,20120,20211,2106,29892,12973,672086,985,8660
"87",237637,18158,18362,1926,27474,12891,683553,897,7890
"88",233178,16355,16639,1756,25169,12783,694121,815,7169
"89",229186,14708,15044,1596,22985,12649,703832,739,6496
"90",225618,13204,13575,1447,20932,12494,712729,668,5873
"91",222431,11839,12226,1310,19014,12319,720862,603,5299
"92",219585,10601,10992,1183,17231,12126,728281,543,4773
"93",217048,9482,9869,1066,15581,11919,735035,488,4291
"94",214787,8473,8848,959,14061,11700,741173,438,3853
"95",212773,7566,7922,861,12667,11470,746741,393,3454
"96",210980,6750,7087,772,11391,11231,751789,352,3092
"97",209384,6018,6333,692,10230,10985,756358,314,2767
"98",207965,5363,5655,619,9174,10734,760490,281,2472
"99",206703,4776,5046,553,8218,10480,764225,251,2207
"100",205581,4250,4500,494,7354,10222,767599,224,1970
"101",204584,3782,4009,441,6574,9964,770646,200,1756
"102",203699,3363,3571,393,5872,9706,773397,178,1565
"103",202912,2990,3178,350,5241,9448,775881,158,1394
"104",202213,2658,2828,312,4674,9192,778124,141,1240
"105",201592,2362,2515,278,4166,8937,780150,126,1104
"106",201041,2098,2236,248,3711,8685,781980,112,981
"107",200552,1864,1988,220,3304,8437,783635,99,873
"108",200118,1655,1766,196,2941,8193,785131,88,776
"109",199733,1470,1569,174,2617,7952,786486,78,689
"110",199391,1305,1394,155,2327,7716,787713,70,612
"111",199087,1159,1237,137,2069,7485,788826,62,544
"112",198818,1028,1099,122,1839,7258,789836,55,483
"113",198579,913,976,108,1634,7036,790754,49,429
"114",198368,810,866,96,1451,6820,791589,43,381
"115",198180,718,769,85,1289,6609,792350,38,338
"116",198013,638,682,76,1144,6403,793044,34,300
"117",197865,566,606,67,1016,6202,793678,30,266
"118",197734,502,537,60,902,6007,794259,27,236
"119",197617,445,477,53,801,5816,794791,24,210
"120",197514,395,423,47,710,5631,795279,21,186
