"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",999207,157,106,15,91,23,400,8,36
"2",999141,169,114,16,98,25,438,8,38
"3",999070,182,123,17,104,26,478,9,41
"4",998994,195,132,18,112,28,520,10,44
"5",998913,209,142,19,120,30,566,11,47
"6",998825,225,152,21,129,33,615,11,50
"7",998731,242,164,22,139,35,668,12,54
"8",998630,260,176,24,149,38,725,13,58
"9",998521,279,189,26,160,40,786,14,62
"10",998404,299,203,28,172,43,851,15,67
"11",998279,321,218,30,185,46,921,16,72
"12",998145,345,234,32,198,50,997,17,77
"13",998001,370,251,34,213,53,1078,19,83
"14",997846,398,270,37,229,57,1165,20,89
"15",997679,427,290,39,246,61,1258,21,96
"16",997500,458,311,42,264,66,1358,23,103
"17",997309,492,334,45,283,71,1466,25,111
"18",997102,529,358,49,304,76,1582,27,119
"19",996881,568,385,52,327,82,1706,28,127
"20",996644,610,413,56,351,88,1839,31,137
"21",996389,654,444,60,376,94,1983,33,147
"22",996115,703,476,65,404,101,2136,35,158
"23",995821,754,512,69,434,108,2301,38,169
"24",995506,809,549,75,466,116,2479,41,182
"25",995167,869,589,80,500,125,2669,44,195
"26",994804,933,633,86,537,134,2873,47,209
"27",994414,1001,679,92,577,144,3092,50,225
"28",993996,1074,729,99,619,155,3328,54,241
"29",993547,1153,782,106,665,166,3581,58,259
"30",993065,1237,840,114,713,178,3853,62,278
"31",992549,1327,901,122,766,191,4144,67,299
"32",991995,1423,967,132,822,205,4456,72,320
"33",991400,1527,1037,141,882,220,4792,77,344
"34",990762,1638,1113,151,946,236,5152,83,368
"35",990079,1757,1194,163,1015,254,5539,88,395
"36",989346,1884,1281,174,1089,272,5953,95,424
"37",988560,2020,1374,187,1169,292,6398,102,455
"38",987718,2166,1473,200,1254,314,6875,109,488
"39",986815,2323,1579,215,1345,337,7387,117,523
"40",985847,2489,1694,231,1442,361,7936,126,561
"41",984811,2667,1815,247,1547,388,8525,135,602
"42",983701,2857,1946,265,1658,416,9156,144,645
"43",982512,3061,2085,284,1777,446,9834,155,691
"44",981240,3278,2234,305,1906,479,10559,166,741
"45",979879,3509,2393,327,2042,514,11337,178,793
"46",978421,3756,2562,350,2188,551,12171,190,850
"47",976863,4020,2743,375,2344,591,13065,204,911
"48",975196,4300,2936,401,2510,634,14022,218,974
"49",973415,4599,3142,430,2688,679,15047,234,1044
"50",971513,4915,3362,460,2877,728,16145,250,1116
"51",969480,5252,3595,492,3080,781,17320,267,1195
"52",967311,5611,3843,526,3295,837,18577,286,1277
"53",964996,5992,4106,563,3524,897,19923,306,1366
"54",962527,6394,4387,601,3767,960,21362,327,1458
"55",959896,6821,4685,643,4027,1029,22900,349,1559
"56",957093,7273,4999,686,4303,1101,24545,373,1664
"57",954109,7749,5333,733,4595,1179,26302,397,1776
"58",950933,8253,5686,782,4905,1262,28179,424,1895
"59",947559,8782,6060,834,5233,1350,30182,452,2020
"60",943973,9339,6454,889,5581,1444,32319,482,2153
"61",940166,9926,6868,948,5950,1544,34598,513,2293
"62",936128,10541,7305,1010,6338,1651,37028,547,2440
"63",931848,11188,7763,1074,6748,1764,39616,581,2595
"64",927318,11859,8245,1142,7179,1884,42372,617,2758
"65",922528,12560,8749,1214,7632,2012,45304,656,2929
"66",917468,13291,9276,1289,8107,2147,48423,696,3108
"67",912128,14047,9826,1367,8608,2290,51735,737,3296
"68",906499,14833,10397,1449,9131,2441,55251,782,3491
"69",900574,15642,10991,1534,9677,2601,58980,827,3694
"70",894345,16478,11607,1624,10245,2770,62932,874,3904
"71",887807,17333,12243,1716,10834,2948,67118,923,4123
"72",880954,18209,12897,1812,11448,3136,71544,974,4350
"73",873784,19100,13570,1911,12081,3333,76220,1026,4581
"74",866290,20008,14257,2012,12736,3541,81156,1079,4820
"75",858475,20925,14957,2117,13410,3758,86359,1134,5065
"76",850338,21846,15670,2224,14099,3986,91838,1190,5313
"77",841881,22769,16390,2333,14805,4223,97599,1246,5567
"78",833109,23691,17113,2444,15524,4471,103648,1303,5824
"79",824031,24600,17842,2555,16249,4729,109994,1361,6079
"80",814655,25494,18566,2667,16986,4997,116635,1419,6339
"81",804990,26368,19285,2779,17724,5275,123578,1476,6596
"82",795051,27215,19993,2891,18463,5563,130824,1534,6851
"83",784852,28029,20686,3002,19199,5859,138373,1590,7102
"84",774414,28802,21357,3111,19927,6164,146224,1645,7349
"85",763754,29530,22004,3218,20643,6477,154374,1698,7587
"86",752896,30206,22618,3322,21343,6798,162817,1751,7817
"87",741862,30822,23202,3422,22018,7125,171549,1798,8035
"88",730680,31376,23742,3516,22668,7458,180558,1845,8243
"89",719378,31859,24239,3606,23287,7796,189835,1888,8435
"90",707982,32269,24686,3689,23870,8137,199367,1927,8612
"91",696523,32601,25080,3765,24408,8481,209141,1963,8770
"92",685033,32849,25419,3833,24902,8826,219138,1994,8910
"93",673539,33016,25692,3894,25347,9171,229341,2021,9032
"94",662075,33095,25907,3945,25735,9514,239730,2043,9128
"95",650670,33088,26056,3987,26064,9854,250282,2060,9204
"96",639353,32994,26137,4019,26334,10190,260972,2071,9257
"97",628151,32819,26151,4041,26539,10520,271779,2078,9286
"98",617095,32558,26098,4053,26678,10843,282674,2079,9291
"99",606210,32217,25977,4054,26751,11158,293633,2074,9273
"100",595520,31797,25792,4045,26757,11461,304628,2065,9230
"101",585047,31307,25540,4026,26696,11753,315631,2050,9165
"102",574813,30745,25231,3997,26566,12033,326616,2030,9075
"103",564835,30119,24863,3957,26372,12298,337556,2005,8966
"104",555132,29437,24439,3908,26111,12548,348425,1975,8834
"105",545714,28705,23964,3851,25790,12781,359195,1942,8683
"106",536596,27924,23444,3785,25411,12997,369844,1904,8515
"107",527785,27107,22880,3713,24978,13194,380343,1864,8329
"108",519287,26258,22278,3632,24496,13374,390676,1818,8130
"109",511107,25384,21647,3544,23964,13533,400820,1770,7916
"110",503252,24487,20986,3452,23393,13673,410757,1720,7692
"111",495719,23576,20305,3353,22785,13793,420468,1667,7457
"112",488510,22655,19606,3251,22143,13892,429942,1613,7216
"113",481620,21732,18894,3147,21475,13971,439160,1558,6967
"114",475048,20811,18173,3038,20783,14030,448117,1501,6713
"115",468786,19897,17448,2928,20074,14069,456798,1444,6457
"116",462829,18993,16723,2817,19352,14087,465199,1386,6200
"117",457172,18100,16002,2704,18620,14087,473314,1328,5942
"118",451805,17227,15287,2592,17884,14069,481137,1271,5685
"119",446722,16370,14581,2481,17148,14032,488667,1214,5431
"120",441912,15535,13887,2370,16415,13978,495904,1158,5181
