"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3608911,100458,79687,588,55091,87,12657,409,31288
"2",3575373,99356,79681,734,70293,182,31860,447,34200
"3",3538365,102103,79297,806,80252,298,56358,447,34197
"4",3499390,105869,80029,839,86611,423,84318,445,34033
"5",3459131,109621,81740,859,91092,549,114488,449,34347
"6",3417862,113089,83998,878,94764,673,146213,459,35083
"7",3375691,116266,86474,900,98135,797,179216,471,36048
"8",3332681,119184,88969,925,101407,921,213393,485,37112
"9",3288892,121876,91386,951,104619,1044,248712,499,38181
"10",3244403,124339,93679,977,107761,1168,285152,513,39220
"11",3199296,126571,95824,1003,110807,1291,322688,525,40205
"12",3153674,128549,97806,1027,113722,1415,361285,537,41124
"13",3107636,130263,99607,1051,116485,1539,400900,548,41976
"14",3061289,131690,101217,1072,119067,1663,441481,559,42750
"15",3014747,132825,102615,1091,121451,1786,482963,568,43442
"16",2968127,133643,103803,1108,123612,1908,525277,575,44039
"17",2921539,134148,104753,1123,125538,2029,568348,582,44551
"18",2875106,134322,105465,1136,127208,2149,612092,588,44959
"19",2828938,134171,105928,1147,128607,2267,656422,592,45266
"20",2783142,133702,106134,1154,129726,2383,701238,594,45464
"21",2737836,132902,106098,1159,130542,2496,746447,595,45547
"22",2693119,131792,105795,1161,131064,2606,791942,595,45534
"23",2649091,130377,105241,1160,131271,2713,837626,593,45404
"24",2605849,128661,104444,1157,131173,2816,883379,590,45165
"25",2563471,126672,103400,1151,130766,2915,929104,586,44824
"26",2522039,124423,102125,1142,130048,3010,974692,580,44376
"27",2481622,121934,100628,1131,129037,3099,1020028,573,43831
"28",2442282,119227,98926,1117,127728,3184,1065015,564,43185
"29",2404075,116322,97026,1100,126142,3264,1109549,555,42457
"30",2367044,113243,94951,1082,124287,3339,1153532,544,41640
"31",2331224,110014,92716,1061,122182,3408,1196873,533,40751
"32",2296647,106654,90344,1039,119841,3471,1239484,520,39790
"33",2263327,103197,87841,1014,117290,3528,1281282,507,38773
"34",2231280,99658,85235,988,114545,3580,1322194,493,37700
"35",2200511,96062,82542,961,111627,3625,1362151,478,36579
"36",2171019,92431,79777,932,108559,3664,1401096,463,35425
"37",2142798,88779,76962,903,105366,3698,1438973,448,34240
"38",2115830,85134,74111,873,102066,3725,1475739,432,33032
"39",2090101,81506,71246,842,98679,3746,1511359,416,31807
"40",2065587,77912,68377,811,95230,3762,1545801,399,30578
"41",2042260,74375,65513,779,91739,3771,1579042,383,29346
"42",2020092,70895,62677,748,88222,3776,1611070,368,28116
"43",1999050,67490,59873,717,84701,3775,1641873,352,26899
"44",1979100,64167,57115,686,81188,3768,1671454,336,25695
"45",1960207,60934,54408,655,77705,3757,1699813,320,24513
"46",1942329,57799,51766,625,74259,3741,1726960,305,23350
"47",1925433,54764,49190,596,70869,3721,1752906,290,22216
"48",1909474,51840,46687,567,67541,3696,1777674,276,21110
"49",1894419,49019,44264,539,64290,3668,1801281,262,20038
"50",1880224,46312,41921,512,61116,3635,1823759,248,18997
"51",1866851,43715,39664,485,58033,3599,1845131,235,17991
"52",1854261,41232,37491,459,55045,3560,1865431,223,17024
"53",1842415,38860,35409,435,52154,3518,1884688,210,16090
"54",1831280,36595,33415,411,49365,3473,1902939,199,15195
