"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3846708,4307,3464,543,1819,87,551,364,1014
"2",3845310,4220,3443,663,2300,175,1368,398,1109
"3",3843762,4313,3401,719,2609,279,2396,395,1102
"4",3842133,4455,3409,741,2798,390,3553,390,1089
"5",3840451,4602,3462,753,2924,501,4786,391,1091
"6",3838725,4741,3544,765,3023,609,6071,397,1108
"7",3836954,4877,3638,781,3115,716,7398,407,1134
"8",3835137,5012,3737,799,3206,823,8765,418,1165
"9",3833272,5150,3840,819,3297,928,10174,429,1197
"10",3831356,5290,3946,841,3389,1034,11624,440,1229
"11",3829388,5434,4055,863,3483,1139,13117,453,1263
"12",3827366,5581,4166,887,3580,1245,14653,465,1298
"13",3825291,5733,4279,911,3678,1352,16236,478,1333
"14",3823160,5886,4396,936,3779,1458,17863,491,1369
"15",3820972,6045,4514,962,3882,1566,19538,504,1407
"16",3818726,6206,4636,988,3989,1674,21260,518,1445
"17",3816420,6372,4760,1015,4097,1783,23032,532,1484
"18",3814053,6542,4887,1042,4208,1893,24855,546,1524
"19",3811625,6715,5017,1070,4322,2003,26728,561,1565
"20",3809132,6892,5151,1098,4437,2115,28654,576,1606
"21",3806574,7073,5288,1127,4556,2227,30633,591,1649
"22",3803951,7258,5427,1157,4678,2341,32667,607,1693
"23",3801259,7447,5571,1188,4801,2456,34758,623,1737
"24",3798498,7640,5717,1219,4928,2572,36905,639,1783
"25",3795667,7837,5866,1251,5059,2689,39111,656,1830
"26",3792762,8039,6018,1284,5192,2808,41376,673,1878
"27",3789785,8244,6173,1318,5328,2929,43702,690,1927
"28",3786733,8453,6332,1352,5466,3051,46092,708,1976
"29",3783604,8667,6494,1387,5608,3174,48545,726,2027
"30",3780398,8885,6659,1422,5753,3300,51063,745,2078
"31",3777112,9107,6828,1458,5900,3427,53647,764,2132
"32",3773744,9334,7000,1496,6051,3556,56299,783,2185
"33",3770294,9566,7175,1533,6206,3687,59019,803,2241
"34",3766761,9800,7354,1572,6362,3820,61810,823,2297
"35",3763142,10039,7536,1611,6522,3954,64674,843,2354
"36",3759438,10282,7721,1652,6685,4091,67610,864,2412
"37",3755644,10530,7910,1692,6852,4230,70620,886,2472
"38",3751760,10784,8101,1734,7023,4371,73707,907,2532
"39",3747785,11040,8298,1776,7194,4514,76872,929,2593
"40",3743718,11300,8497,1819,7370,4660,80116,951,2656
"41",3739558,11564,8699,1863,7549,4808,83439,975,2720
"42",3735300,11833,8904,1907,7731,4958,86844,998,2785
"43",3730948,12105,9113,1953,7916,5111,90333,1021,2851
"44",3726498,12381,9325,1998,8104,5266,93907,1045,2917
"45",3721949,12661,9540,2045,8295,5423,97566,1069,2985
"46",3717300,12944,9759,2092,8489,5583,101312,1093,3054
"47",3712548,13233,9978,2141,8687,5746,105146,1119,3125
"48",3707692,13526,10203,2190,8885,5912,109072,1144,3194
"49",3702734,13821,10430,2240,9087,6080,113088,1170,3266
"50",3697671,14118,10661,2290,9293,6250,117196,1196,3339
"51",3692500,14420,10895,2341,9502,6424,121398,1222,3414
"52",3687223,14725,11131,2392,9711,6600,125697,1249,3487
"53",3681839,15032,11370,2444,9925,6778,130091,1276,3563
"54",3676345,15342,11610,2497,10143,6960,134582,1303,3640
"55",3670740,15656,11853,2550,10363,7144,139172,1330,3717
"56",3665026,15973,12097,2604,10585,7331,143863,1358,3795
"57",3659201,16291,12344,2659,10808,7521,148655,1387,3873
"58",3653265,16609,12595,2714,11033,7713,153550,1415,3951
"59",3647216,16930,12847,2770,11260,7908,158548,1444,4032
"60",3641055,17254,13099,2826,11490,8106,163650,1473,4113
"61",3634782,17578,13354,2882,11722,8307,168856,1501,4194
"62",3628394,17905,13607,2938,11957,8510,174168,1531,4277
"63",3621894,18231,13865,2995,12190,8716,179588,1559,4357
"64",3615280,18559,14122,3052,12427,8925,185115,1589,4440
"65",3608554,18885,14381,3109,12663,9136,190751,1618,4522
"66",3601716,19212,14639,3167,12901,9349,196494,1648,4605
"67",3594764,19538,14900,3224,13140,9565,202347,1677,4687
"68",3587700,19865,15160,3282,13379,9784,208308,1708,4770
"69",3580525,20190,15418,3341,13620,10005,214380,1737,4855
"70",3573237,20515,15678,3399,13858,10228,220564,1767,4936
"71",3565840,20837,15936,3457,14100,10454,226855,1797,5020
"72",3558333,21159,16193,3514,14341,10682,233257,1826,5103
"73",3550717,21478,16449,3571,14581,10912,239771,1855,5186
"74",3542994,21795,16703,3630,14820,11143,246395,1885,5267
"75",3535166,22107,16957,3687,15057,11376,253129,1914,5348
"76",3527234,22416,17208,3744,15294,11612,259972,1943,5429
"77",3519198,22722,17455,3801,15531,11849,266924,1972,5510
"78",3511061,23024,17701,3856,15765,12087,273985,1999,5591
"79",3502825,23322,17943,3912,15997,12327,281153,2028,5669
"80",3494491,23613,18184,3967,16226,12569,288429,2057,5745
"81",3486062,23900,18421,4021,16454,12811,295811,2083,5822
"82",3477540,24180,18652,4075,16680,13054,303298,2111,5900
"83",3468927,24455,18879,4128,16901,13298,310889,2137,5973
"84",3460226,24724,19104,4179,17120,13544,318583,2163,6046
"85",3451439,24985,19323,4231,17334,13789,326378,2189,6118
"86",3442569,25240,19537,4281,17544,14034,334274,2214,6187
"87",3433619,25486,19746,4329,17753,14280,342267,2238,6257
"88",3424594,25724,19949,4377,17954,14525,350356,2262,6322
"89",3415493,25955,20147,4423,18151,14770,358540,2285,6388
"90",3406323,26174,20337,4469,18344,15016,366816,2308,6452
"91",3397087,26384,20520,4513,18531,15260,375183,2330,6513
"92",3387787,26586,20696,4556,18713,15503,383638,2351,6572
"93",3378426,26779,20867,4596,18888,15746,392178,2370,6627
"94",3369011,26959,21028,4636,19058,15987,400800,2391,6682
"95",3359543,27131,21182,4674,19219,16226,409503,2410,6733
"96",3350028,27291,21328,4709,19375,16465,418284,2426,6783
"97",3340469,27437,21468,4744,19522,16700,427138,2443,6829
"98",3330869,27577,21595,4778,19664,16934,436063,2460,6875
"99",3321232,27705,21714,4807,19798,17166,445057,2473,6916
"100",3311564,27819,21826,4836,19925,17395,454113,2488,6954
"101",3301870,27919,21930,4863,20044,17622,463231,2500,6990
"102",3292151,28010,22023,4887,20155,17845,472408,2512,7023
"103",3282415,28088,22105,4910,20258,18065,481637,2523,7052
"104",3272665,28152,22180,4932,20351,18281,490918,2533,7079
"105",3262905,28205,22244,4950,20437,18494,500245,2541,7102
"106",3253140,28243,22300,4967,20512,18702,509615,2549,7122
"107",3243372,28271,22343,4982,20581,18906,519024,2555,7141
"108",3233611,28284,22378,4994,20638,19107,528468,2560,7154
"109",3223856,28286,22402,5004,20686,19302,537943,2565,7165
"110",3214113,28276,22416,5012,20725,19493,547446,2567,7172
"111",3204388,28250,22421,5017,20756,19679,556970,2568,7178
"112",3194684,28211,22415,5021,20777,19859,566512,2570,7178
"113",3185006,28161,22397,5021,20790,20034,576070,2569,7177
"114",3175360,28098,22369,5019,20792,20202,585638,2566,7171
"115",3165745,28025,22332,5015,20785,20365,595212,2563,7162
"116",3156170,27935,22287,5009,20768,20523,604788,2559,7150
"117",3146638,27834,22230,5001,20742,20674,614360,2554,7136
"118",3137153,27721,22164,4991,20705,20819,623927,2547,7117
"119",3127719,27597,22085,4978,20663,20957,633481,2539,7097
"120",3118339,27460,21999,4963,20609,21088,643021,2532,7072
