"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3846218,4504,3621,542,1929,87,576,363,1077
"2",3844757,4412,3600,662,2442,175,1432,397,1178
"3",3843137,4510,3556,718,2770,279,2507,395,1171
"4",3841433,4659,3565,740,2971,390,3720,389,1157
"5",3839674,4812,3622,752,3106,500,5013,391,1159
"6",3837867,4959,3707,764,3212,609,6360,397,1177
"7",3836013,5103,3806,779,3310,716,7752,406,1206
"8",3834111,5245,3911,798,3406,822,9186,417,1237
"9",3832158,5390,4020,818,3503,927,10663,429,1272
"10",3830151,5538,4131,840,3603,1033,12184,440,1308
"11",3828089,5690,4244,863,3704,1139,13750,453,1343
"12",3825971,5847,4361,887,3806,1245,15363,465,1380
"13",3823796,6006,4481,911,3912,1351,17022,478,1418
"14",3821562,6169,4603,936,4020,1458,18731,491,1457
"15",3819269,6335,4729,961,4131,1565,20489,504,1497
"16",3816914,6505,4857,988,4245,1673,22297,518,1538
"17",3814497,6679,4989,1014,4361,1782,24157,532,1580
"18",3812014,6859,5122,1042,4480,1892,26070,547,1623
"19",3809467,7040,5260,1071,4601,2002,28037,561,1666
"20",3806852,7228,5401,1100,4725,2114,30059,576,1711
"21",3804168,7419,5546,1129,4852,2227,32139,592,1757
"22",3801415,7613,5692,1159,4983,2341,34276,608,1804
"23",3798591,7812,5843,1189,5116,2456,36472,623,1852
"24",3795694,8016,5996,1221,5252,2572,38728,640,1900
"25",3792722,8223,6153,1254,5391,2690,41046,657,1950
"26",3789674,8435,6314,1286,5534,2809,43427,674,2001
"27",3786548,8652,6478,1320,5679,2930,45872,692,2053
"28",3783344,8872,6644,1355,5828,3052,48383,710,2107
"29",3780059,9098,6815,1389,5979,3177,50961,727,2161
"30",3776693,9327,6990,1425,6135,3302,53607,746,2217
"31",3773241,9561,7168,1462,6294,3430,56324,765,2274
"32",3769705,9801,7348,1499,6455,3559,59112,785,2332
"33",3766083,10043,7532,1536,6620,3690,61974,804,2391
"34",3762374,10289,7721,1575,6788,3823,64909,825,2450
"35",3758575,10540,7912,1615,6959,3958,67920,846,2511
"36",3754684,10797,8107,1655,7132,4095,71008,866,2573
"37",3750700,11058,8305,1696,7310,4235,74175,887,2637
"38",3746623,11322,8508,1737,7491,4376,77421,909,2701
"39",3742450,11590,8714,1780,7676,4520,80749,931,2768
"40",3738181,11863,8922,1823,7864,4666,84160,954,2834
"41",3733813,12140,9133,1868,8054,4814,87657,977,2902
"42",3729345,12421,9348,1912,8250,4965,91237,1000,2972
"43",3724774,12709,9567,1958,8446,5118,94907,1023,3041
"44",3720103,12998,9790,2003,8646,5274,98665,1047,3112
"45",3715327,13292,10015,2050,8850,5432,102513,1071,3185
"46",3710446,13590,10244,2098,9055,5593,106453,1096,3258
"47",3705459,13890,10477,2146,9264,5756,110486,1121,3332
"48",3700365,14196,10711,2195,9479,5922,114612,1146,3408
"49",3695162,14504,10949,2245,9695,6090,118835,1173,3485
"50",3689850,14812,11191,2295,9914,6261,123155,1198,3562
"51",3684428,15126,11433,2346,10137,6435,127573,1225,3641
"52",3678894,15445,11677,2397,10361,6612,132093,1251,3720
"53",3673247,15766,11927,2448,10587,6791,136712,1278,3798
"54",3667488,16089,12178,2501,10818,6973,141434,1305,3881
"55",3661615,16414,12431,2554,11049,7157,146259,1333,3962
"56",3655627,16742,12686,2608,11283,7344,151188,1359,4045
