"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3848927,3419,2747,543,1317,87,437,364,729
"2",3847815,3353,2731,663,1660,175,1082,397,797
"3",3846582,3429,2700,719,1880,279,1889,395,792
"4",3845286,3543,2709,742,2014,390,2794,391,783
"5",3843950,3657,2753,754,2106,501,3757,391,786
"6",3842580,3766,2818,766,2179,609,4760,398,799
"7",3841175,3872,2891,782,2245,717,5796,408,817
"8",3839732,3979,2970,801,2309,823,6863,418,839
"9",3838252,4087,3051,820,2375,929,7963,429,862
"10",3836732,4198,3134,842,2441,1035,9096,441,885
"11",3835171,4311,3219,865,2509,1141,10263,453,910
"12",3833569,4427,3305,888,2578,1247,11464,466,934
"13",3831924,4546,3395,912,2648,1353,12700,478,959
"14",3830234,4668,3486,936,2720,1460,13973,491,985
"15",3828501,4792,3580,961,2794,1568,15282,504,1011
"16",3826721,4920,3676,987,2869,1676,16629,517,1039
"17",3824894,5050,3775,1014,2946,1784,18015,532,1066
"18",3823018,5185,3874,1041,3026,1894,19440,546,1095
"19",3821094,5321,3978,1069,3107,2004,20905,560,1125
"20",3819119,5461,4083,1097,3190,2115,22412,575,1154
"21",3817092,5605,4191,1126,3275,2228,23961,591,1185
"22",3815013,5751,4301,1156,3361,2342,25553,606,1216
"23",3812881,5900,4414,1186,3451,2456,27188,622,1248
"24",3810693,6054,4529,1218,3543,2572,28869,638,1281
"25",3808449,6210,4647,1250,3636,2689,30597,655,1315
"26",3806147,6370,4769,1282,3731,2808,32371,672,1349
"27",3803787,6535,4891,1316,3828,2928,34193,689,1384
"28",3801367,6702,5018,1350,3927,3050,36065,707,1419
"29",3798885,6873,5147,1385,4029,3173,37986,726,1456
"30",3796341,7047,5279,1420,4133,3298,39959,744,1493
"31",3793733,7225,5414,1457,4241,3425,41984,763,1532
"32",3791061,7407,5551,1494,4350,3553,44063,782,1572
"33",3788322,7591,5692,1532,4461,3684,46197,802,1611
"34",3785516,7779,5835,1571,4576,3816,48385,822,1653
"35",3782640,7973,5980,1610,4692,3951,50632,843,1694
"36",3779695,8169,6129,1651,4810,4088,52937,865,1736
"37",3776679,8368,6281,1692,4930,4227,55301,886,1779
"38",3773589,8573,6436,1734,5053,4368,57725,907,1824
"39",3770425,8780,6594,1777,5179,4511,60212,930,1868
"40",3767186,8992,6755,1821,5307,4657,62761,953,1914
"41",3763870,9207,6919,1865,5438,4805,65374,976,1960
"42",3760476,9427,7085,1911,5571,4956,68052,1000,2008
"43",3757002,9650,7256,1957,5707,5110,70797,1024,2057
"44",3753447,9877,7430,2004,5845,5266,73610,1049,2106
"45",3749810,10108,7605,2053,5985,5424,76493,1074,2156
"46",3746089,10343,7785,2102,6128,5586,79445,1099,2207
"47",3742285,10580,7967,2151,6274,5750,82470,1125,2259
"48",3738395,10822,8152,2202,6423,5917,85567,1151,2313
"49",3734418,11068,8339,2253,6575,6087,88739,1178,2367
"50",3730353,11317,8530,2305,6728,6259,91986,1205,2420
