"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3845686,4716,3794,543,2050,87,603,364,1145
"2",3844157,4619,3771,663,2595,175,1500,398,1252
"3",3842463,4720,3724,719,2944,279,2630,395,1244
"4",3840680,4876,3732,741,3159,390,3902,390,1230
"5",3838838,5036,3790,753,3301,500,5260,391,1232
"6",3836948,5190,3879,765,3414,609,6674,397,1251
"7",3835009,5339,3982,780,3517,716,8136,406,1280
"8",3833019,5488,4092,798,3618,822,9641,417,1314
"9",3830975,5640,4206,818,3721,928,11191,428,1350
"10",3828876,5795,4321,840,3827,1034,12787,440,1388
"11",3826720,5952,4441,863,3933,1139,14431,452,1426
"12",3824505,6114,4563,887,4042,1245,16123,465,1465
"13",3822230,6281,4688,911,4155,1351,17864,478,1506
"14",3819894,6452,4815,936,4268,1458,19656,491,1547
"15",3817495,6625,4946,962,4386,1565,21499,504,1589
"16",3815033,6803,5080,988,4506,1673,23395,518,1632
"17",3812505,6986,5217,1015,4629,1782,25345,532,1677
"18",3809910,7171,5358,1042,4755,1892,27351,546,1722
"19",3807247,7361,5501,1070,4884,2003,29413,561,1769
"20",3804515,7554,5648,1099,5015,2114,31533,576,1816
"21",3801711,7753,5797,1129,5150,2227,33711,592,1864
"22",3798834,7957,5951,1158,5288,2341,35950,607,1913
"23",3795883,8164,6108,1189,5428,2456,38251,623,1964
"24",3792856,8376,6267,1220,5572,2572,40615,640,2016
"25",3789752,8592,6431,1252,5719,2690,43043,656,2068
"26",3786570,8811,6597,1285,5870,2809,45536,673,2123
"27",3783306,9036,6768,1319,6023,2930,48097,691,2177
"28",3779961,9266,6942,1353,6179,3052,50727,709,2234
"29",3776531,9500,7119,1387,6340,3176,53426,727,2291
"30",3773018,9737,7299,1423,6503,3301,56197,746,2350
"31",3769417,9980,7482,1460,6671,3429,59040,764,2410
"32",3765728,10227,7671,1496,6840,3558,61959,783,2470
"33",3761951,10478,7862,1534,7014,3688,64951,803,2532
"34",3758082,10734,8056,1572,7191,3821,68022,823,2596
"35",3754120,10994,8256,1611,7370,3956,71172,843,2659
"36",3750064,11258,8458,1651,7555,4093,74401,864,2726
"37",3745912,11529,8662,1693,7741,4231,77711,886,2792
"38",3741663,11803,8870,1734,7932,4373,81105,907,2859
"39",3737315,12081,9084,1776,8125,4516,84583,929,2928
"40",3732867,12362,9300,1818,8322,4661,88148,950,2999
"41",3728319,12647,9520,1861,8524,4809,91799,973,3070
"42",3723667,12938,9743,1906,8727,4958,95540,996,3142
"43",3718911,13233,9968,1950,8933,5111,99372,1020,3216
"44",3714051,13530,10197,1996,9143,5266,103296,1043,3291
"45",3709083,13832,10429,2043,9357,5423,107312,1068,3367
"46",3704009,14137,10664,2089,9574,5583,111423,1091,3443
"47",3698824,14447,10903,2137,9792,5745,115632,1116,3520
"48",3693529,14759,11144,2185,10016,5909,119937,1141,3600
"49",3688124,15074,11388,2233,10241,6077,124341,1166,3679
"50",3682608,15392,11636,2282,10470,6246,128845,1192,3760
"51",3676977,15715,11885,2332,10701,6419,133450,1217,3841
"52",3671233,16040,12136,2383,10934,6594,138158,1244,3924
"53",3665375,16367,12390,2434,11171,6771,142970,1270,4007
"54",3659402,16696,12647,2486,11409,6951,147888,1297,4090
"55",3653313,17029,12905,2537,11651,7133,152911,1323,4176
"56",3647108,17361,13166,2590,11895,7319,158041,1351,4261
"57",3640785,17697,13428,2642,12140,7507,163280,1377,4347
"58",3634347,18033,13691,2696,12387,7697,168627,1405,4433
"59",3627790,18372,13957,2749,12637,7889,174084,1432,4521
"60",3621116,18710,14223,2803,12889,8085,179653,1460,4609
"61",3614324,19049,14491,2857,13141,8283,185333,1488,4697
"62",3607416,19388,14760,2912,13394,8482,191126,1516,4784
"63",3600391,19728,15028,2967,13648,8685,197032,1544,4873
"64",3593248,20067,15298,3022,13903,8889,203052,1572,4962
"65",3585988,20409,15566,3076,14159,9097,209185,1600,5051
"66",3578615,20745,15835,3131,14415,9306,215432,1628,5139
"67",3571126,21080,16103,3186,14674,9517,221793,1656,5229
"68",3563523,21415,16371,3240,14930,9731,228268,1685,5317
"69",3555807,21747,16637,3296,15187,9947,234858,1713,5405
"70",3547978,22077,16902,3350,15444,10165,241563,1740,5494
"71",3540041,22401,17167,3405,15700,10384,248382,1768,5581
"72",3531991,22727,17428,3459,15953,10605,255317,1796,5667
"73",3523834,23047,17688,3512,16206,10828,262363,1823,5754
"74",3515571,23363,17944,3566,16459,11053,269523,1850,5841
"75",3507203,23675,18198,3619,16709,11278,276797,1877,5925
"76",3498732,23981,18451,3671,16956,11506,284182,1903,6009
"77",3490162,24281,18699,3723,17202,11734,291678,1930,6092
"78",3481493,24577,18941,3774,17444,11964,299286,1956,6174
"79",3472728,24867,19180,3825,17682,12194,307002,1981,6255
"80",3463871,25149,19416,3875,17919,12425,314825,2006,6334
"81",3454921,25426,19648,3922,18151,12657,322754,2030,6411
"82",3445887,25694,19873,3970,18379,12889,330787,2055,6487
"83",3436768,25952,20093,4018,18603,13121,338923,2078,6561
"84",3427565,26205,20307,4065,18822,13353,347162,2102,6635
"85",3418284,26451,20513,4110,19036,13585,355500,2124,6705
"86",3408930,26683,20717,4153,19245,13817,363934,2145,6773
"87",3399502,26910,20911,4195,19449,14049,372463,2167,6841
"88",3390008,27125,21097,4237,19647,14280,381084,2187,6905
"89",3380452,27329,21278,4276,19839,14510,389796,2206,6966
"90",3370833,27525,21450,4313,20022,14739,398596,2225,7026
"91",3361158,27709,21616,4351,20200,14967,407479,2244,7082
"92",3351431,27882,21772,4386,20371,15193,416445,2261,7136
"93",3341655,28042,21921,4420,20535,15417,425488,2277,7189
"94",3331835,28192,22061,4452,20692,15640,434607,2293,7238
"95",3321978,28326,22193,4482,20841,15861,443798,2307,7284
"96",3312084,28453,22310,4510,20983,16079,453060,2321,7329
"97",3302161,28565,22421,4536,21115,16295,462387,2333,7367
"98",3292212,28665,22522,4561,21238,16507,471774,2345,7404
"99",3282242,28750,22616,4584,21352,16717,481220,2356,7436
"100",3272255,28821,22696,4603,21457,16924,490721,2364,7469
"101",3262256,28882,22767,4623,21551,17127,500272,2374,7493
