"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3849726,3100,2489,542,1138,87,396,363,627
"2",3848715,3041,2477,662,1431,175,979,397,685
"3",3847596,3112,2449,718,1620,279,1706,395,682
"4",3846419,3216,2457,742,1735,389,2522,391,674
"5",3845206,3319,2498,754,1813,500,3388,392,676
"6",3843963,3418,2557,767,1875,609,4290,398,688
"7",3842689,3514,2624,782,1933,717,5221,407,704
"8",3841381,3610,2695,800,1989,823,6181,418,723
"9",3840038,3708,2768,820,2045,929,7170,430,742
"10",3838660,3807,2843,842,2102,1035,8189,441,762
"11",3837245,3910,2920,864,2160,1141,9239,453,783
"12",3835792,4015,2999,888,2219,1247,10320,465,804
"13",3834300,4122,3079,911,2280,1353,11432,478,826
"14",3832768,4232,3162,936,2342,1460,12578,491,848
"15",3831196,4345,3247,961,2405,1567,13757,504,871
"16",3829582,4461,3334,987,2471,1675,14970,518,895
"17",3827925,4579,3423,1014,2537,1784,16218,531,918
"18",3826225,4700,3514,1041,2605,1893,17502,546,943
"19",3824481,4824,3606,1069,2674,2004,18822,560,968
"20",3822691,4951,3702,1097,2745,2115,20179,575,993
"21",3820853,5081,3800,1125,2818,2227,21575,589,1019
"22",3818968,5213,3900,1155,2892,2340,23009,606,1046
"23",3817034,5350,4003,1186,2969,2455,24483,622,1074
"24",3815050,5489,4107,1217,3048,2570,25998,638,1103
"25",3813016,5631,4214,1249,3128,2688,27554,654,1131
"26",3810928,5776,4324,1281,3210,2806,29153,672,1161
"27",3808787,5925,4435,1315,3294,2926,30795,689,1191
"28",3806592,6077,4550,1349,3381,3048,32482,707,1222
"29",3804341,6233,4668,1384,3468,3171,34215,725,1253
"30",3802033,6392,4787,1420,3557,3296,35994,744,1286
"31",3799668,6553,4910,1456,3649,3423,37820,763,1318
"32",3797243,6718,5035,1494,3743,3552,39694,782,1353
"33",3794758,6886,5163,1531,3839,3682,41619,802,1387
"34",3792211,7060,5292,1571,3937,3814,43594,823,1422
"35",3789602,7235,5425,1610,4038,3949,45620,843,1458
"36",3786927,7415,5562,1651,4139,4085,47700,864,1494
"37",3784187,7598,5700,1692,4244,4224,49834,886,1532
"38",3781381,7784,5842,1734,4350,4365,52021,908,1570
"39",3778508,7973,5987,1778,4460,4509,54265,931,1609
"40",3775565,8167,6133,1822,4571,4655,56567,953,1649
"41",3772551,8364,6283,1867,4684,4803,58926,977,1690
"42",3769466,8564,6436,1913,4800,4954,61345,1001,1731
"43",3766308,8770,6591,1960,4919,5108,63825,1025,1774
"44",3763075,8979,6749,2007,5038,5264,66367,1050,1816
"45",3759766,9191,6911,2056,5161,5423,68972,1075,1860
"46",3756381,9407,7076,2104,5285,5585,71641,1100,1904
"47",3752918,9625,7244,2155,5412,5749,74375,1127,1949
"48",3749376,9848,7413,2206,5542,5917,77177,1153,1996
"49",3745754,10074,7585,2258,5674,6087,80045,1181,2043
"50",3742050,10305,7761,2311,5807,6261,82984,1208,2090
"51",3738263,10537,7940,2365,5943,6437,85993,1236,2139
