"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3849476,3200,2570,542,1194,87,409,363,659
"2",3848433,3140,2556,662,1503,175,1011,397,720
"3",3847278,3212,2527,718,1701,279,1763,395,716
"4",3846063,3319,2536,741,1823,390,2607,390,708
"5",3844811,3427,2578,754,1905,500,3504,392,711
"6",3843528,3529,2638,767,1970,609,4438,398,722
"7",3842212,3628,2708,782,2031,717,5401,408,740
"8",3840862,3727,2782,800,2090,823,6395,418,759
"9",3839476,3828,2858,821,2149,929,7419,430,780
"10",3838053,3931,2935,842,2208,1035,8474,441,801
"11",3836593,4036,3015,865,2269,1141,9561,453,822
"12",3835092,4145,3095,888,2332,1247,10680,466,845
"13",3833551,4256,3179,912,2395,1353,11831,478,867
"14",3831970,4370,3265,937,2460,1461,13017,491,891
"15",3830346,4486,3353,962,2527,1568,14237,504,915
"16",3828679,4606,3442,988,2595,1676,15492,518,940
"17",3826968,4729,3534,1014,2665,1785,16784,532,965
"18",3825213,4853,3628,1041,2737,1894,18112,546,991
"19",3823411,4981,3725,1069,2810,2005,19478,560,1017
"20",3821561,5113,3823,1097,2886,2116,20883,575,1044
"21",3819664,5248,3923,1127,2963,2228,22327,591,1072
"22",3817717,5385,4027,1156,3041,2342,23811,606,1100
"23",3815720,5525,4134,1187,3121,2456,25337,622,1129
"24",3813671,5670,4241,1218,3203,2572,26904,639,1159
"25",3811570,5816,4353,1249,3288,2689,28514,654,1189
"26",3809414,5965,4466,1282,3375,2808,30169,672,1220
"27",3807204,6119,4581,1316,3463,2928,31868,690,1252
"28",3804937,6276,4699,1350,3554,3050,33614,707,1285
"29",3802612,6436,4821,1385,3646,3173,35406,726,1318
"30",3800229,6599,4944,1421,3740,3298,37247,744,1351
"31",3797786,6766,5071,1458,3836,3425,39137,763,1386
"32",3795283,6937,5199,1495,3935,3554,41077,783,1422
"33",3792716,7111,5331,1533,4036,3684,43068,803,1457
"34",3790086,7289,5466,1572,4139,3817,45111,822,1495
"35",3787391,7471,5603,1611,4244,3952,47208,843,1532
"36",3784630,7655,5743,1653,4352,4088,49358,865,1571
"37",3781802,7843,5885,1694,4462,4228,51565,887,1610
"38",3778905,8036,6031,1736,4573,4369,53828,908,1650
"39",3775938,8232,6180,1779,4687,4512,56150,931,1691
"40",3772900,8431,6332,1823,4804,4659,58530,954,1733
"41",3769789,8635,6487,1868,4923,4807,60970,977,1775
"42",3766604,8842,6644,1914,5045,4958,63472,1001,1820
"43",3763344,9053,6804,1960,5168,5112,66037,1025,1863
"44",3760009,9267,6968,2008,5294,5268,68666,1050,1908
"45",3756595,9485,7134,2056,5423,5427,71359,1075,1954
"46",3753102,9706,7304,2105,5553,5589,74120,1101,2000
"47",3749529,9933,7475,2155,5687,5753,76947,1127,2049
"48",3745875,10163,7650,2206,5823,5920,79843,1153,2096
"49",3742137,10396,7828,2258,5961,6091,82808,1180,2146
"50",3738316,10633,8009,2311,6101,6264,85845,1208,2195
"51",3734409,10873,8193,2364,6244,6440,88955,1236,2247
"52",3730416,11117,8380,2419,6388,6620,92138,1264,2298
"53",3726336,11365,8569,2475,6537,6802,95396,1293,2351
"54",3722167,11614,8763,2531,6686,6988,98730,1322,2404
"55",3717908,11868,8958,2589,6839,7177,102140,1352,2458
"56",3713558,12125,9156,2646,6993,7369,105631,1382,2512
"57",3709116,12387,9356,2705,7150,7565,109201,1412,2568
"58",3704581,12651,9558,2764,7310,7764,112851,1442,2625
"59",3699954,12916,9765,2824,7470,7966,116585,1475,2682
"60",3695230,13186,9974,2886,7633,8170,120400,1506,2739
"61",3690410,13459,10184,2948,7799,8379,124300,1539,2798
"62",3685494,13734,10398,3011,7967,8592,128284,1571,2856
"63",3680480,14012,10613,3074,8136,8807,132356,1604,2917
"64",3675369,14291,10831,3140,8308,9026,136515,1638,2977
"65",3670158,14574,11050,3204,8482,9248,140763,1670,3039
"66",3664848,14858,11272,3270,8656,9474,145101,1704,3099
"67",3659438,15145,11494,3335,8834,9703,149530,1738,3163
"68",3653927,15435,11719,3402,9012,9936,154049,1773,3225
"69",3648316,15723,11946,3468,9193,10171,158661,1807,3289
"70",3642601,16016,12173,3536,9374,10410,163367,1842,3352
"71",3636787,16308,12404,3604,9557,10653,168166,1877,3415
"72",3630869,16603,12633,3674,9742,10898,173059,1914,3480
"73",3624851,16896,12866,3743,9927,11148,178048,1948,3545
"74",3618729,17192,13097,3812,10114,11400,183134,1984,3610
"75",3612506,17487,13331,3882,10301,11656,188316,2020,3674
"76",3606182,17782,13565,3952,10489,11914,193595,2056,3740
"77",3599753,18080,13799,4022,10679,12176,198970,2091,3806
"78",3593223,18375,14033,4092,10869,12440,204446,2127,3872
"79",3586593,18669,14269,4163,11058,12708,210020,2163,3937
"80",3579861,18962,14503,4235,11249,12978,215692,2201,4004
"81",3573027,19257,14735,4304,11440,13250,221465,2236,4070
"82",3566097,19547,14970,4374,11628,13526,227336,2272,4134
"83",3559067,19837,15201,4445,11818,13804,233306,2309,4200
"84",3551940,20124,15432,4515,12008,14085,239375,2344,4265
"85",3544717,20408,15661,4585,12198,14368,245542,2379,4330
"86",3537399,20690,15889,4655,12385,14653,251808,2415,4394
"87",3529986,20968,16116,4723,12572,14940,258173,2450,4458
"88",3522480,21244,16340,4792,12759,15229,264636,2485,4522
"89",3514884,21514,16561,4861,12944,15520,271195,2519,4586
"90",3507196,21783,16779,4928,13128,15813,277852,2554,4647
"91",3499422,22047,16994,4994,13310,16107,284606,2587,4709
"92",3491561,22305,17208,5059,13490,16402,291454,2620,4768
"93",3483616,22558,17419,5124,13667,16699,298397,2653,4829
"94",3475589,22806,17624,5188,13842,16996,305434,2685,4888
"95",3467483,23048,17826,5252,14014,17294,312563,2717,4946
"96",3459298,23285,18022,5314,14184,17593,319783,2749,5003
"97",3451039,23515,18215,5375,14350,17892,327093,2778,5058
"98",3442706,23739,18404,5433,14514,18192,334491,2807,5112
"99",3434304,23955,18589,5492,14673,18491,341975,2837,5164
"100",3425835,24164,18767,5549,14830,18790,349544,2866,5217
"101",3417302,24365,18939,5604,14984,19088,357197,2893,5267
"102",3408706,24559,19107,5656,15131,19386,364933,2919,5314
"103",3400053,24743,19267,5710,15275,19682,372748,2946,5362
"104",3391345,24920,19421,5760,15416,19978,380640,2971,5408
"105",3382584,25087,19570,5808,15550,20272,388608,2994,5450
"106",3373774,25246,19713,5853,15678,20565,396649,3016,5491
"107",3364920,25395,19848,5898,15804,20854,404760,3039,5532
"108",3356024,25535,19974,5941,15924,21143,412938,3060,5569
"109",3347088,25665,20097,5982,16038,21428,421182,3079,5604
"110",3338118,25784,20209,6020,16147,21711,429489,3099,5639
"111",3329118,25894,20313,6058,16251,21990,437856,3116,5671
"112",3320091,25992,20410,6092,16346,22266,446282,3132,5699
"113",3311039,26082,20500,6122,16436,22539,454761,3146,5727
"114",3301969,26158,20581,6151,16520,22809,463291,3161,5751
"115",3292882,26225,20653,6177,16598,23074,471870,3173,5775
"116",3283783,26282,20716,6201,16670,23335,480493,3184,5796
"117",3274676,26326,20772,6223,16733,23591,489158,3194,5812
"118",3265563,26361,20817,6243,16792,23842,497861,3204,5829
"119",3256452,26383,20856,6260,16842,24088,506599,3210,5841
"120",3247345,26390,20887,6274,16886,24328,515370,3216,5852
