"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3854136,1342,1062,519,162,87,170,340,82
"2",3853683,1332,1063,625,196,171,408,372,90
"3",3853182,1373,1060,677,219,269,697,372,90
"4",3852658,1424,1073,702,233,373,1014,371,90
"5",3852118,1473,1097,719,244,478,1349,376,91
"6",3851565,1518,1128,735,253,582,1697,384,93
"7",3850998,1562,1161,754,261,685,2057,395,95
"8",3850415,1606,1195,775,269,788,2430,407,98
"9",3849815,1652,1229,797,277,891,2816,418,101
"10",3849198,1700,1264,820,286,994,3216,430,104
"11",3848563,1748,1301,843,294,1097,3631,442,107
"12",3847911,1798,1339,867,303,1201,4060,455,110
"13",3847239,1850,1377,892,312,1306,4503,469,113
"14",3846548,1903,1416,918,321,1411,4962,482,117
"15",3845838,1957,1456,944,330,1517,5436,496,120
"16",3845107,2013,1498,971,340,1623,5926,509,123
"17",3844356,2070,1541,999,350,1731,6432,524,127
"18",3843583,2129,1585,1027,360,1840,6955,539,131
"19",3842789,2189,1630,1056,370,1949,7495,555,134
"20",3841972,2251,1676,1087,381,2060,8052,571,138
"21",3841132,2315,1723,1117,392,2173,8626,587,142
"22",3840267,2381,1772,1149,403,2287,9219,603,146
"23",3839379,2448,1823,1181,414,2402,9830,620,150
"24",3838466,2517,1874,1215,426,2519,10461,638,155
"25",3837528,2588,1927,1250,438,2638,11110,656,159
"26",3836563,2661,1981,1285,450,2758,11780,674,163
"27",3835570,2736,2037,1321,463,2880,12471,693,168
"28",3834550,2812,2095,1358,476,3004,13182,713,173
"29",3833502,2891,2153,1397,490,3130,13914,733,178
"30",3832424,2972,2215,1436,504,3259,14669,753,183
"31",3831316,3055,2277,1477,518,3389,15446,775,188
"32",3830178,3140,2340,1518,533,3523,16247,797,193
"33",3829008,3227,2406,1560,547,3658,17072,819,198
"34",3827806,3317,2473,1604,563,3796,17920,841,204
"35",3826570,3409,2541,1649,579,3937,18794,865,210
"36",3825301,3503,2611,1695,595,4081,19693,889,216
"37",3823995,3600,2684,1742,612,4227,20618,914,222
"38",3822655,3699,2758,1790,629,4377,21571,939,228
"39",3821278,3801,2834,1839,646,4529,22550,965,235
"40",3819863,3905,2912,1890,664,4685,23558,991,241
"41",3818410,4012,2993,1942,683,4844,24595,1019,247
"42",3816918,4121,3075,1996,702,5006,25661,1047,254
"43",3815384,4234,3159,2050,721,5171,26759,1075,261
"44",3813810,4348,3246,2107,741,5341,27887,1105,268
"45",3812193,4466,3334,2164,761,5514,29046,1135,276
"46",3810532,4587,3424,2224,782,5691,30238,1166,283
"47",3808827,4711,3517,2284,803,5872,31465,1198,291
