"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3795449,24982,19921,524,13351,87,3165,345,7580
"2",3787181,24635,19874,633,17031,172,7953,377,8284
"3",3778007,25313,19729,685,19423,271,14050,376,8265
"4",3768291,26301,19880,708,20931,377,20992,373,8204
"5",3758193,27330,20306,722,21980,482,28466,376,8267
"6",3747764,28334,20903,737,22845,586,36311,384,8445
"7",3737007,29321,21584,756,23660,689,44462,396,8693
"8",3725916,30302,22309,777,24477,793,52904,408,8976
"9",3714484,31285,23059,802,25314,896,61640,422,9278
"10",3702700,32282,23820,828,26175,1000,70674,436,9589
"11",3690560,33290,24598,855,27053,1104,80019,451,9904
"12",3678059,34311,25383,884,27953,1210,89680,465,10229
"13",3665194,35345,26177,912,28871,1317,99663,480,10556
"14",3651963,36388,26984,941,29800,1425,109978,495,10886
"15",3638365,37439,27798,970,30746,1534,120626,510,11222
"16",3624397,38498,28622,999,31705,1645,131614,526,11560
"17",3610058,39561,29453,1030,32674,1756,142946,542,11903
"18",3595348,40629,30289,1060,33657,1869,154627,557,12249
"19",3580270,41697,31129,1091,34650,1984,166658,573,12597
"20",3564823,42766,31972,1122,35648,2100,179049,589,12946
"21",3549016,43827,32818,1153,36650,2217,191799,605,13296
"22",3532846,44885,33661,1184,37660,2335,204909,621,13648
"23",3516320,45931,34505,1215,38673,2454,218381,637,13999
"24",3499443,46971,35341,1246,39685,2575,232218,653,14349
"25",3482226,47990,36171,1277,40700,2697,246417,669,14698
"26",3464669,48997,36995,1308,41707,2820,260983,684,15042
"27",3446786,49984,37806,1339,42710,2944,275910,699,15386
"28",3428584,50950,38605,1369,43705,3069,291198,715,15723
"29",3410074,51892,39388,1399,44688,3195,306843,730,16054
"30",3391269,52802,40157,1428,45659,3322,322841,745,16381
"31",3372179,53686,40904,1457,46615,3449,339188,760,16700
"32",3352821,54530,41631,1486,47552,3577,355881,774,17012
"33",3333210,55337,42334,1513,48469,3705,372910,788,17314
"34",3313358,56107,43008,1540,49363,3834,390269,801,17607
"35",3293284,56834,43656,1566,50227,3963,407949,813,17885
"36",3273004,57517,44272,1591,51062,4091,425942,826,18156
"37",3252539,58149,44856,1615,51867,4220,444234,837,18412
"38",3231904,58732,45404,1637,52637,4348,462817,849,18655
"39",3211122,59264,45913,1658,53370,4476,481676,859,18882
"40",3190209,59740,46388,1678,54060,4604,500801,868,19093
"41",3169188,60161,46819,1697,54708,4730,520176,877,19291
"42",3148082,60525,47205,1715,55315,4855,539783,885,19471
"43",3126913,60825,47549,1731,55873,4979,559609,893,19632
"44",3105699,61064,47850,1745,56381,5101,579638,899,19774
"45",3084467,61239,48102,1757,56840,5222,599852,905,19901
"46",3063233,61356,48305,1768,57244,5341,620232,909,20004
"47",3042026,61405,48460,1778,57595,5457,640757,914,20089
"48",3020865,61392,48564,1785,57887,5572,661413,917,20153
"49",2999773,61314,48620,1791,58122,5684,682176,919,20196
"50",2978772,61172,48625,1795,58299,5793,703024,920,20218
"51",2957880,60969,48579,1796,58417,5899,723940,920,20222
"52",2937121,60705,48481,1796,58474,6001,744900,919,20202
"53",2916518,60374,48336,1794,58474,6101,765881,917,20162
"54",2896086,59988,48138,1791,58413,6196,786867,914,20103
"55",2875847,59540,47894,1785,58290,6289,807835,910,20021
"56",2855818,59038,47600,1778,58110,6376,828759,906,19919
"57",2836015,58483,47262,1769,57868,6460,849623,901,19795
"58",2816457,57875,46880,1758,57567,6539,870402,894,19654
"59",2797163,57212,46456,1745,57213,6614,891076,886,19496
"60",2778144,56503,45984,1731,56803,6685,911628,879,19320
"61",2759413,55751,45474,1715,56341,6751,932035,870,19124
"62",2740986,54952,44928,1698,55823,6811,952280,860,18911
"63",2722873,54117,44343,1679,55258,6868,972341,850,18684
"64",2705086,53244,43724,1659,54644,6919,992202,839,18440
"65",2687635,52336,43071,1638,53986,6965,1011848,827,18185
"66",2670526,51397,42393,1615,53281,7006,1031261,815,17911
"67",2653767,50433,41684,1591,52540,7041,1050422,802,17630
"68",2637367,49443,40951,1565,51758,7072,1069323,788,17335
