"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3854340,1262,996,513,122,87,159,334,62
"2",3853912,1255,998,616,148,170,381,365,68
"3",3853438,1296,997,667,165,267,650,366,68
"4",3852943,1344,1011,691,176,369,945,366,68
"5",3852432,1391,1035,708,184,472,1257,370,69
"6",3851909,1435,1065,725,191,574,1580,379,71
"7",3851371,1478,1097,744,198,676,1915,390,73
"8",3850818,1522,1129,766,205,778,2263,402,75
"9",3850249,1566,1163,788,211,880,2623,414,77
"10",3849663,1612,1197,811,218,982,2997,426,80
"11",3849061,1659,1232,835,224,1084,3384,439,82
"12",3848440,1708,1268,860,231,1187,3785,452,84
"13",3847801,1758,1306,885,238,1291,4201,465,87
"14",3847144,1809,1344,911,245,1396,4631,478,89
"15",3846467,1862,1384,937,252,1501,5076,493,92
"16",3845770,1916,1424,965,260,1607,5536,507,94
"17",3845054,1972,1466,993,267,1714,6012,522,97
"18",3844315,2031,1509,1023,275,1823,6504,537,100
"19",3843556,2090,1553,1053,283,1932,7012,553,103
"20",3842774,2151,1598,1083,291,2043,7537,569,106
"21",3841970,2214,1645,1115,300,2156,8079,586,109
"22",3841142,2278,1693,1147,309,2270,8639,603,112
"23",3840291,2344,1743,1181,318,2385,9217,620,116
"24",3839415,2412,1793,1215,328,2503,9813,639,119
"25",3838514,2481,1845,1251,337,2622,10429,657,123
"26",3837586,2553,1899,1287,347,2743,11064,676,126
"27",3836632,2627,1954,1324,357,2866,11719,695,130
"28",3835650,2703,2011,1362,367,2991,12394,716,134
"29",3834640,2781,2069,1402,378,3119,13091,737,138
"30",3833600,2861,2128,1443,389,3248,13809,758,142
"31",3832532,2943,2189,1484,401,3380,14549,780,146
"32",3831433,3028,2252,1527,412,3515,15312,802,150
"33",3830302,3115,2317,1571,424,3652,16098,825,154
"34",3829139,3204,2384,1617,436,3792,16907,849,159
"35",3827943,3295,2452,1663,449,3936,17741,874,163
"36",3826713,3389,2522,1711,462,4082,18601,898,168
"37",3825448,3485,2594,1760,475,4231,19486,924,172
"38",3824147,3584,2669,1810,489,4383,20398,950,177
