"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3816190,16582,13280,531,8698,87,2110,352,4931
"2",3810764,16290,13225,643,11088,173,5295,384,5390
"3",3804747,16690,13092,697,12631,274,9347,383,5367
"4",3798383,17299,13155,719,13589,381,13952,379,5314
"5",3791779,17938,13401,732,14241,489,18899,381,5338
"6",3784971,18558,13761,745,14769,594,24078,388,5439
"7",3777961,19170,14177,762,15261,699,29448,398,5585
"8",3770745,19775,14623,783,15753,803,34997,410,5754
"9",3763312,20388,15084,805,16256,906,40726,423,5935
"10",3755661,21009,15556,830,16774,1011,46638,436,6123
"11",3747784,21640,16039,855,17302,1115,52742,450,6312
"12",3739678,22284,16527,882,17846,1220,59040,464,6510
"13",3731338,22941,17024,909,18400,1326,65539,478,6708
"14",3722764,23605,17533,936,18965,1434,72241,492,6910
"15",3713949,24279,18050,965,19541,1542,79152,507,7116
"16",3704892,24965,18574,993,20128,1651,86274,522,7325
"17",3695590,25658,19108,1023,20726,1762,93612,537,7538
"18",3686038,26363,19646,1053,21335,1873,101170,553,7756
"19",3676238,27073,20196,1082,21951,1986,108953,568,7973
"20",3666184,27791,20751,1112,22577,2101,116962,584,8195
"21",3655879,28513,21313,1144,23212,2216,125201,600,8421
"22",3645319,29242,21877,1175,23858,2333,133674,616,8651
"23",3634502,29975,22450,1207,24510,2451,142383,633,8879
"24",3623429,30711,23026,1239,25168,2571,151334,649,9111
"25",3612099,31452,23605,1271,25834,2691,160526,666,9345
"26",3600513,32193,24187,1304,26507,2814,169961,683,9581
"27",3588669,32936,24772,1336,27182,2937,179646,699,9816
"28",3576572,33676,25358,1369,27863,3062,189578,717,10054
"29",3564222,34415,25945,1402,28547,3188,199760,733,10292
"30",3551619,35150,26533,1435,29232,3315,210193,750,10529
"31",3538769,35881,27116,1468,29921,3444,220879,767,10769
"32",3525671,36607,27698,1502,30610,3574,231817,784,11006
"33",3512331,37326,28274,1534,31297,3705,243010,801,11243
"34",3498751,38034,28852,1567,31981,3837,254455,818,11476
"35",3484937,38732,29426,1600,32661,3970,266152,834,11708
"36",3470897,39416,29988,1633,33341,4105,278099,852,11942
"37",3456635,40087,30539,1665,34019,4240,290294,867,12173
"38",3442157,40742,31085,1697,34683,4377,302739,883,12394
"39",3427467,41382,31619,1727,35339,4513,315431,898,12617
"40",3412576,42003,32141,1758,35987,4651,328362,914,12834
"41",3397488,42606,32651,1788,36623,4788,341533,929,13045
"42",3382217,43186,33147,1817,37245,4927,354938,944,13251
"43",3366769,43743,33629,1846,37854,5066,368571,959,13452
"44",3351151,44277,34090,1874,38451,5205,382431,972,13650
"45",3335378,44783,34536,1901,39027,5344,396509,986,13835
"46",3319455,45263,34962,1927,39587,5483,410801,999,14018
"47",3303398,45712,35370,1951,40129,5621,425297,1010,14191
"48",3287214,46134,35753,1976,40648,5759,439995,1023,14356
"49",3270914,46525,36116,1999,41142,5897,454885,1033,14512
"50",3254514,46881,36458,2020,41614,6033,469958,1044,14659
"51",3238024,47205,36772,2041,42060,6169,485207,1055,14797
"52",3221459,47493,37063,2060,42482,6303,500619,1063,14925
"53",3204828,47746,37327,2078,42875,6436,516188,1072,15041
"54",3188148,47962,37561,2094,43240,6568,531904,1079,15150
"55",3171432,48141,37768,2109,43574,6698,547756,1086,15244
"56",3154691,48282,37947,2122,43878,6826,563731,1092,15329
"57",3137940,48386,38097,2133,44148,6953,579821,1097,15401
"58",3121194,48447,38217,2144,44386,7077,596013,1101,15463
"59",3104464,48474,38304,2152,44594,7198,612291,1105,15511
"60",3087764,48459,38366,2159,44761,7317,628652,1107,15546
"61",3071107,48405,38395,2164,44898,7433,645075,1110,15572
"62",3054507,48314,38393,2167,45001,7546,661550,1110,15584
"63",3037978,48183,38361,2169,45065,7655,678067,1110,15582
"64",3021531,48015,38298,2168,45095,7762,694610,1109,15569
"65",3005179,47809,38205,2167,45087,7864,711167,1107,15543
"66",2988937,47566,38079,2163,45046,7964,727724,1105,15507
"67",2972814,47286,37926,2157,44967,8059,744268,1101,15455
"68",2956825,46969,37743,2151,44856,8149,760784,1097,15392
"69",2940976,46623,37528,2142,44707,8236,777266,1092,15319
"70",2925280,46241,37290,2131,44520,8319,793697,1085,15231
"71",2909749,45825,37025,2120,44302,8397,810061,1078,15133
"72",2894394,45379,36727,2106,44055,8470,826348,1070,15029
"73",2879220,44905,36407,2090,43770,8539,842547,1061,14906
"74",2864240,44400,36064,2073,43454,8602,858645,1052,14776
"75",2849458,43872,35695,2056,43107,8661,874631,1043,14637
"76",2834885,43316,35305,2036,42729,8714,890493,1031,14486
"77",2820531,42735,34891,2015,42324,8764,906218,1020,14329
"78",2806397,42132,34458,1994,41891,8807,921800,1009,14161
"79",2792493,41508,34005,1970,41432,8846,937225,996,13985
"80",2778822,40867,33531,1946,40948,8879,952486,983,13803
"81",2765390,40206,33045,1920,40436,8907,967574,970,13609
"82",2752203,39529,32540,1893,39905,8930,982477,955,13413
"83",2739267,38835,32022,1866,39351,8948,997189,942,13207
"84",2726579,38132,31492,1838,38777,8960,1011700,926,12996
"85",2714145,37418,30948,1809,38187,8968,1026005,911,12782
"86",2701966,36693,30395,1779,37580,8971,1040095,895,12561
"87",2690047,35960,29832,1748,36958,8968,1053965,879,12337
"88",2678385,35222,29262,1717,36321,8961,1067611,863,12108
"89",2666983,34478,28684,1685,35673,8948,1081027,846,11877
"90",2655845,33726,28103,1652,35013,8930,1094208,830,11642
"91",2644965,32976,27514,1620,34347,8908,1107147,812,11406
"92",2634347,32223,26922,1587,33671,8881,1119847,796,11167
"93",2623987,31472,26328,1554,32988,8850,1132300,779,10927
"94",2613884,30722,25734,1520,32299,8814,1144505,762,10685
"95",2604038,29974,25139,1487,31607,8773,1156460,744,10446
"96",2594448,29228,24544,1453,30913,8729,1168163,727,10203
"97",2585109,28489,23951,1420,30216,8680,1179614,710,9962
"98",2576020,27754,23361,1387,29517,8627,1190812,693,9720
"99",2567179,27024,22775,1353,28821,8571,1201755,676,9482
"100",2558580,26306,22189,1320,28127,8511,1212445,659,9244
"101",2550223,25592,21612,1287,27433,8447,1222883,642,9006
"102",2542105,24885,21040,1254,26744,8380,1233069,625,8771
"103",2534220,24190,20473,1221,26062,8310,1243002,609,8540
"104",2526564,23505,19913,1189,25383,8236,1252688,592,8309
"105",2519135,22828,19360,1156,24713,8160,1262125,576,8082
"106",2511928,22164,18816,1125,24049,8080,1271317,560,7856
"107",2504936,21512,18278,1094,23392,7998,1280267,544,7636
"108",2498158,20872,17749,1063,22744,7914,1288977,529,7419
"109",2491591,20242,17229,1033,22105,7828,1297450,514,7203
"110",2485228,19625,16719,1003,21474,7739,1305689,498,6992
"111",2479066,19020,16217,974,20855,7648,1313698,484,6786
"112",2473099,18428,15723,945,20246,7555,1321480,469,6583
"113",2467323,17850,15242,917,19645,7461,1329040,455,6381
"114",2461734,17284,14770,889,19058,7365,1336379,441,6186
"115",2456327,16731,14308,862,18480,7268,1343503,427,5994
"116",2451098,16190,13857,835,17914,7169,1350414,414,5807
"117",2446041,15664,13415,809,17362,7069,1357118,401,5625
"118",2441153,15150,12984,783,16820,6968,1363619,388,5444
"119",2436428,14651,12562,759,16290,6866,1369921,376,5270
"120",2431864,14164,12151,735,15772,6764,1376029,364,5099
