"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3836856,8257,6640,539,4044,87,1055,360,2281
"2",3834180,8084,6600,658,5143,174,2638,394,2493
"3",3831215,8261,6519,713,5848,278,4644,392,2478
"4",3828087,8541,6533,735,6280,388,6915,387,2448
"5",3824849,8833,6638,746,6567,497,9347,387,2453
"6",3821520,9118,6797,758,6794,605,11886,394,2492
"7",3818100,9393,6986,774,7003,711,14511,403,2552
"8",3814586,9668,7188,792,7211,817,17216,414,2623
"9",3810973,9946,7397,814,7423,921,20003,426,2698
"10",3807261,10229,7611,836,7641,1026,22874,439,2777
"11",3803444,10520,7829,860,7864,1131,25831,451,2857
"12",3799521,10814,8054,885,8092,1237,28876,464,2939
"13",3795488,11118,8280,910,8326,1343,32013,478,3024
"14",3791345,11428,8514,936,8563,1450,35243,491,3109
"15",3787089,11743,8753,962,8807,1558,38567,505,3197
"16",3782717,12066,8996,989,9056,1666,41987,519,3286
"17",3778228,12395,9246,1016,9312,1775,45506,533,3378
"18",3773618,12730,9500,1045,9573,1885,49127,548,3472
"19",3768886,13072,9760,1074,9839,1997,52851,563,3567
"20",3764031,13420,10023,1103,10111,2109,56680,579,3665
"21",3759049,13774,10294,1133,10387,2223,60618,594,3763
"22",3753937,14136,10567,1164,10670,2337,64666,610,3865
"23",3748696,14503,10848,1195,10958,2453,68825,627,3967
"24",3743322,14875,11132,1227,11254,2571,73097,643,4074
"25",3737814,15254,11422,1260,11553,2689,77486,660,4180
"26",3732168,15640,11716,1292,11858,2810,81994,677,4289
"27",3726383,16032,12014,1326,12168,2931,86622,695,4399
"28",3720459,16427,12320,1360,12484,3055,91373,712,4511
"29",3714390,16831,12628,1395,12806,3180,96248,730,4626
"30",3708179,17240,12941,1430,13131,3306,101251,749,4742
"31",3701822,17652,13259,1466,13463,3434,106382,767,4859
"32",3695318,18070,13580,1502,13800,3564,111645,786,4979
"33",3688665,18493,13906,1539,14140,3696,117041,805,5100
"34",3681862,18918,14237,1576,14486,3829,122571,824,5222
"35",3674908,19348,14570,1613,14838,3964,128237,843,5347
"36",3667802,19783,14907,1651,15194,4100,134041,864,5471
"37",3660541,20221,15247,1690,15552,4239,139987,883,5598
"38",3653128,20661,15592,1729,15915,4380,146074,903,5726
"39",3645559,21106,15936,1768,16282,4522,152305,924,5856
"40",3637834,21553,16286,1808,16652,4666,158680,944,5984
"41",3629953,22001,16638,1848,17026,4812,165201,965,6116
"42",3621917,22450,16991,1889,17403,4959,171869,986,6248
"43",3613726,22899,17345,1930,17782,5109,178687,1007,6381
"44",3605378,23352,17700,1971,18164,5260,185654,1028,6514
"45",3596875,23801,18057,2012,18546,5413,192773,1050,6646
"46",3588216,24252,18414,2053,18933,5568,200042,1070,6782
"47",3579402,24704,18770,2094,19320,5724,207463,1091,6915
"48",3570436,25151,19128,2135,19708,5883,215038,1112,7049
"49",3561316,25597,19485,2176,20096,6042,222766,1133,7183
"50",3552045,26041,19841,2217,20483,6204,230648,1154,7317
"51",3542625,26481,20194,2259,20871,6367,238682,1176,7451
"52",3533058,26917,20545,2300,21257,6531,246870,1196,7583
"53",3523343,27351,20893,2341,21643,6697,255210,1217,7715
"54",3513488,27776,21241,2381,22025,6863,263704,1238,7846
"55",3503489,28196,21584,2422,22406,7031,272349,1258,7976
"56",3493351,28613,21920,2462,22785,7200,281146,1279,8106
"57",3483079,29021,22254,2502,23162,7371,290091,1299,8232
"58",3472674,29419,22585,2541,23532,7542,299186,1318,8357
"59",3462141,29806,22910,2579,23899,7714,308428,1338,8482
"60",3451482,30187,23227,2617,24262,7887,317816,1357,8603
"61",3440700,30559,23537,2655,24620,8060,327346,1376,8723
"62",3429803,30918,23842,2692,24969,8234,337021,1395,8839
"63",3418792,31267,24138,2727,25312,8408,346833,1413,8953
"64",3407672,31606,24424,2762,25650,8582,356782,1430,9065
"65",3396449,31930,24704,2796,25977,8756,366866,1447,9173
"66",3385126,32243,24974,2828,26294,8931,377081,1463,9276
"67",3373711,32539,25235,2862,26606,9104,387420,1480,9379
"68",3362208,32822,25483,2893,26908,9278,397886,1495,9477
"69",3350622,33090,25722,2923,27199,9451,408472,1510,9570
"70",3338957,33344,25949,2952,27480,9623,419173,1524,9660
"71",3327224,33578,26165,2979,27750,9794,429988,1537,9745
"72",3315425,33799,26367,3004,28007,9964,440911,1550,9827
"73",3303568,34002,26557,3030,28251,10133,451938,1562,9902
"74",3291657,34188,26734,3053,28483,10300,463062,1573,9974
"75",3279704,34353,26901,3075,28701,10465,474280,1584,10039
"76",3267709,34501,27051,3096,28905,10629,485587,1594,10102
"77",3255684,34631,27185,3115,29096,10790,496976,1603,10159
"78",3243631,34741,27307,3133,29273,10950,508444,1611,10210
"79",3231560,34832,27415,3149,29433,11107,519982,1618,10254
"80",3219474,34908,27507,3162,29579,11262,531585,1624,10294
"81",3207383,34961,27585,3173,29709,11414,543252,1629,10330
"82",3195294,34995,27648,3184,29824,11563,554970,1634,10359
"83",3183214,35009,27695,3194,29922,11708,566737,1638,10382
"84",3171150,35001,27725,3201,30004,11849,578546,1641,10400
"85",3159107,34974,27742,3206,30070,11988,590391,1642,10411
"86",3147096,34926,27739,3210,30120,12123,602264,1644,10418
"87",3135118,34861,27721,3212,30152,12254,614160,1644,10417
"88",3123183,34775,27690,3211,30165,12381,626073,1642,10410
"89",3111298,34669,27642,3210,30161,12504,637995,1641,10398
"90",3099467,34545,27579,3206,30141,12622,649918,1638,10380
"91",3087701,34398,27500,3201,30105,12736,661838,1634,10358
"92",3076000,34237,27404,3193,30050,12845,673748,1630,10327
"93",3064374,34058,27295,3183,29979,12949,685639,1624,10291
"94",3052829,33861,27171,3172,29891,13048,697506,1617,10250
