"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3853319,1666,1327,532,335,87,212,352,175
"2",3852764,1647,1325,645,411,173,513,385,192
"3",3852150,1692,1317,700,461,275,883,385,191
"4",3851507,1752,1328,724,492,382,1293,382,190
"5",3850846,1809,1354,740,514,490,1725,386,192
"6",3850169,1863,1389,755,532,597,2174,393,196
"7",3849474,1915,1427,772,550,703,2637,403,201
"8",3848761,1967,1467,792,566,808,3116,414,206
"9",3848029,2021,1508,813,583,913,3611,426,212
"10",3847277,2076,1549,835,599,1018,4123,438,218
"11",3846505,2132,1591,858,616,1124,4651,450,224
"12",3845711,2190,1635,881,634,1229,5197,462,230
"13",3844896,2251,1679,905,651,1335,5760,475,236
"14",3844059,2312,1725,930,669,1441,6342,488,243
"15",3843199,2374,1772,955,688,1548,6941,501,249
"16",3842316,2439,1821,981,707,1656,7559,514,256
"17",3841409,2505,1870,1008,726,1764,8196,529,263
"18",3840477,2573,1921,1035,746,1873,8853,543,270
"19",3839521,2642,1973,1063,766,1984,9529,558,277
"20",3838539,2713,2026,1092,787,2095,10226,573,285
"21",3837531,2786,2081,1121,808,2207,10944,588,293
"22",3836495,2861,2137,1152,831,2320,11683,604,301
"23",3835432,2938,2194,1183,853,2435,12443,620,309
"24",3834340,3016,2253,1215,876,2551,13227,637,317
"25",3833219,3097,2314,1247,900,2668,14032,654,326
"26",3832069,3180,2376,1281,924,2787,14861,672,334
"27",3830887,3264,2439,1315,949,2908,15715,690,343
"28",3829675,3351,2505,1350,975,3030,16592,707,353
"29",3828430,3441,2571,1386,1001,3154,17495,727,362
"30",3827152,3532,2639,1424,1028,3280,18423,746,372
"31",3825841,3625,2710,1461,1055,3408,19378,766,381
"32",3824496,3721,2781,1500,1083,3538,20360,786,392
"33",3823115,3819,2854,1540,1112,3669,21369,807,402
"34",3821699,3918,2931,1580,1141,3804,22405,828,413
"35",3820244,4022,3008,1622,1172,3940,23471,851,424
"36",3818753,4125,3087,1665,1202,4079,24565,872,435
"37",3817223,4233,3168,1709,1235,4221,25690,895,447
"38",3815653,4344,3250,1754,1267,4365,26846,919,458
"39",3814042,4456,3335,1800,1300,4512,28033,943,470
"40",3812390,4571,3422,1846,1334,4661,29253,967,483
"41",3810696,4689,3510,1894,1369,4814,30505,993,495
"42",3808958,4810,3601,1944,1405,4969,31790,1018,508
"43",3807176,4934,3694,1994,1442,5127,33111,1044,521
"44",3805349,5060,3789,2046,1479,5289,34467,1072,535
"45",3803475,5188,3887,2098,1517,5453,35859,1099,548
"46",3801554,5320,3986,2153,1557,5621,37287,1127,563
"47",3799585,5455,4087,2208,1597,5793,38754,1156,577
"48",3797566,5593,4192,2263,1638,5968,40259,1185,592
"49",3795497,5733,4298,2321,1679,6146,41804,1216,607
"50",3793377,5877,4406,2381,1722,6328,43388,1247,622
"51",3791204,6023,4517,2441,1766,6513,45014,1278,638
"52",3788977,6172,4631,2501,1811,6703,46682,1310,654
"53",3786697,6324,4747,2564,1857,6897,48392,1343,670
"54",3784360,6480,4863,2629,1904,7095,50147,1377,687
"55",3781966,6640,4983,2695,1951,7297,51946,1411,704
"56",3779514,6802,5106,2762,2000,7503,53791,1445,722
"57",3777002,6968,5232,2830,2050,7713,55683,1481,739
"58",3774431,7137,5360,2900,2100,7927,57623,1517,757
"59",3771798,7309,5491,2971,2152,8146,59612,1555,776
"60",3769102,7485,5623,3044,2205,8370,61650,1592,795
"61",3766342,7664,5759,3117,2259,8598,63739,1631,814
"62",3763517,7846,5898,3193,2314,8832,65879,1670,834
"63",3760627,8031,6039,3269,2371,9070,68072,1710,855
"64",3757670,8219,6183,3348,2428,9312,70319,1751,875
"65",3754644,8409,6329,3428,2486,9560,72621,1793,896
"66",3751549,8605,6477,3509,2545,9813,74980,1835,917
"67",3748383,8803,6629,3592,2606,10070,77395,1878,938
"68",3745146,9004,6782,3676,2668,10333,79868,1922,961
"69",3741835,9209,6939,3762,2731,10601,82401,1966,983
"70",3738451,9418,7097,3850,2795,10875,84993,2012,1006
"71",3734991,9630,7259,3938,2860,11153,87647,2057,1028
"72",3731455,9845,7424,4028,2926,11438,90362,2104,1052
"73",3727842,10063,7591,4120,2992,11728,93141,2152,1075
"74",3724150,10285,7760,4214,3060,12024,95985,2201,1100
"75",3720379,10510,7932,4308,3130,12325,98894,2250,1125
"76",3716527,10736,8108,4403,3200,12633,101870,2299,1150
