"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3847564,3964,3188,543,1625,87,507,364,904
"2",3846277,3885,3169,663,2053,175,1258,398,988
"3",3844851,3971,3131,719,2327,280,2200,396,982
"4",3843350,4102,3140,742,2495,390,3260,391,970
"5",3841802,4236,3189,754,2608,501,4389,392,973
"6",3840213,4365,3263,767,2697,610,5565,398,988
"7",3838584,4489,3349,782,2779,717,6780,407,1012
"8",3836912,4613,3441,800,2858,824,8032,418,1038
"9",3835195,4739,3536,820,2939,929,9320,430,1066
"10",3833433,4867,3633,842,3022,1035,10648,441,1096
"11",3831622,4999,3731,865,3106,1141,12015,454,1126
"12",3829763,5135,3833,888,3192,1247,13422,466,1157
"13",3827854,5273,3938,912,3279,1353,14870,478,1188
"14",3825895,5414,4044,937,3369,1460,16360,491,1221
"15",3823883,5559,4153,962,3460,1567,17895,505,1253
"16",3821817,5708,4264,988,3554,1675,19472,518,1287
"17",3819698,5859,4379,1015,3650,1784,21094,532,1321
"18",3817522,6015,4495,1042,3749,1894,22762,546,1357
"19",3815289,6174,4614,1070,3850,2005,24477,561,1394
"20",3812997,6337,4737,1098,3953,2116,26240,576,1431
"21",3810646,6502,4862,1128,4059,2229,28052,591,1469
"22",3808234,6673,4990,1157,4167,2342,29915,607,1507
"23",3805760,6846,5122,1188,4277,2457,31829,623,1547
"24",3803221,7023,5256,1220,4390,2574,33795,639,1588
"25",3800618,7204,5393,1251,4505,2691,35816,656,1629
"26",3797949,7389,5533,1284,4623,2810,37891,673,1672
"27",3795211,7579,5675,1318,4744,2930,40021,690,1715
"28",3792405,7772,5821,1351,4868,3052,42210,708,1760
"29",3789528,7969,5970,1386,4995,3175,44456,726,1804
"30",3786580,8169,6123,1422,5123,3301,46762,745,1851
"31",3783558,8374,6278,1458,5254,3427,49129,764,1898
"32",3780460,8584,6435,1496,5390,3556,51558,783,1947
"33",3777287,8797,6597,1534,5526,3687,54052,803,1995
"34",3774037,9013,6762,1572,5666,3820,56609,823,2045
"35",3770708,9235,6930,1611,5809,3954,59232,843,2097
"36",3767298,9461,7101,1652,5954,4091,61922,865,2148
"37",3763806,9690,7277,1693,6103,4230,64681,885,2202
"38",3760231,9924,7455,1734,6255,4371,67510,907,2256
"39",3756572,10162,7635,1777,6410,4514,70410,930,2312
"40",3752827,10402,7820,1820,6567,4660,73383,952,2367
"41",3748994,10648,8007,1864,6728,4808,76430,975,2425
"42",3745073,10897,8198,1909,6890,4958,79553,999,2483
