"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3852946,1815,1448,535,417,87,231,355,221
"2",3852344,1791,1444,650,514,173,562,389,241
"3",3851678,1839,1434,705,577,276,969,387,240
"4",3850980,1903,1445,729,617,384,1421,385,239
"5",3850262,1965,1473,744,645,493,1898,387,241
"6",3849527,2023,1510,758,668,601,2393,395,245
"7",3848774,2078,1551,775,689,707,2905,405,251
"8",3848001,2135,1593,795,709,813,3433,416,258
"9",3847207,2193,1637,816,730,918,3979,427,265
"10",3846391,2252,1681,837,751,1023,4543,439,273
"11",3845554,2313,1727,860,772,1129,5125,451,280
"12",3844694,2375,1774,883,794,1234,5725,463,288
"13",3843811,2439,1822,908,815,1341,6344,476,295
"14",3842903,2506,1871,932,838,1447,6983,489,303
"15",3841971,2573,1921,957,861,1554,7641,502,312
"16",3841015,2642,1974,983,884,1662,8320,515,320
"17",3840033,2713,2027,1009,908,1771,9019,529,329
"18",3839024,2786,2081,1037,933,1880,9739,544,338
"19",3837989,2861,2137,1064,958,1990,10480,558,347
"20",3836926,2937,2194,1093,983,2101,11244,573,356
"21",3835835,3015,2253,1122,1010,2213,12030,588,366
"22",3834715,3096,2313,1152,1038,2326,12839,604,375
"23",3833565,3178,2375,1183,1065,2441,13671,620,385
"24",3832385,3263,2438,1214,1094,2557,14528,637,396
"25",3831174,3349,2503,1247,1123,2674,15409,654,407
"26",3829930,3437,2570,1280,1153,2793,16316,671,417
"27",3828654,3528,2638,1315,1184,2913,17248,689,428
"28",3827344,3621,2708,1349,1215,3035,18207,707,439
"29",3826001,3715,2779,1385,1248,3158,19192,726,451
"30",3824623,3813,2852,1422,1280,3284,20205,745,463
"31",3823208,3912,2927,1459,1314,3412,21246,765,475
"32",3821757,4014,3004,1498,1349,3541,22316,785,488
"33",3820268,4119,3082,1537,1385,3673,23416,806,501
"34",3818740,4227,3162,1577,1421,3807,24546,826,514
"35",3817174,4335,3245,1618,1458,3942,25706,847,527
"36",3815567,4448,3328,1661,1496,4081,26898,870,541
"37",3813918,4563,3415,1703,1535,4221,28123,892,555
"38",3812228,4680,3503,1747,1576,4364,29381,915,570
"39",3810494,4800,3594,1793,1617,4510,30672,939,584
"40",3808717,4922,3686,1839,1659,4659,31998,964,599
"41",3806894,5047,3781,1886,1702,4810,33359,987,615
"42",3805026,5175,3878,1934,1746,4964,34756,1013,631
"43",3803110,5306,3976,1984,1791,5121,36191,1039,647
"44",3801147,5440,4077,2034,1837,5281,37664,1066,663
"45",3799134,5576,4181,2086,1884,5444,39174,1092,680
"46",3797071,5716,4286,2139,1932,5610,40725,1120,698
"47",3794958,5858,4394,2193,1981,5780,42315,1148,715
"48",3792792,6004,4504,2248,2031,5953,43947,1177,733
"49",3790574,6151,4616,2305,2082,6129,45621,1207,752
"50",3788301,6304,4730,2363,2134,6309,47338,1237,770
"51",3785971,6459,4847,2422,2188,6493,49099,1268,790
"52",3783586,6617,4966,2482,2243,6680,50906,1299,809
"53",3781143,6779,5088,2543,2298,6871,52757,1331,829
"54",3778642,6943,5213,2605,2355,7066,54655,1363,849
"55",3776081,7110,5341,2669,2413,7265,56601,1397,870
"56",3773458,7281,5470,2734,2472,7467,58596,1430,892
"57",3770774,7455,5602,2802,2532,7674,60640,1466,913
"58",3768027,7632,5736,2869,2594,7886,62735,1501,935
"59",3765216,7811,5875,2938,2657,8101,64882,1537,957
"60",3762338,7995,6014,3009,2721,8321,67081,1573,981
"61",3759394,8183,6156,3080,2787,8545,69334,1611,1004
"62",3756382,8374,6300,3154,2854,8774,71642,1649,1028
"63",3753301,8567,6449,3228,2922,9007,74006,1687,1052
"64",3750151,8763,6599,3304,2991,9245,76426,1726,1077
"65",3746929,8964,6751,3381,3062,9487,78905,1768,1102
"66",3743635,9167,6907,3459,3133,9735,81443,1808,1127
"67",3740268,9372,7066,3539,3206,9987,84041,1850,1154
"68",3736827,9581,7226,3621,3280,10244,86700,1892,1180
"69",3733308,9796,7387,3704,3356,10506,89421,1935,1207
"70",3729714,10013,7553,3787,3433,10773,92206,1978,1234
"71",3726043,10231,7722,3873,3510,11045,95056,2023,1261
"72",3722293,10453,7893,3959,3590,11322,97970,2067,1290
"73",3718464,10678,8065,4048,3671,11604,100949,2114,1318
"74",3714552,10908,8240,4137,3752,11892,103998,2160,1348
"75",3710559,11140,8419,4228,3834,12185,107115,2206,1376
"76",3706483,11374,8600,4320,3918,12483,110301,2255,1406
"77",3702323,11613,8783,4412,4003,12787,113558,2302,1437
"78",3698079,11851,8969,4507,4090,13096,116887,2352,1467
"79",3693750,12095,9155,4603,4178,13411,120288,2401,1499
"80",3689334,12340,9345,4700,4266,13731,123762,2451,1529
"81",3684833,12587,9537,4798,4356,14057,127312,2502,1561
