"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3849959,3008,2414,542,1085,87,384,363,597
"2",3848977,2952,2401,661,1364,175,949,397,653
"3",3847891,3021,2375,717,1543,279,1653,394,650
"4",3846748,3122,2384,741,1653,389,2441,390,643
"5",3845571,3223,2424,753,1728,500,3280,391,645
"6",3844364,3318,2482,766,1788,608,4153,398,656
"7",3843126,3412,2547,782,1843,716,5054,408,671
"8",3841856,3506,2616,800,1897,822,5982,418,689
"9",3840552,3600,2687,821,1950,928,6940,430,708
"10",3839214,3697,2760,842,2005,1034,7926,441,727
"11",3837839,3797,2835,865,2061,1140,8942,454,747
"12",3836428,3899,2911,888,2117,1246,9989,466,767
"13",3834979,4003,2990,912,2175,1353,11067,478,787
"14",3833491,4111,3070,936,2234,1460,12177,491,809
"15",3831965,4220,3153,962,2294,1567,13319,504,831
"16",3830396,4333,3237,987,2356,1675,14493,518,853
"17",3828787,4448,3324,1014,2419,1784,15702,532,876
"18",3827135,4566,3413,1041,2485,1894,16945,546,899
"19",3825440,4687,3504,1069,2551,2004,18224,560,923
"20",3823701,4810,3596,1097,2620,2116,19539,575,948
"21",3821916,4937,3691,1127,2689,2228,20891,590,973
"22",3820085,5066,3789,1156,2761,2342,22281,606,999
"23",3818206,5198,3888,1187,2834,2456,23710,622,1025
"24",3816278,5334,3990,1218,2910,2572,25178,638,1052
"25",3814300,5473,4094,1250,2986,2690,26687,655,1079
"26",3812271,5614,4201,1283,3064,2808,28238,672,1108
"27",3810191,5759,4310,1316,3145,2929,29830,690,1137
"28",3808057,5906,4422,1350,3227,3051,31465,707,1166
"29",3805869,6058,4536,1385,3311,3174,33146,726,1197
"30",3803628,6211,4652,1421,3397,3299,34871,744,1228
"31",3801328,6369,4771,1458,3485,3426,36642,764,1259
"32",3798970,6531,4893,1495,3575,3555,38461,783,1292
"33",3796553,6697,5017,1533,3666,3685,40327,803,1324
"34",3794076,6864,5145,1572,3761,3818,42243,823,1358
"35",3791537,7036,5275,1612,3856,3953,44209,844,1392
"36",3788936,7211,5407,1653,3955,4090,46227,865,1428
"37",3786271,7390,5543,1695,4055,4229,48297,887,1464
"38",3783541,7571,5682,1737,4157,4371,50420,909,1501
"39",3780744,7757,5822,1781,4262,4515,52598,932,1538
"40",3777879,7947,5966,1825,4368,4661,54832,955,1576
"41",3774946,8141,6112,1870,4477,4810,57123,978,1616
"42",3771942,8338,6261,1917,4588,4961,59473,1003,1654
"43",3768867,8537,6414,1964,4701,5115,61881,1027,1695
"44",3765719,8741,6569,2012,4816,5272,64349,1052,1736
"45",3762497,8950,6727,2061,4933,5431,66879,1078,1778
"46",3759200,9160,6889,2110,5053,5594,69472,1104,1821
"47",3755827,9374,7052,2161,5176,5759,72129,1130,1865
"48",3752376,9593,7218,2212,5301,5928,74851,1157,1910
"49",3748847,9815,7388,2264,5427,6099,77640,1184,1954
"50",3745236,10040,7560,2318,5555,6273,80495,1212,2000
"51",3741545,10269,7736,2372,5687,6450,83420,1240,2047
"52",3737770,10503,7913,2428,5821,6630,86413,1269,2094
"53",3733913,10739,8095,2483,5956,6814,89479,1298,2142
"54",3729970,10979,8278,2541,6094,7001,92616,1328,2192
"55",3725940,11223,8464,2600,6235,7191,95826,1358,2241
"56",3721824,11470,8654,2658,6376,7385,99112,1388,2292
"57",3717619,11719,8846,2718,6521,7582,102473,1419,2343
"58",3713325,11972,9042,2778,6668,7782,105912,1451,2396
"59",3708941,12229,9238,2839,6817,7986,109428,1483,2448
"60",3704466,12487,9439,2902,6968,8193,113024,1515,2501
"61",3699897,12750,9640,2965,7121,8404,116701,1548,2556
"62",3695236,13016,9845,3028,7277,8618,120459,1581,2611
"63",3690480,13284,10052,3094,7434,8836,124299,1614,2666
"64",3685628,13555,10262,3160,7593,9057,128224,1648,2722
"65",3680680,13829,10474,3226,7754,9282,132234,1683,2779
"66",3675637,14104,10689,3294,7917,9510,136329,1718,2836
"67",3670496,14382,10904,3361,8082,9741,140512,1753,2895
"68",3665257,14661,11124,3430,8249,9977,144782,1787,2953
"69",3659919,14943,11343,3499,8416,10216,149142,1824,3012
"70",3654482,15227,11564,3569,8586,10459,153591,1860,3072
"71",3648944,15515,11786,3640,8757,10705,158132,1896,3132
"72",3643307,15802,12011,3711,8930,10955,162763,1933,3192
"73",3637571,16090,12238,3782,9103,11208,167487,1969,3253
"74",3631733,16380,12465,3854,9279,11464,172304,2006,3315
"75",3625794,16669,12694,3925,9456,11724,177216,2043,3377
"76",3619755,16960,12923,4000,9633,11988,182221,2082,3438
"77",3613615,17252,13153,4072,9812,12255,187322,2118,3500
"78",3607374,17543,13382,4145,9991,12525,192518,2156,3563
"79",3601032,17836,13614,4218,10171,12798,197810,2193,3625
"80",3594591,18127,13845,4292,10351,13075,203199,2231,3687
"81",3588049,18417,14077,4366,10531,13354,208684,2269,3750
"82",3581408,18708,14308,4440,10713,13636,214266,2307,3813
"83",3574668,18996,14539,4514,10895,13922,219946,2345,3876
"84",3567830,19284,14769,4588,11076,14210,225723,2383,3938
"85",3560895,19568,14998,4662,11258,14501,231597,2421,4000
"86",3553864,19852,15224,4735,11439,14795,237570,2458,4063
"87",3546737,20134,15450,4809,11619,15091,243639,2495,4124
"88",3539516,20413,15675,4881,11798,15389,249807,2532,4186
"89",3532202,20688,15899,4953,11976,15690,256072,2569,4246
"90",3524796,20960,16121,5025,12153,15992,262433,2605,4307
"91",3517300,21229,16339,5096,12329,16296,268890,2642,4367
"92",3509715,21492,16556,5168,12504,16602,275442,2678,4426
"93",3502042,21755,16769,5238,12677,16910,282089,2713,4484
"94",3494284,22012,16979,5307,12848,17219,288830,2748,4543
"95",3486442,22262,17188,5375,13018,17530,295664,2782,4600
"96",3478519,22508,17392,5443,13186,17841,302591,2817,4657
"97",3470516,22750,17591,5509,13350,18153,309609,2850,4711
"98",3462438,22984,17787,5574,13513,18466,316717,2883,4766
"99",3454283,23212,17980,5637,13673,18780,323914,2914,4819
"100",3446057,23434,18166,5700,13828,19094,331198,2947,4870
"101",3437762,23650,18348,5762,13980,19408,338570,2978,4921
"102",3429398,23858,18527,5822,14129,19722,346023,3007,4969
"103",3420970,24060,18698,5881,14277,20035,353559,3036,5019
"104",3412481,24251,18865,5938,14419,20347,361177,3065,5065
"105",3403932,24438,19026,5993,14558,20658,368875,3092,5110
"106",3395327,24615,19181,6045,14692,20968,376651,3118,5155
"107",3386672,24782,19330,6097,14822,21275,384502,3144,5196
"108",3377966,24941,19472,6145,14946,21583,392425,3168,5236
"109",3369215,25092,19607,6193,15067,21888,400418,3192,5274
"110",3360423,25231,19734,6239,15182,22191,408479,3214,5312
"111",3351588,25365,19854,6282,15293,22491,416604,3234,5346
"112",3342720,25487,19968,6323,15398,22789,424793,3254,5378
"113",3333820,25599,20075,6362,15497,23084,433043,3273,5409
"114",3324891,25699,20175,6398,15592,23375,441349,3290,5438
"115",3315938,25790,20265,6433,15681,23662,449710,3306,5466
"116",3306962,25872,20347,6464,15764,23945,458124,3322,5490
"117",3297970,25941,20423,6493,15841,24224,466587,3335,5512
"118",3288965,26001,20488,6519,15910,24499,475096,3348,5531
"119",3279950,26050,20547,6544,15972,24768,483647,3359,5549
"120",3270929,26087,20599,6564,16030,25034,492237,3367,5565
