"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3822103,14196,11383,533,7368,87,1809,354,4174
"2",3817472,13932,11329,647,9390,173,4536,387,4562
"3",3812337,14263,11208,701,10693,275,8002,385,4540
"4",3806909,14772,11253,723,11497,383,11941,381,4493
"5",3801279,15307,11455,736,12043,490,16168,382,4510
"6",3795478,15830,11753,748,12481,597,20590,389,4591
"7",3789509,16341,12101,765,12890,702,25171,399,4712
"8",3783366,16849,12475,785,13296,806,29903,411,4850
"9",3777043,17362,12861,807,13711,910,34786,424,5000
"10",3770535,17883,13256,831,14138,1014,39822,437,5155
"11",3763837,18415,13658,856,14577,1119,45017,450,5313
"12",3756946,18956,14071,882,15024,1224,50377,464,5474
"13",3749858,19507,14489,909,15485,1330,55902,478,5641
"14",3742570,20069,14917,935,15952,1437,61599,492,5807
"15",3735079,20640,15351,963,16430,1545,67471,506,5979
"16",3727383,21218,15796,992,16917,1654,73519,521,6152
"17",3719475,21809,16244,1021,17415,1765,79750,536,6332
"18",3711358,22406,16702,1050,17920,1876,86167,552,6511
"19",3703028,23010,17166,1080,18436,1988,92771,567,6695
"20",3694478,23625,17637,1111,18960,2102,99567,583,6881
"21",3685711,24246,18115,1141,19491,2217,106557,599,7069
"22",3676723,24874,18599,1173,20031,2333,113746,615,7261
"23",3667512,25506,19090,1204,20580,2451,121135,631,7456
"24",3658078,26145,19586,1236,21134,2570,128730,648,7652
"25",3648418,26787,20087,1269,21699,2690,136528,665,7851
"26",3638531,27439,20590,1302,22267,2812,144538,682,8051
"27",3628417,28091,21101,1335,22841,2935,152760,699,8252
"28",3618077,28743,21614,1368,23423,3060,161194,716,8458
"29",3607509,29401,22127,1402,24009,3186,169846,734,8664
"30",3596714,30058,22645,1436,24599,3313,178714,751,8869
"31",3585693,30714,23165,1470,25192,3442,187803,769,9077
"32",3574445,31370,23684,1505,25790,3572,197112,786,9285
"33",3562975,32022,24206,1539,26390,3704,206642,804,9492
"34",3551282,32673,24723,1574,26994,3837,216396,822,9703
"35",3539371,33319,25240,1608,27596,3971,226374,839,9909
"36",3527241,33959,25755,1642,28197,4107,236577,857,10118
"37",3514899,34591,26268,1676,28797,4244,247003,874,10323
"38",3502345,35218,26775,1710,29395,4382,257654,892,10529
"39",3489586,35834,27277,1744,29991,4521,268525,909,10732
"40",3476622,36441,27775,1778,30583,4661,279619,926,10933
"41",3463461,37037,28266,1812,31170,4802,290932,943,11132
"42",3450109,37618,28747,1845,31752,4943,302465,959,11330
"43",3436571,38185,29219,1877,32326,5086,314215,976,11522
"44",3422852,38737,29683,1909,32890,5229,326179,992,11712
"45",3408958,39273,30135,1940,33446,5373,338354,1008,11898
"46",3394900,39790,30575,1971,33991,5517,350736,1023,12079
"47",3380682,40287,31003,2001,34526,5661,363320,1038,12256
"48",3366312,40765,31415,2030,35049,5806,376103,1052,12427
"49",3351801,41220,31812,2058,35556,5951,389082,1067,12593
"50",3337155,41651,32196,2085,36045,6095,402251,1080,12750
"51",3322382,42062,32560,2112,36520,6240,415603,1093,12905
