"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3850179,2919,2343,542,1035,87,373,363,569
"2",3849226,2866,2331,661,1300,175,920,396,622
"3",3848170,2933,2306,717,1471,279,1602,394,619
"4",3847061,3031,2314,741,1577,389,2365,390,612
"5",3845918,3129,2353,753,1648,500,3177,392,615
"6",3844746,3222,2408,766,1705,609,4021,398,625
"7",3843546,3312,2472,782,1756,716,4894,408,639
"8",3842314,3401,2539,800,1808,823,5793,418,657
"9",3841049,3493,2607,820,1859,929,6720,430,675
"10",3839751,3587,2678,842,1910,1034,7675,441,692
"11",3838418,3683,2751,864,1963,1140,8659,453,711
"12",3837050,3782,2825,887,2017,1246,9672,465,731
"13",3835644,3883,2901,912,2071,1352,10715,478,750
"14",3834202,3986,2979,936,2128,1459,11789,491,770
"15",3832721,4093,3059,961,2185,1567,12893,504,791
"16",3831201,4201,3140,987,2244,1674,14031,517,812
"17",3829641,4312,3224,1013,2304,1783,15201,531,834
"18",3828040,4427,3309,1040,2366,1892,16404,545,857
"19",3826397,4543,3397,1068,2429,2003,17642,560,879
"20",3824711,4663,3487,1096,2493,2114,18914,575,902
"21",3822980,4786,3578,1125,2560,2226,20222,590,926
"22",3821205,4910,3673,1155,2628,2340,21567,605,951
"23",3819384,5039,3769,1185,2697,2454,22950,621,976
"24",3817515,5169,3868,1217,2768,2570,24370,638,1001
"25",3815598,5304,3969,1249,2842,2687,25830,654,1028
"26",3813632,5441,4072,1281,2916,2806,27330,671,1055
"27",3811616,5581,4178,1314,2992,2925,28871,688,1082
"28",3809549,5724,4286,1348,3070,3047,30454,707,1110
"29",3807429,5870,4396,1384,3150,3170,32079,725,1139
"30",3805255,6020,4509,1419,3232,3295,33748,743,1168
"31",3803027,6173,4624,1455,3315,3422,35461,762,1198
"32",3800741,6329,4743,1493,3400,3551,37221,782,1228
"33",3798399,6489,4863,1531,3488,3681,39026,802,1260
"34",3796000,6651,4986,1570,3577,3813,40880,822,1292
