"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3838441,7621,6129,540,3686,87,975,360,2077
"2",3835973,7461,6092,658,4686,174,2435,394,2270
"3",3833237,7624,6017,714,5326,278,4283,392,2256
"4",3830350,7882,6030,736,5718,388,6375,387,2229
"5",3827364,8150,6125,748,5980,497,8614,388,2234
"6",3824293,8410,6272,759,6188,606,10950,394,2270
"7",3821140,8663,6446,774,6378,712,13365,404,2324
"8",3817901,8914,6632,793,6566,817,15855,415,2388
"9",3814571,9170,6822,814,6758,922,18421,427,2457
"10",3811148,9431,7018,836,6955,1027,21063,439,2527
"11",3807631,9696,7218,860,7157,1132,23785,451,2600
"12",3804016,9968,7423,884,7363,1238,26587,464,2674
"13",3800301,10246,7633,909,7574,1344,29472,477,2750
"14",3796484,10530,7847,935,7790,1451,32442,491,2828
"15",3792563,10819,8067,961,8011,1558,35499,505,2907
"16",3788536,11115,8290,988,8237,1667,38645,519,2989
"17",3784399,11420,8518,1016,8468,1776,41882,533,3071
"18",3780153,11728,8753,1044,8704,1886,45211,548,3155
"19",3775793,12043,8992,1073,8945,1997,48635,563,3242
"20",3771319,12364,9236,1103,9191,2109,52157,578,3331
"21",3766728,12691,9484,1133,9443,2223,55777,594,3422
"22",3762018,13024,9737,1163,9701,2337,59497,610,3514
"23",3757186,13365,9995,1194,9964,2453,63322,626,3608
"24",3752232,13712,10257,1226,10232,2570,67250,643,3703
"25",3747152,14064,10526,1258,10504,2689,71286,659,3800
"26",3741947,14420,10799,1291,10781,2809,75432,677,3899
"27",3736612,14781,11077,1325,11064,2931,79689,695,4001
"28",3731146,15151,11357,1360,11353,3054,84059,712,4104
"29",3725547,15524,11644,1395,11646,3179,88544,730,4208
"30",3719814,15904,11935,1430,11944,3305,93146,749,4314
"31",3713944,16289,12230,1466,12247,3433,97869,767,4422
"32",3707938,16679,12530,1503,12554,3563,102713,787,4531
"33",3701791,17073,12834,1540,12867,3695,107679,806,4642
"34",3695504,17473,13142,1577,13186,3828,112768,825,4755
"35",3689075,17877,13452,1616,13508,3964,117988,845,4869
"36",3682502,18285,13768,1655,13834,4101,123334,865,4984
"37",3675786,18695,14087,1693,14165,4240,128812,885,5101
"38",3668923,19112,14410,1732,14500,4380,134422,905,5220
"39",3661914,19530,14734,1773,14838,4523,140166,927,5339
"40",3654758,19953,15061,1813,15181,4668,146045,947,5460
