"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3850386,2837,2276,541,989,87,362,362,543
"2",3849459,2786,2264,660,1242,174,893,396,594
"3",3848433,2851,2241,717,1404,279,1555,394,591
"4",3847354,2946,2249,740,1504,389,2295,390,585
"5",3846243,3041,2287,753,1573,499,3082,391,587
"6",3845105,3131,2341,766,1627,608,3901,398,597
"7",3843937,3219,2403,781,1676,715,4746,407,610
"8",3842739,3308,2468,800,1725,822,5617,418,627
"9",3841509,3397,2535,820,1774,928,6515,429,644
"10",3840247,3488,2604,842,1824,1033,7441,441,661
"11",3838951,3581,2675,864,1874,1139,8395,453,679
"12",3837620,3677,2746,887,1926,1245,9377,465,698
"13",3836255,3775,2820,911,1977,1351,10389,478,716
"14",3834852,3876,2896,936,2031,1458,11430,491,735
"15",3833412,3979,2974,961,2086,1565,12502,504,755
"16",3831934,4085,3053,986,2143,1673,13605,517,776
"17",3830417,4193,3134,1013,2200,1782,14739,531,796
"18",3828860,4304,3217,1040,2260,1892,15906,545,818
"19",3827262,4418,3303,1068,2319,2002,17107,559,839
"20",3825622,4534,3390,1096,2381,2113,18342,575,862
"21",3823939,4653,3480,1126,2444,2226,19612,590,884
"22",3822212,4776,3571,1155,2509,2339,20917,605,908
"23",3820441,4900,3665,1186,2575,2453,22259,621,931
"24",3818623,5028,3762,1217,2643,2569,23638,638,956
"25",3816759,5158,3860,1249,2713,2686,25054,654,981
"26",3814847,5292,3960,1282,2784,2805,26510,672,1007
"27",3812886,5428,4063,1315,2857,2925,28005,689,1033
"28",3810874,5568,4169,1349,2932,3046,29542,706,1060
"29",3808812,5710,4276,1384,3009,3170,31119,725,1087
"30",3806698,5855,4386,1420,3087,3295,32739,744,1116
"31",3804529,6004,4497,1456,3167,3422,34403,762,1145
"32",3802307,6156,4612,1493,3248,3550,36111,782,1174
"33",3800029,6312,4730,1531,3331,3681,37865,802,1203
"34",3797693,6471,4850,1570,3416,3813,39665,822,1234
"35",3795300,6633,4973,1610,3504,3948,41511,843,1265
"36",3792847,6799,5098,1652,3593,4085,43406,865,1297
"37",3790334,6967,5226,1694,3684,4224,45351,887,1330
"38",3787759,7140,5357,1735,3777,4365,47346,908,1364
"39",3785122,7315,5490,1779,3873,4509,49392,931,1398
"40",3782420,7495,5624,1824,3970,4655,51491,954,1433
"41",3779653,7677,5764,1869,4069,4804,53644,978,1468
"42",3776820,7863,5905,1915,4169,4955,55851,1002,1504
"43",3773919,8053,6049,1962,4272,5109,58114,1027,1541
"44",3770949,8246,6197,2009,4378,5266,60434,1051,1578
"45",3767909,8442,6346,2059,4485,5425,62813,1077,1617
"46",3764796,8643,6498,2109,4595,5587,65250,1103,1656
"47",3761612,8847,6654,2160,4706,5753,67748,1129,1696
"48",3758354,9054,6812,2211,4820,5921,70307,1156,1737
"49",3755021,9265,6973,2264,4936,6092,72929,1184,1778
"50",3751611,9480,7136,2318,5054,6266,75615,1212,1820
"51",3748123,9698,7302,2373,5174,6443,78365,1240,1863
"52",3744557,9920,7472,2428,5296,6624,81182,1269,1906
"53",3740911,10146,7644,2484,5420,6808,84066,1298,1951
"54",3737185,10374,7818,2542,5547,6996,87018,1328,1995
"55",3733375,10606,7998,2600,5674,7186,90040,1359,2040
"56",3729483,10840,8177,2661,5805,7380,93133,1390,2087
"57",3725506,11079,8360,2721,5938,7577,96297,1421,2135
"58",3721444,11322,8546,2781,6073,7778,99535,1452,2182
"59",3717294,11567,8734,2844,6210,7983,102847,1485,2231
"60",3713057,11815,8926,2907,6349,8190,106235,1517,2280
"61",3708731,12066,9121,2970,6489,8402,109700,1550,2330
"62",3704316,12321,9315,3036,6632,8617,113242,1585,2381
"63",3699809,12579,9513,3101,6777,8835,116864,1618,2432
"64",3695212,12839,9715,3167,6924,9057,120564,1653,2483
"65",3690521,13103,9918,3236,7073,9284,124345,1688,2536
"66",3685737,13369,10123,3304,7224,9514,128208,1723,2590
"67",3680859,13636,10331,3372,7378,9747,132156,1758,2644
"68",3675887,13907,10542,3441,7530,9985,136187,1795,2696
"69",3670818,14180,10754,3513,7686,10225,140303,1832,2752
"70",3665654,14453,10969,3584,7844,10470,144506,1868,2809
"71",3660394,14730,11183,3657,8003,10718,148795,1905,2865
"72",3655035,15009,11400,3728,8164,10970,153173,1942,2920
"73",3649579,15288,11619,3801,8326,11225,157640,1980,2977
"74",3644027,15570,11839,3875,8489,11485,162195,2018,3034
"75",3638376,15852,12061,3948,8653,11748,166841,2056,3091
"76",3632624,16138,12283,4024,8819,12014,171578,2095,3149
"77",3626775,16421,12508,4099,8986,12284,176407,2133,3207
"78",3620827,16707,12731,4174,9153,12558,181328,2172,3266
"79",3614781,16993,12958,4250,9320,12835,186343,2211,3324
"80",3608635,17279,13184,4326,9490,13115,191450,2250,3384
"81",3602391,17564,13410,4402,9660,13399,196653,2290,3442
"82",3596048,17850,13637,4480,9830,13685,201948,2329,3501
"83",3589608,18135,13863,4556,10001,13976,207339,2368,3561
"84",3583070,18420,14089,4633,10173,14269,212825,2408,3620
"85",3576435,18703,14315,4710,10344,14566,218407,2447,3679
"86",3569703,18985,14541,4787,10515,14866,224083,2486,3738
"87",3562877,19264,14766,4863,10686,15168,229855,2524,3798
"88",3555954,19544,14988,4940,10857,15473,235722,2564,3856
"89",3548939,19820,15210,5016,11028,15781,241685,2603,3915
"90",3541830,20094,15432,5091,11196,16091,247744,2641,3972
"91",3534630,20366,15651,5166,11365,16403,253896,2679,4030
"92",3527339,20634,15870,5242,11533,16718,260144,2718,4087
"93",3519961,20897,16085,5316,11701,17034,266485,2755,4144
"94",3512494,21158,16299,5389,11866,17353,272921,2792,4200
"95",3504941,21415,16507,5463,12031,17673,279449,2830,4257
"96",3497304,21669,16714,5534,12194,17994,286070,2865,4311
"97",3489585,21916,16917,5606,12356,18317,292782,2902,4366
"98",3481784,22160,17119,5676,12512,18641,299587,2938,4418
"99",3473907,22395,17319,5744,12669,18965,306480,2972,4471
"100",3465953,22628,17510,5813,12823,19289,313462,3007,4523
"101",3457925,22853,17699,5880,12974,19615,320533,3040,4573
"102",3449824,23074,17884,5946,13122,19941,327688,3074,4622
"103",3441656,23285,18066,6009,13268,20268,334928,3105,4671
"104",3433420,23490,18241,6072,13411,20593,342251,3137,4718
"105",3425120,23691,18409,6133,13550,20919,349657,3167,4764
"106",3416760,23882,18573,6193,13685,21243,357142,3196,4808
"107",3408342,24066,18732,6251,13817,21567,364704,3225,4851
"108",3399867,24242,18887,6306,13944,21890,372343,3252,4891
"109",3391341,24408,19035,6361,14068,22212,380055,3280,4932
"110",3382765,24568,19175,6412,14188,22532,387839,3305,4971
"111",3374144,24718,19309,6462,14303,22849,395694,3329,5008
"112",3365480,24860,19436,6509,14414,23165,403616,3353,5042
"113",3356775,24991,19560,6555,14519,23478,411602,3375,5075
"114",3348034,25115,19673,6598,14621,23788,419651,3396,5108
"115",3339261,25229,19780,6639,14715,24095,427760,3416,5137
"116",3330459,25331,19880,6678,14805,24398,435928,3435,5165
"117",3321632,25423,19971,6714,14891,24698,444150,3452,5192
"118",3312782,25507,20054,6748,14972,24994,452423,3468,5216
"119",3303914,25579,20130,6778,15045,25285,460747,3482,5236
"120",3295031,25641,20200,6807,15113,25572,469115,3496,5256
