"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3839801,7075,5690,541,3378,87,905,362,1902
"2",3837512,6925,5656,660,4292,175,2259,396,2078
"3",3834974,7074,5585,715,4878,279,3973,393,2066
"4",3832298,7311,5596,738,5236,389,5911,388,2040
"5",3829530,7558,5684,749,5474,499,7984,389,2044
"6",3826685,7797,5819,761,5662,607,10146,395,2075
"7",3823764,8030,5977,776,5836,714,12381,405,2126
"8",3820764,8261,6147,795,6007,819,14684,416,2183
"9",3817681,8495,6323,816,6181,925,17056,427,2245
"10",3814513,8735,6504,838,6360,1030,19499,439,2309
"11",3811257,8979,6688,861,6543,1135,22015,452,2376
"12",3807912,9228,6877,885,6729,1241,24606,465,2443
"13",3804474,9485,7068,910,6921,1347,27274,478,2512
"14",3800942,9746,7265,936,7116,1454,30019,491,2582
"15",3797314,10014,7467,962,7316,1561,32844,505,2654
"16",3793589,10285,7673,989,7521,1669,35751,519,2728
"17",3789764,10563,7884,1016,7730,1779,38741,533,2803
"18",3785838,10846,8098,1045,7945,1889,41817,548,2880
"19",3781808,11136,8317,1073,8164,2000,44979,563,2959
"20",3777672,11431,8542,1102,8387,2112,48232,578,3038
"21",3773428,11733,8770,1132,8615,2225,51574,593,3120
"22",3769075,12040,9003,1162,8847,2340,55010,609,3203
"23",3764611,12353,9241,1194,9085,2455,58539,626,3288
"24",3760031,12673,9483,1225,9328,2573,62166,642,3376
"25",3755339,12995,9731,1257,9575,2691,65890,659,3464
"26",3750527,13326,9981,1290,9828,2811,69715,676,3555
"27",3745596,13662,10237,1324,10086,2932,73642,694,3646
"28",3740544,14003,10497,1358,10348,3055,77674,711,3740
"29",3735369,14349,10762,1393,10615,3179,81812,729,3835
"30",3730068,14700,11032,1428,10885,3306,86059,748,3931
"31",3724641,15059,11303,1464,11162,3434,90416,766,4031
"32",3719088,15419,11582,1500,11443,3563,94883,785,4129
"33",3713405,15785,11864,1537,11728,3694,99465,804,4231
"34",3707589,16158,12149,1576,12018,3828,104161,825,4334
"35",3701641,16533,12438,1613,12312,3963,108977,844,4439
"36",3695560,16913,12731,1652,12611,4099,113911,864,4544
"37",3689344,17299,13028,1691,12913,4238,118966,884,4650
"38",3682990,17686,13329,1731,13220,4379,124143,905,4759
"39",3676500,18078,13632,1771,13531,4521,129445,926,4870
"40",3669871,18474,13938,1812,13846,4666,134872,947,4981
"41",3663102,18873,14248,1853,14164,4812,140426,968,5092
"42",3656192,19275,14560,1895,14486,4961,146110,990,5206
"43",3649142,19679,14875,1937,14810,5111,151924,1011,5319
"44",3641952,20083,15194,1979,15139,5264,157868,1033,5436
"45",3634619,20490,15513,2022,15469,5418,163946,1055,5551
"46",3627142,20901,15834,2065,15802,5575,170158,1077,5667
"47",3619523,21313,16157,2108,16138,5733,176506,1099,5785
"48",3611762,21725,16483,2152,16475,5893,182989,1122,5903
"49",3603858,22138,16808,2195,16815,6055,189609,1144,6022
"50",3595813,22549,17134,2239,17157,6219,196367,1167,6141
"51",3587626,22960,17459,2284,17502,6385,203263,1190,6260
"52",3579298,23371,17786,2328,17845,6553,210298,1212,6378
"53",3570831,23780,18112,2372,18190,6722,217472,1235,6498
"54",3562223,24186,18438,2416,18534,6893,224787,1257,6618
"55",3553478,24592,18760,2460,18880,7066,232241,1280,6738
"56",3544598,24991,19083,2505,19225,7241,239835,1303,6854
"57",3535582,25390,19403,2549,19569,7417,247568,1325,6972
"58",3526433,25785,19721,2592,19910,7594,255442,1347,7089
"59",3517152,26175,20039,2636,20248,7773,263454,1369,7204
"60",3507744,26556,20354,2679,20587,7953,271605,1391,7321
"61",3498208,26936,20661,2722,20923,8135,279893,1413,7436
"62",3488548,27308,20966,2764,21258,8317,288318,1434,7549
"63",3478766,27673,21267,2805,21587,8500,296879,1455,7660
"64",3468866,28030,21565,2846,21913,8685,305573,1476,7770
"65",3458852,28380,21853,2887,22236,8870,314399,1497,7879
"66",3448725,28721,22137,2927,22554,9056,323358,1517,7985
"67",3438488,29054,22416,2967,22865,9242,332446,1537,8088
"68",3428150,29374,22690,3005,23170,9428,341662,1556,8189
"69",3417710,29685,22954,3043,23470,9614,351002,1575,8290
"70",3407173,29985,23210,3079,23764,9801,360465,1593,8386
"71",3396546,30272,23460,3115,24050,9988,370047,1611,8481
"72",3385831,30549,23698,3151,24327,10174,379748,1629,8571
"73",3375033,30812,23929,3184,24597,10360,389562,1645,8659
"74",3364157,31063,24152,3217,24856,10545,399488,1661,8741
"75",3353208,31299,24365,3248,25108,10730,409520,1676,8824
"76",3342191,31525,24564,3277,25353,10914,419655,1691,8902
"77",3331112,31732,24755,3305,25586,11096,429892,1704,8975
"78",3319977,31925,24936,3333,25806,11277,440224,1718,9043
"79",3308789,32103,25103,3360,26021,11456,450646,1731,9112
"80",3297555,32267,25260,3384,26219,11634,461159,1743,9171
"81",3286283,32413,25404,3406,26407,11811,471755,1753,9229
"82",3274975,32543,25536,3427,26582,11984,482429,1763,9282
"83",3263640,32657,25655,3447,26745,12156,493178,1772,9331
"84",3252283,32752,25762,3465,26897,12325,503993,1781,9374
"85",3240909,32834,25853,3481,27035,12492,514875,1789,9413
"86",3229527,32893,25936,3495,27157,12655,525815,1794,9446
"87",3218140,32938,26000,3507,27269,12816,536807,1800,9477
"88",3206755,32964,26055,3518,27365,12973,547847,1804,9501
"89",3195379,32974,26093,3527,27449,13127,558929,1809,9520
"90",3184017,32966,26117,3534,27519,13277,570047,1811,9535
"91",3172677,32939,26128,3539,27572,13424,581198,1813,9543
"92",3161363,32895,26127,3543,27611,13566,592374,1814,9547
"93",3150080,32833,26112,3544,27635,13704,603569,1814,9545
"94",3138837,32754,26082,3544,27645,13838,614777,1813,9540
"95",3127636,32659,26037,3542,27642,13968,625994,1811,9529
"96",3116486,32548,25979,3537,27621,14093,637214,1808,9512
"97",3105392,32418,25907,3531,27589,14213,648427,1803,9492
"98",3094361,32271,25822,3524,27540,14328,659632,1798,9465
"99",3083395,32109,25722,3513,27479,14438,670822,1792,9435
"100",3072499,31933,25610,3502,27403,14542,681988,1786,9398
"101",3061683,31737,25487,3489,27311,14641,693129,1778,9357
"102",3050946,31532,25349,3474,27206,14735,704237,1770,9311
"103",3040294,31309,25203,3457,27086,14823,715307,1760,9261
"104",3029737,31071,25041,3438,26952,14905,726334,1750,9207
"105",3019274,30820,24866,3419,26808,14981,737310,1739,9149
"106",3008910,30556,24683,3397,26650,15051,748232,1727,9086
"107",2998649,30280,24488,3373,26477,15116,759095,1713,9018
"108",2988497,29992,24282,3348,26294,15174,769891,1700,8946
"109",2978456,29691,24066,3321,26098,15227,780617,1686,8871
"110",2968533,29377,23841,3293,25892,15274,791268,1671,8792
"111",2958726,29053,23605,3264,25675,15313,801841,1655,8711
"112",2949040,28720,23363,3234,25446,15347,812329,1639,8623
"113",2939478,28378,23109,3202,25206,15374,822731,1622,8536
"114",2930042,28028,22848,3169,24955,15396,833040,1605,8442
"115",2920737,27667,22578,3135,24698,15411,843252,1587,8349
"116",2911562,27302,22302,3100,24429,15420,853363,1568,8249
"117",2902522,26927,22021,3062,24153,15423,863370,1548,8148
"118",2893618,26546,21731,3025,23870,15419,873269,1530,8045
"119",2884851,26159,21437,2987,23577,15409,883058,1510,7938
"120",2876222,25768,21136,2948,23278,15393,892732,1489,7832
