"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3829976,11022,8854,536,5595,87,1406,357,3164
"2",3826395,10803,8806,652,7126,174,3523,390,3459
"3",3822424,11049,8702,707,8109,277,6211,389,3440
"4",3818230,11433,8729,729,8713,385,9260,384,3399
"5",3813885,11835,8876,742,9118,494,12528,385,3410
"6",3809413,12226,9098,753,9442,601,15945,391,3468
"7",3804815,12608,9359,769,9740,707,19481,401,3554
"8",3800086,12989,9637,788,10039,811,23128,413,3657
"9",3795223,13373,9926,810,10341,916,26889,425,3765
"10",3790221,13764,10222,833,10654,1021,30764,438,3878
"11",3785075,14164,10523,858,10974,1125,34759,451,3994
"12",3779784,14571,10832,883,11301,1231,38876,464,4111
"13",3774343,14987,11147,909,11636,1337,43119,478,4233
"14",3768751,15412,11468,935,11978,1444,47490,491,4355
"15",3763003,15845,11796,963,12329,1551,51991,506,4480
"16",3757099,16285,12131,990,12686,1660,56626,520,4609
"17",3751035,16734,12471,1019,13051,1770,61398,535,4740
"18",3744808,17191,12820,1047,13423,1881,66309,549,4873
"19",3738417,17654,13174,1077,13804,1992,71360,565,5009
"20",3731857,18126,13534,1106,14190,2106,76558,581,5147
"21",3725128,18605,13900,1137,14583,2220,81904,597,5287
"22",3718227,19091,14272,1168,14985,2335,87399,613,5430
"23",3711151,19583,14650,1200,15395,2452,93047,629,5577
"24",3703898,20083,15034,1232,15810,2570,98850,645,5723
"25",3696466,20591,15422,1264,16232,2690,104813,662,5874
"26",3688856,21100,15819,1297,16659,2811,110936,680,6025
"27",3681062,21618,16216,1331,17095,2933,117222,697,6181
"28",3673086,22139,16620,1365,17537,3057,123674,715,6336
"29",3664925,22667,17027,1399,17984,3183,130293,732,6494
"30",3656580,23197,17440,1433,18435,3310,137083,750,6652
"31",3648047,23730,17858,1469,18891,3438,144045,768,6814
"32",3639328,24267,18277,1504,19354,3568,151180,787,6977
"33",3630418,24810,18698,1540,19821,3700,158491,806,7140
"34",3621322,25350,19124,1577,20291,3833,165981,824,7305
"35",3612039,25891,19551,1613,20766,3968,173650,843,7472
"36",3602566,26437,19978,1650,21244,4105,181499,862,7638
"37",3592905,26981,20410,1686,21723,4243,189530,880,7805
"38",3583059,27523,20839,1723,22208,4383,197744,899,7975
"39",3573025,28067,21271,1760,22690,4524,206142,918,8141
