"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3732781,50631,39843,511,27296,87,6329,332,15515
"2",3715463,50490,39977,613,34845,170,15922,363,16962
"3",3696232,52310,40007,664,39845,266,28156,364,17017
"4",3675810,54692,40653,688,43134,368,42134,364,17029
"5",3654503,57141,41838,707,45565,470,57256,370,17303
"6",3632411,59528,43351,726,47664,572,73226,381,17810
"7",3609552,61861,45029,750,49681,674,89932,395,18454
"8",3585916,64167,46782,777,51717,777,107343,410,19167
"9",3561493,66463,48570,806,53799,880,125469,426,19913
"10",3536286,68751,50372,836,55922,985,144327,442,20674
"11",3510299,71031,52177,867,58081,1092,163932,459,21443
"12",3483541,73297,53986,899,60261,1200,184295,475,22207
"13",3456025,75538,55788,931,62462,1310,205425,492,22980
"14",3427771,77744,57581,963,64671,1421,227327,508,23747
"15",3398795,79913,59351,995,66881,1534,250008,525,24512
"16",3369132,82021,61102,1027,69084,1649,273464,541,25265
"17",3338808,84062,62818,1058,71272,1766,297695,556,26010
"18",3307853,86030,64494,1089,73433,1883,322697,572,26739
"19",3276307,87911,66118,1120,75564,2002,348457,588,27453
"20",3244212,89692,67684,1150,77653,2122,374966,603,28145
"21",3211611,91364,69186,1178,79684,2243,402213,616,28811
"22",3178557,92913,70612,1206,81656,2364,430170,631,29448
"23",3145091,94338,71953,1232,83555,2487,458823,643,30057
"24",3111272,95628,73198,1258,85371,2609,488143,656,30628
"25",3077158,96766,74348,1281,87091,2732,518103,667,31159
"26",3042809,97746,75391,1303,88710,2854,548665,678,31648
"27",3008285,98567,76318,1323,90210,2976,579800,687,32091
"28",2973644,99219,77124,1342,91592,3098,611461,695,32487
"29",2938954,99696,77806,1358,92836,3218,643611,703,32828
"30",2904274,99998,78354,1372,93945,3337,676199,709,33121
"31",2869671,100119,78771,1384,94900,3454,709179,714,33351
"32",2835213,100056,79045,1393,95705,3570,742497,717,33530
"33",2800954,99814,79178,1401,96352,3683,776097,721,33647
"34",2766956,99389,79172,1406,96834,3794,809927,722,33707
"35",2733280,98792,79023,1408,97146,3902,843928,721,33701
"36",2699984,98021,78734,1408,97282,4007,878043,720,33636
"37",2667123,97081,78302,1405,97254,4108,912207,717,33517
"38",2634748,95981,77731,1400,97049,4205,946365,713,33332
"39",2602907,94724,77032,1392,96674,4298,980452,708,33089
"40",2571643,93323,76206,1382,96128,4387,1014410,702,32789
"41",2540999,91788,75253,1370,95420,4471,1048179,695,32438
"42",2511012,90125,74185,1355,94547,4550,1081705,685,32032
"43",2481718,88341,73007,1337,93524,4625,1114927,676,31580
"44",2453143,86454,71725,1319,92352,4693,1147793,665,31078
"45",2425312,84473,70352,1297,91038,4757,1180250,653,30532
"46",2398246,82410,68892,1274,89594,4814,1212249,641,29948
"47",2371967,80273,67358,1250,88022,4866,1243744,627,29323
"48",2346482,78078,65752,1224,86343,4913,1274688,614,28673
"49",2321806,75831,64089,1197,84557,4953,1305046,599,27986
"50",2297944,73546,62370,1169,82680,4987,1334783,584,27281
"51",2274897,71233,60615,1139,80717,5016,1363862,569,26547
"52",2252667,68900,58821,1109,78688,5039,1392256,552,25804
"53",2231249,66560,57005,1078,76594,5055,1419939,536,25039
"54",2210637,64218,55175,1046,74446,5067,1446890,519,24264
"55",2190825,61885,53330,1013,72262,5072,1473091,502,23488
"56",2171798,59571,51481,981,70048,5072,1498527,486,22704
"57",2153549,57278,49640,949,67811,5066,1523186,469,21914
"58",2136059,55017,47808,916,65559,5056,1547064,452,21131
"59",2119314,52791,45993,883,63303,5040,1570155,435,20350
"60",2103297,50606,44200,850,61051,5019,1592456,419,19577
"61",2087989,48463,42433,818,58814,4993,1613969,403,18815
"62",2073372,46368,40695,786,56598,4963,1634697,387,18063
"63",2059422,44328,38992,755,54405,4928,1654649,371,17322
"64",2046122,42343,37325,724,52241,4890,1673834,355,16597
"65",2033449,40414,35699,694,50116,4848,1692260,340,15888
"66",2021382,38546,34112,664,48032,4802,1709940,325,15196
"67",2009900,36737,32573,635,45989,4753,1726892,311,14520
"68",1998982,34988,31078,607,43996,4700,1743128,297,13866
"69",1988603,33302,29631,580,42054,4644,1758665,283,13228
"70",1978744,31677,28232,554,40165,4586,1773521,270,12612
"71",1969386,30111,26882,528,38332,4525,1787714,257,12017
"72",1960505,28609,25578,503,36557,4463,1801264,245,11442
"73",1952079,27170,24322,479,34840,4398,1814192,233,10889
"74",1944093,25787,23115,456,33178,4331,1826519,222,10353
"75",1936524,24463,21957,433,31579,4263,1838260,211,9840
"76",1929355,23196,20847,412,30036,4193,1849440,200,9346
"77",1922565,21987,19782,391,28554,4121,1860079,190,8875
"78",1916139,20832,18764,371,27126,4049,1870197,180,8419
"79",1910058,19730,17789,352,25759,3976,1879815,171,7987
"80",1904304,18680,16858,334,24450,3902,1888951,162,7573
"81",1898863,17679,15970,317,23195,3828,1897627,154,7176
"82",1893721,16726,15122,300,21995,3753,1905861,146,6798
"83",1888861,15819,14315,285,20848,3678,1913674,138,6436
"84",1884266,14958,13546,269,19754,3603,1921082,130,6094
"85",1879927,14140,12814,255,18708,3528,1928107,124,5766
"86",1875829,13362,12119,242,17711,3453,1934764,117,5454
"87",1871958,12624,11458,228,16763,3378,1941069,110,5159
"88",1868304,11926,10828,216,15861,3303,1947040,105,4878
"89",1864856,11262,10232,204,15003,3229,1952693,99,4610
"90",1861601,10633,9668,193,14184,3155,1958044,93,4355
"91",1858530,10038,9132,182,13407,3082,1963108,88,4114
"92",1855632,9474,8623,172,12672,3010,1967896,83,3887
"93",1852899,8940,8141,163,11972,2938,1972425,79,3670
"94",1850321,8436,7685,154,11310,2867,1976707,74,3465
"95",1847890,7958,7253,145,10680,2797,1980756,70,3271
"96",1845598,7506,6844,137,10084,2728,1984582,66,3087
"97",1843437,7078,6457,129,9520,2660,1988197,62,2913
"98",1841399,6675,6090,122,8986,2593,1991613,59,2749
"99",1839479,6294,5743,115,8480,2527,1994841,55,2593
"100",1837670,5933,5417,109,8000,2462,1997889,52,2445
"101",1835964,5592,5108,103,7547,2398,2000767,49,2306
"102",1834358,5271,4815,97,7118,2335,2003485,47,2174
"103",1832843,4968,4539,91,6714,2274,2006051,44,2050
"104",1831416,4681,4279,86,6331,2213,2008473,41,1932
"105",1830072,4411,4033,81,5969,2154,2010760,39,1821
"106",1828805,4157,3800,76,5627,2096,2012917,37,1716
"107",1827612,3917,3581,72,5304,2038,2014954,35,1618
"108",1826489,3689,3374,68,5000,1983,2016876,33,1525
"109",1825431,3474,3180,64,4712,1928,2018690,31,1436
"110",1824435,3273,2995,60,4441,1874,2020401,29,1354
"111",1823496,3083,2822,57,4184,1822,2022016,27,1275
"112",1822612,2904,2658,53,3942,1770,2023539,26,1201
"113",1821780,2735,2503,50,3714,1720,2024976,24,1132
"114",1820996,2575,2359,47,3499,1671,2026332,23,1065
"115",1820258,2426,2221,45,3297,1623,2027610,22,1004
"116",1819563,2284,2092,42,3105,1577,2028816,20,945
"117",1818909,2150,1970,40,2925,1531,2029954,19,891
"118",1818293,2025,1855,37,2755,1487,2031027,18,838
"119",1817714,1906,1746,35,2594,1444,2032040,17,790
"120",1817168,1794,1644,33,2443,1401,2032995,16,743
