sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,delta,mu,int_start2,int_length1,beta0est,alphaest,alpha1est,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip
2020-02-05,2020-03-16,76,0.875,0.45,0.225,0.93125,2020-03-20,4,0,0,0,1,2020-06-04,0,0,0,0,0
2020-02-05,2020-03-11,76,0.775,0.65,0.125,0.95625,2020-03-20,9,0,0,0,2,2020-06-04,0,0,0,0,0
2020-02-05,2020-03-13,76,0.725,0.75,0.275,0.94375,2020-03-20,7,0,0,0,3,2020-06-04,0,0,0,0,0
2020-02-05,2020-03-18,76,0.825,0.55,0.175,0.96875,2020-03-20,2,0,0,0,4,2020-06-04,0,0,0,0,0
2020-02-05,2020-03-13,76,0.8125,0.425,0.2875,0.934375,2020-03-20,7,1.66886288266707,0.923960025811713,0.149617127597772,5,2020-06-04,-61.4329797244638,5.47564074528477,2.04437779611229,2.04400258471924,0.41608262927136
