"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6338350,2950,2246,1142,180,157,321,757,88
"2",6337361,2921,2287,1432,220,343,782,874,102
"3",6336239,3036,2300,1590,248,570,1362,890,104
"4",6335046,3182,2347,1672,267,816,2015,895,104
"5",6333805,3325,2424,1731,282,1067,2710,914,107
"6",6332522,3463,2516,1789,295,1320,3440,944,110
"7",6331192,3599,2616,1854,308,1574,4202,979,115
"8",6329811,3739,2720,1924,321,1831,5001,1018,119
"9",6328378,3882,2827,1998,334,2090,5835,1059,124
"10",6326889,4033,2936,2077,347,2353,6710,1101,129
"11",6325341,4190,3050,2158,361,2621,7624,1143,134
"12",6323735,4351,3169,2242,375,2893,8580,1188,139
"13",6322066,4520,3292,2329,390,3171,9578,1234,144
"14",6320333,4694,3419,2419,405,3453,10622,1281,150
"15",6318533,4875,3552,2513,421,3741,11710,1331,156
"16",6316663,5063,3689,2610,437,4035,12847,1383,162
"17",6314722,5259,3831,2711,455,4336,14032,1436,168
"18",6312707,5460,3979,2815,472,4643,15269,1491,174
"19",6310615,5669,4131,2925,491,4957,16557,1549,181
"20",6308442,5887,4290,3037,509,5280,17900,1608,188
"21",6306186,6113,4454,3153,529,5610,19299,1670,195
"22",6303845,6346,4626,3274,550,5949,20756,1734,203
"23",6301415,6587,4803,3400,571,6296,22273,1801,211
"24",6298893,6839,4986,3531,592,6652,23853,1869,219
"25",6296274,7099,5176,3666,615,7018,25496,1941,227
"26",6293557,7368,5374,3805,639,7396,27206,2015,235
"27",6290738,7646,5579,3951,663,7783,28985,2092,245
"28",6287813,7935,5790,4102,688,8182,30835,2171,254
"29",6284778,8234,6008,4258,714,8593,32759,2254,263
"30",6281629,8544,6235,4418,742,9016,34761,2339,274
"31",6278362,8864,6471,4585,770,9452,36840,2427,284
"32",6274973,9196,6715,4759,799,9901,39002,2518,295
"33",6271459,9539,6966,4939,829,10365,41248,2614,306
"34",6267815,9893,7228,5124,861,10843,43583,2711,317
"35",6264036,10260,7497,5316,893,11335,46008,2813,329
"36",6260118,10640,7775,5515,927,11843,48526,2918,342
"37",6256057,11033,8063,5721,961,12368,51142,3027,354
"38",6251848,11437,8362,5933,997,12909,53859,3138,367
"39",6247484,11857,8671,6153,1034,13468,56679,3255,381
"40",6242962,12290,8990,6380,1073,14044,59606,3374,395
"41",6238278,12736,9319,6616,1113,14639,62644,3499,410
"42",6233423,13199,9658,6860,1154,15254,65797,3628,425
"43",6228396,13674,10012,7110,1196,15889,69069,3759,440
"44",6223188,14167,10373,7371,1239,16544,72463,3897,456
"45",6217797,14674,10747,7639,1285,17221,75983,4038,473
"46",6212214,15197,11135,7914,1332,17919,79635,4182,490
"47",6206435,15736,11533,8201,1380,18640,83421,4335,507
"48",6200451,16293,11944,8496,1430,19386,87345,4490,526
"49",6194262,16863,12371,8799,1481,20156,91414,4648,544
"50",6187858,17452,12808,9113,1534,20951,95629,4814,564
"51",6181233,18059,13258,9435,1589,21772,99999,4984,584
"52",6174381,18684,13721,9768,1645,22619,104526,5159,605
"53",6167295,19328,14197,10112,1703,23493,109216,5341,625
"54",6159969,19988,14689,10466,1763,24395,114074,5526,647
"55",6152397,20668,15195,10830,1825,25326,119104,5717,670
"56",6144572,21368,15714,11204,1888,26286,124313,5913,693
"57",6136489,22083,16250,11589,1954,27278,129703,6116,716
"58",6128141,22816,16800,11986,2021,28301,135281,6324,741
"59",6119519,23570,17365,12391,2090,29355,141054,6537,766
"60",6110620,24341,17942,12812,2162,30442,147026,6758,792
"61",6101433,25135,18535,13240,2234,31563,153205,6983,818
"62",6091954,25948,19142,13682,2309,32718,159592,7213,845
"63",6082176,26777,19768,14133,2386,33909,166196,7450,873
