"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6312621,13718,10607,1192,5539,157,1511,807,3187
"2",6308198,13410,10724,1515,7309,351,3838,932,3680
"3",6303183,13801,10687,1682,8509,592,6892,942,3720
"4",6297819,14406,10800,1760,9282,852,10425,939,3707
"5",6292211,15046,11072,1808,9828,1117,14262,949,3747
"6",6286390,15679,11447,1856,10280,1381,18312,973,3841
"7",6280355,16308,11877,1912,10706,1645,22543,1006,3971
"8",6274095,16944,12336,1978,11134,1909,26949,1044,4121
"9",6267599,17596,12817,2050,11574,2174,31534,1084,4279
"10",6260859,18269,13311,2128,12029,2443,36305,1126,4446
"11",6253864,18965,13822,2209,12499,2717,41269,1170,4618
"12",6246607,19682,14353,2293,12983,2994,46432,1214,4795
"13",6239079,20423,14899,2381,13485,3277,51800,1261,4979
"14",6231273,21187,15464,2472,14004,3564,57380,1309,5169
"15",6223178,21976,16046,2566,14540,3858,63181,1359,5366
"16",6214786,22790,16647,2663,15093,4157,69208,1409,5567
"17",6206092,23626,17268,2763,15664,4462,75470,1462,5776
"18",6197082,24488,17908,2867,16254,4774,81973,1517,5991
"19",6187749,25375,18567,2974,16864,5092,88724,1573,6213
"20",6178082,26292,19245,3083,17491,5419,95734,1631,6442
"21",6168076,27232,19945,3197,18136,5752,103008,1691,6676
"22",6157720,28197,20663,3314,18802,6093,110556,1752,6920
"23",6147004,29191,21401,3434,19488,6442,118385,1815,7169
"24",6135921,30208,22162,3557,20193,6799,126505,1879,7425
"25",6124463,31250,22943,3685,20918,7165,134921,1947,7688
"26",6112618,32318,23745,3815,21666,7540,143643,2015,7960
"27",6100378,33414,24565,3949,22435,7925,152679,2086,8238
"28",6087737,34534,25405,4087,23222,8319,162041,2158,8523
"29",6074683,35681,26267,4227,24030,8723,171734,2231,8814
"30",6061208,36851,27152,4372,24856,9137,181769,2307,9112
"31",6047306,38046,28054,4521,25704,9562,192151,2386,9419
"32",6032969,39264,28977,4672,26574,9997,202893,2463,9734
"33",6018189,40504,29918,4828,27464,10442,214000,2545,10054
