"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6328495,7062,5455,1196,2201,157,777,810,1243
"2",6326209,6913,5518,1520,2878,351,1954,936,1436
"3",6323613,7125,5503,1689,3338,593,3482,947,1453
"4",6320844,7438,5568,1769,3635,855,5236,944,1448
"5",6317958,7759,5712,1820,3847,1121,7127,955,1466
"6",6314969,8072,5904,1869,4025,1387,9119,980,1504
"7",6311874,8384,6120,1926,4190,1652,11198,1013,1554
"8",6308668,8698,6350,1991,4356,1918,13362,1050,1611
"9",6305346,9021,6588,2062,4526,2186,15615,1090,1672
"10",6301900,9356,6836,2137,4699,2457,17959,1130,1734
"11",6298328,9702,7091,2217,4878,2731,20398,1172,1799
"12",6294623,10061,7353,2299,5063,3009,22935,1216,1867
"13",6290784,10432,7625,2385,5252,3292,25574,1262,1935
"14",6286804,10815,7908,2472,5448,3580,28318,1308,2007
"15",6282678,11211,8199,2564,5651,3873,31168,1356,2082
"16",6278403,11621,8500,2659,5860,4171,34130,1406,2158
"17",6273972,12045,8811,2757,6077,4475,37207,1458,2237
"18",6269382,12482,9133,2859,6301,4786,40402,1512,2319
"19",6264627,12933,9466,2963,6533,5103,43720,1567,2405
"20",6259701,13398,9810,3072,6772,5427,47165,1624,2492
"21",6254601,13879,10165,3182,7019,5758,50739,1682,2583
"22",6249318,14376,10532,3298,7276,6096,54449,1743,2676
"23",6243849,14888,10910,3418,7539,6442,58298,1807,2772
"24",6238188,15415,11300,3541,7812,6797,62291,1871,2873
"25",6232328,15959,11703,3668,8092,7161,66433,1939,2974
"26",6226264,16520,12118,3799,8383,7533,70726,2008,3080
"27",6219989,17099,12545,3935,8682,7915,75179,2079,3190
"28",6213501,17691,12987,4073,8992,8307,79793,2151,3303
"29",6206788,18303,13441,4217,9310,8709,84576,2228,3419
"30",6199848,18931,13910,4365,9639,9122,89530,2305,3539
"31",6192672,19579,14390,4518,9977,9545,94663,2386,3662
"32",6185254,20245,14887,4675,10324,9980,99979,2468,3787
"33",6177588,20930,15395,4838,10684,10426,105484,2554,3920
"34",6169667,21632,15921,5003,11052,10885,111183,2640,4052
"35",6161486,22354,16459,5175,11432,11356,117082,2731,4191
"36",6153038,23094,17010,5350,11824,11841,123187,2823,4334
"37",6144315,23854,17579,5531,12224,12338,129504,2917,4478
"38",6135311,24632,18161,5717,12637,12848,136038,3015,4629
"39",6126020,25429,18759,5907,13061,13373,142795,3115,4782
"40",6116434,26246,19371,6103,13496,13911,149781,3217,4938
"41",6106549,27082,19999,6304,13942,14465,157004,3323,5099
"42",6096355,27936,20642,6510,14400,15033,164467,3430,5266
"43",6085849,28810,21300,6720,14869,15618,172178,3540,5434
"44",6075022,29703,21974,6935,15349,16217,180144,3653,5608
"45",6063868,30614,22663,7156,15842,16833,188369,3768,5785
"46",6052384,31539,23369,7381,16345,17464,196861,3886,5967
"47",6040559,32490,24084,7613,16862,18112,205624,4007,6152
"48",6028391,33453,24817,7849,17389,18777,214668,4130,6342
"49",6015875,34434,25562,8091,17928,19459,223996,4256,6534
"50",6003003,35433,26322,8335,18476,20160,233615,4383,6731
"51",5989772,36446,27094,8585,19037,20877,243532,4514,6931
"52",5976178,37473,27881,8840,19607,21613,253752,4647,7134
"53",5962211,38518,28681,9100,20188,22365,264281,4781,7341
"54",5947871,39576,29494,9364,20777,23136,275126,4918,7551
"55",5933155,40645,30318,9632,21378,23926,286291,5058,7765
"56",5918058,41727,31151,9905,21989,24734,297780,5199,7983
"57",5902577,42817,31996,10180,22609,25560,309604,5341,8203
"58",5886710,43920,32849,10460,23239,26405,321762,5487,8426
"59",5870456,45029,33711,10741,23876,27268,334261,5632,8649
"60",5853813,46146,34582,11028,24520,28150,347106,5780,8876
"61",5836778,47268,35459,11318,25169,29050,360303,5931,9105
"62",5819351,48396,36340,11609,25827,29968,373853,6081,9336
"63",5801536,49522,37229,11903,26491,30904,387760,6232,9569
"64",5783330,50651,38121,12197,27159,31858,402029,6383,9803
"65",5764736,51779,39012,12496,27829,32827,416663,6537,10036
"66",5745756,52904,39908,12793,28504,33816,431663,6689,10271
"67",5726392,54026,40799,13092,29182,34821,447031,6843,10508
"68",5706649,55140,41690,13391,29862,35842,462771,6996,10743
"69",5686529,56244,42581,13690,30540,36881,478879,7148,10976
"70",5666041,57339,43461,13989,31221,37933,495360,7302,11212
"71",5645184,58424,44337,14284,31900,39001,512214,7451,11444
"72",5623974,59490,45207,14582,32572,40081,529439,7603,11673
"73",5602414,60537,46063,14875,33245,41176,547034,7752,11904
"74",5580512,61566,46910,15165,33911,42283,564998,7898,12129
"75",5558275,62572,47744,15452,34569,43400,583331,8044,12352
"76",5535716,63556,48561,15736,35220,44529,602027,8187,12571
"77",5512845,64511,49362,16014,35863,45666,621083,8327,12788
"78",5489674,65436,50146,16287,36496,46812,640492,8464,12998
"79",5466216,66331,50907,16554,37117,47967,660252,8598,13205
"80",5442483,67191,51645,16816,37723,49128,680357,8730,13404
"81",5418487,68019,52358,17071,38314,50293,700801,8855,13600
"82",5394244,68807,53049,17316,38888,51462,721578,8977,13787
"83",5369771,69554,53712,17555,39445,52633,742674,9097,13968
"84",5345085,70256,54338,17787,39990,53804,764083,9211,14146
"85",5320196,70917,54940,18005,40510,54975,785800,9317,14308
"86",5295129,71532,55505,18217,41008,56142,807810,9421,14466
"87",5269902,72093,56041,18417,41481,57307,830104,9518,14613
"88",5244527,72608,56533,18606,41934,58466,852668,9610,14757
"89",5219027,73072,56989,18784,42363,59619,875490,9694,14887
"90",5193418,73485,57406,18949,42761,60762,898563,9773,15006
"91",5167723,73839,57789,19100,43130,61895,921868,9843,15115
"92",5141960,74140,58126,19239,43475,63015,945389,9909,15216
"93",5116149,74387,58417,19367,43790,64122,969113,9968,15306
"94",5090311,74573,58669,19478,44071,65213,993029,10017,15381
"95",5064465,74705,58875,19575,44323,66284,1017115,10060,15448
"96",5038634,74777,59036,19661,44542,67336,1041358,10097,15501
"97",5012836,74790,59154,19728,44726,68368,1065742,10123,15544
"98",4987092,74744,59226,19780,44878,69378,1090246,10143,15576
"99",4961423,74639,59252,19820,44994,70362,1114854,10157,15591
"100",4935847,74478,59228,19843,45080,71319,1139549,10161,15600
"101",4910381,74262,59158,19852,45131,72249,1164311,10157,15594
"102",4885050,73987,59045,19843,45143,73150,1189126,10145,15574
"103",4859868,73655,58886,19820,45123,74019,1213972,10126,15546
"104",4834857,73269,58680,19781,45068,74855,1238834,10098,15504
