"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6336880,3558,2727,1173,459,157,389,788,238
"2",6335704,3507,2769,1483,576,348,957,910,275
"3",6334368,3634,2774,1649,657,584,1679,925,279
"4",6332947,3802,2822,1732,710,839,2493,926,280
"5",6331471,3968,2906,1788,750,1099,3363,942,284
"6",6329945,4124,3011,1844,784,1361,4275,970,293
"7",6328366,4281,3123,1906,818,1623,5226,1005,304
"8",6326730,4441,3241,1974,851,1887,6220,1043,315
"9",6325034,4606,3364,2047,885,2153,7257,1082,327
"10",6323275,4776,3489,2123,919,2422,8340,1123,340
"11",6321451,4954,3619,2202,954,2695,9469,1165,352
"12",6319559,5137,3754,2284,990,2972,10647,1208,365
"13",6317598,5328,3893,2369,1027,3254,11876,1253,379
"14",6315563,5525,4038,2457,1066,3540,13155,1299,393
"15",6313453,5730,4187,2548,1106,3831,14488,1348,408
"16",6311267,5940,4343,2643,1147,4128,15876,1398,423
"17",6308999,6160,4503,2741,1190,4432,17320,1450,438
"18",6306648,6387,4669,2842,1234,4740,18824,1503,455
"19",6304211,6621,4841,2947,1280,5056,20388,1559,471
"20",6301685,6864,5019,3056,1328,5379,22013,1616,489
"21",6299068,7115,5203,3169,1377,5709,23704,1676,507
"22",6296356,7373,5394,3285,1427,6046,25462,1737,525
"23",6293546,7641,5591,3406,1480,6392,27288,1801,545
"24",6290632,7920,5794,3530,1534,6747,29186,1866,565
"25",6287615,8207,6007,3658,1590,7110,31157,1934,585
"26",6284487,8504,6225,3792,1649,7483,33205,2005,607
"27",6281248,8811,6451,3931,1709,7865,35329,2078,629
"28",6277892,9129,6684,4074,1771,8258,37536,2154,651
"29",6274416,9457,6926,4222,1835,8662,39827,2231,675
"30",6270817,9795,7176,4374,1902,9077,42204,2312,700
"31",6267089,10145,7433,4532,1971,9503,44672,2395,725
"32",6263230,10505,7700,4694,2042,9941,47231,2481,751
"33",6259236,10876,7974,4864,2115,10392,49886,2571,778
"34",6255100,11262,8259,5038,2191,10856,52638,2661,805
"35",6250818,11660,8552,5217,2270,11334,55493,2756,835
"36",6246388,12069,8855,5402,2351,11825,58453,2854,864
"37",6241804,12491,9167,5595,2435,12332,61520,2956,894
"38",6237061,12926,9489,5793,2521,12853,64700,3059,926
"39",6232153,13377,9820,5997,2610,13390,67996,3167,959
"40",6227078,13839,10164,6207,2703,13944,71410,3277,992
"41",6221829,14316,10517,6424,2798,14513,74947,3393,1027
"42",6216401,14807,10881,6648,2895,15100,78612,3510,1063
"43",6210790,15313,11255,6881,2996,15705,82405,3632,1099
"44",6204989,15833,11642,7117,3101,16328,86334,3756,1138
"45",6198993,16369,12039,7362,3208,16970,90401,3885,1176
"46",6192797,16920,12450,7614,3319,17631,94612,4018,1217
"47",6186396,17487,12872,7875,3432,18313,98970,4155,1258
"48",6179784,18069,13306,8143,3549,19015,103478,4296,1300
"49",6172955,18667,13751,8419,3670,19739,108143,4441,1344
"50",6165904,19281,14209,8702,3794,20484,112970,4589,1390
"51",6158624,19912,14681,8992,3922,21251,117962,4741,1436
"52",6151112,20557,15166,9292,4053,22041,123123,4899,1484
"53",6143358,21222,15661,9600,4189,22855,128459,5060,1533
"54",6135359,21904,16170,9916,4327,23692,133976,5226,1583
"55",6127110,22600,16692,10241,4469,24555,139678,5397,1634
"56",6118603,23313,17228,10573,4614,25443,145569,5571,1686
"57",6109834,24044,17776,10913,4765,26358,151654,5749,1741
"58",6100796,24792,18337,11264,4918,27297,157940,5933,1797
"59",6091483,25556,18913,11623,5076,28265,164429,6120,1853
"60",6081888,26338,19502,11989,5237,29260,171130,6311,1912
"61",6072008,27137,20106,12364,5402,30282,178045,6507,1971
"62",6061838,27950,20722,12750,5571,31333,185181,6709,2032
"63",6051372,28778,21351,13143,5746,32414,192541,6914,2095
"64",6040602,29625,21991,13544,5923,33524,200135,7124,2159
"65",6029527,30486,22643,13954,6104,34663,207966,7338,2223
"66",6018137,31364,23309,14373,6288,35834,216038,7556,2289
"67",6006433,32253,23989,14799,6476,37036,224357,7779,2356
"68",5994408,33156,24684,15233,6668,38267,232928,8003,2425
"69",5982054,34075,25386,15678,6864,39531,241756,8237,2496
