"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6303266,17649,13639,1187,7505,157,1942,803,4334
"2",6297568,17261,13794,1506,9921,350,4944,926,5004
"3",6291107,17771,13749,1673,11561,589,8896,937,5061
"4",6284188,18562,13900,1751,12617,849,13479,934,5043
"5",6276948,19401,14258,1800,13366,1112,18461,944,5099
"6",6269425,20232,14750,1848,13988,1375,23728,969,5231
"7",6261620,21061,15314,1904,14575,1637,29233,1002,5411
"8",6253520,21899,15918,1971,15167,1900,34971,1041,5617
"9",6245110,22757,16549,2044,15777,2165,40942,1081,5840
"10",6236378,23642,17201,2122,16408,2434,47160,1124,6071
"11",6227314,24553,17875,2205,17060,2707,53631,1169,6310
"12",6217907,25493,18569,2292,17735,2984,60364,1214,6558
"13",6208144,26464,19287,2381,18433,3266,67370,1261,6813
"14",6198019,27465,20026,2473,19152,3555,74655,1309,7076
"15",6187517,28496,20790,2568,19896,3848,82230,1359,7347
"16",6176631,29555,21577,2666,20663,4148,90104,1412,7628
"17",6165348,30647,22387,2768,21455,4454,98287,1465,7917
"18",6153660,31767,23221,2872,22270,4766,106789,1520,8214
"19",6141553,32920,24079,2980,23109,5086,115618,1577,8519
"20",6129020,34102,24962,3091,23973,5413,124784,1635,8833
"21",6116047,35314,25870,3205,24865,5748,134296,1695,9158
"22",6102627,36558,26800,3323,25782,6091,144166,1757,9490
"23",6088749,37829,27754,3443,26724,6441,154405,1820,9833
"24",6074404,39128,28733,3566,27690,6801,165024,1884,10182
"25",6059579,40460,29734,3693,28682,7168,176028,1951,10541
"26",6044269,41820,30757,3823,29701,7545,187430,2019,10909
"27",6028464,43204,31805,3955,30743,7931,199242,2088,11284
"28",6012157,44613,32873,4092,31813,8326,211472,2160,11671
"29",5995336,46049,33966,4231,32902,8730,224130,2233,12060
"30",5977998,47507,35077,4373,34019,9144,237226,2306,12462
"31",5960131,48993,36208,4517,35158,9568,250769,2381,12870
"32",5941732,50498,37359,4666,36319,10002,264768,2459,13283
"33",5922794,52023,38529,4816,37502,10447,279234,2537,13706
"34",5903312,53566,39715,4969,38707,10901,294175,2616,14137
"35",5883283,55122,40922,5123,39930,11366,309599,2696,14570
"36",5862705,56694,42136,5282,41173,11841,325515,2779,15014
"37",5841573,58277,43364,5440,42437,12326,341928,2860,15461
"38",5819888,59865,44606,5602,43713,12821,358849,2944,15910
"39",5797646,61462,45856,5766,45007,13328,376280,3029,16366
"40",5774855,63060,47111,5930,46311,13845,394233,3113,16824
"41",5751513,64659,48372,6096,47624,14371,412709,3199,17283
"42",5727623,66253,49638,6262,48948,14908,431713,3285,17746
"43",5703186,67843,50901,6430,50281,15455,451248,3370,18213
"44",5678215,69421,52164,6598,51616,16012,471320,3457,18674
"45",5652713,70985,53422,6765,52955,16578,491927,3542,19137
"46",5626690,72532,54672,6931,54295,17153,513071,3626,19599
"47",5600160,74055,55909,7098,55631,17736,534756,3712,20059
"48",5573126,75552,57137,7264,56960,18328,556978,3796,20512
"49",5545599,77026,58348,7427,58282,18927,579736,3879,20963
