"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6271610,31004,23866,1171,14140,157,3398,786,8203
"2",6261502,30420,24180,1479,18736,347,8682,907,9471
"3",6250035,31398,24156,1641,21870,582,15664,919,9594
"4",6237736,32872,24480,1719,23913,836,23790,917,9584
"5",6224832,34441,25172,1770,25381,1095,32656,930,9713
"6",6211392,36004,26104,1821,26615,1353,42056,956,9988
"7",6197417,37563,27170,1881,27797,1612,51906,992,10358
"8",6182888,39139,28311,1951,28993,1872,62193,1032,10781
"9",6167780,40751,29496,2028,30230,2135,72925,1075,11235
"10",6152075,42403,30725,2111,31508,2402,84121,1120,11704
"11",6135754,44103,31988,2199,32835,2673,95794,1167,12192
"12",6118799,45851,33287,2289,34206,2951,107964,1215,12693
"13",6101195,47645,34625,2383,35618,3234,120646,1265,13207
"14",6082925,49485,36001,2480,37074,3523,133858,1316,13738
"15",6063976,51371,37412,2579,38576,3818,147614,1367,14286
"16",6044330,53302,38860,2680,40118,4121,161934,1421,14846
"17",6023978,55274,40344,2786,41705,4430,176829,1476,15420
"18",6002907,57283,41868,2894,43329,4747,192318,1533,16005
"19",5981101,59335,43421,3004,45000,5071,208415,1590,16612
"20",5958552,61424,44999,3117,46714,5403,225137,1649,17232
"21",5935254,63541,46617,3232,48462,5742,242499,1709,17854
"22",5911194,65691,48258,3350,50247,6090,260516,1771,18497
"23",5886366,67865,49930,3470,52070,6445,279200,1834,19149
"24",5860766,70063,51622,3592,53929,6808,298565,1897,19813
"25",5834388,72283,53335,3715,55818,7179,318627,1961,20485
"26",5807233,74512,55071,3841,57736,7559,339394,2026,21164
"27",5779300,76750,56822,3968,59680,7947,360880,2092,21853
"28",5750586,78997,58581,4097,61648,8343,383093,2158,22549
"29",5721101,81244,60351,4227,63636,8748,406040,2225,23244
"30",5690852,83478,62127,4357,65640,9161,429732,2292,23947
"31",5659843,85702,63901,4489,67656,9581,454174,2360,24650
"32",5628089,87903,65670,4619,69684,10010,479371,2427,25358
"33",5595603,90078,67431,4751,71711,10446,505326,2494,26056
"34",5562400,92222,69172,4882,73741,10890,532040,2561,26758
"35",5528498,94322,70897,5012,75761,11340,559515,2627,27449
"36",5493919,96377,72597,5142,77767,11798,587747,2693,28131
"37",5458686,98375,74267,5270,79758,12261,616730,2758,28807
"38",5422828,100310,75898,5395,81725,12730,646459,2821,29470
"39",5386367,102182,77489,5517,83660,13205,676926,2882,30117
"40",5349345,103971,79031,5639,85559,13685,708117,2943,30748
"41",5311788,105675,80520,5757,87417,14168,740021,3002,31361
"42",5273737,107286,81952,5870,89223,14655,772623,3058,31951
"43",5235232,108797,83316,5979,90973,15145,805904,3112,32519
"44",5196308,110205,84607,6085,92666,15637,839839,3164,33062
"45",5157015,111494,85823,6185,94284,16130,874415,3214,33572
"46",5117395,112666,86957,6281,95826,16623,909598,3260,34055
"47",5077495,113717,87999,6371,97288,17116,945360,3302,34505
"48",5037361,114639,88950,6454,98659,17608,981675,3342,34919
"49",4997043,115428,89806,6532,99933,18096,1018508,3379,35295
"50",4956591,116077,90563,6600,101108,18582,1055825,3410,35635
"51",4916057,116583,91214,6665,102180,19063,1093584,3440,35937
"52",4875492,116946,91760,6720,103140,19538,1131751,3464,36193
"53",4834947,117167,92190,6767,103986,20007,1170282,3484,36409
"54",4794473,117238,92510,6807,104711,20468,1209139,3501,36581
"55",4754129,117156,92713,6839,105313,20920,1248276,3514,36709
"56",4713956,116929,92804,6862,105788,21363,1287645,3521,36788
"57",4674009,116556,92775,6877,106132,21795,1327202,3524,36825
"58",4634336,116039,92628,6883,106347,22215,1366898,3523,36813
"59",4594991,115372,92369,6880,106431,22622,1406682,3518,36754
"60",4556010,114569,91991,6869,106383,23014,1446510,3507,36654
"61",4517439,113632,91503,6849,106202,23392,1486330,3493,36501
"62",4479325,112562,90901,6821,105893,23753,1526091,3475,36312
"63",4441702,111370,90192,6784,105450,24098,1565749,3452,36071
"64",4404619,110050,89382,6740,104875,24425,1605255,3426,35788
"65",4368100,108620,88471,6686,104178,24734,1644557,3394,35467
"66",4332184,107082,87460,6627,103356,25024,1683612,3360,35104
"67",4296901,105440,86360,6559,102421,25294,1722370,3322,34703
"68",4262277,103704,85172,6484,101369,25544,1760796,3280,34268
"69",4228342,101881,83898,6402,100211,25773,1798840,3235,33798
"70",4195114,99979,82550,6314,98945,25981,1836463,3187,33291
"71",4162612,98005,81134,6221,97583,26167,1873625,3136,32756
"72",4130857,95965,79654,6120,96129,26331,1910289,3081,32193
"73",4099858,93872,78114,6015,94589,26474,1946423,3025,31606
"74",4069630,91731,76521,5905,92970,26594,1981995,2967,30996
"75",4040183,89547,74882,5792,91274,26692,2016977,2907,30363
"76",4011524,87326,73205,5675,89513,26767,2051336,2845,29712
"77",3983659,85078,71490,5553,87693,26821,2085053,2781,29047
"78",3956586,82813,69745,5429,85821,26852,2118100,2716,28366
"79",3930308,80534,67980,5300,83900,26862,2150462,2649,27674
"80",3904823,78250,66194,5171,81945,26850,2182113,2582,26973
"81",3880126,75966,64396,5041,79952,26818,2213048,2515,26263
"82",3856212,73685,62595,4909,77934,26764,2243249,2447,25550
"83",3833075,71413,60784,4776,75900,26690,2272708,2378,24841
"84",3810704,69159,58982,4642,73845,26597,2301418,2309,24119
"85",3789092,66925,57184,4508,71784,26484,2329369,2241,23403
"86",3768226,64714,55400,4374,69721,26352,2356560,2172,22689
"87",3748092,62533,53628,4241,67662,26203,2382987,2104,21982
"88",3728678,60384,51876,4109,65609,26036,2408654,2037,21278
"89",3709971,58267,50146,3978,63568,25854,2433562,1971,20582
"90",3691955,56192,48434,3848,61548,25654,2457714,1904,19899
"91",3674617,54154,46750,3720,59545,25440,2481120,1840,19221
"92",3657937,52160,45098,3593,57562,25212,2503783,1776,18550
"93",3641900,50212,43475,3469,55609,24970,2525711,1713,17895
"94",3626489,48308,41888,3346,53683,24716,2546915,1652,17251
"95",3611688,46450,40334,3227,51790,24450,2567407,1592,16621
"96",3597478,44643,38815,3108,49936,24173,2587194,1532,16005
"97",3583841,42887,37332,2993,48120,23885,2606288,1474,15402
"98",3570760,41179,35889,2881,46340,23588,2624710,1419,14813
"99",3558220,39520,34484,2771,44601,23281,2642469,1364,14240
"100",3546199,37914,33118,2663,42906,22967,2659578,1310,13683
"101",3534685,36354,31792,2560,41252,22646,2676057,1259,13142
"102",3523656,34846,30507,2457,39641,22318,2691920,1207,12614
"103",3513099,33388,29259,2359,38077,21984,2707180,1159,12105
"104",3502994,31978,28051,2264,36557,21644,2721857,1112,11611
"105",3493327,30619,26881,2172,35083,21300,2735964,1066,11130
"106",3484081,29306,25753,2083,33650,20952,2749522,1022,10665
"107",3475241,28042,24660,1996,32265,20600,2762542,979,10219
"108",3466790,26822,23608,1912,30925,20246,2775043,937,9786
"109",3458714,25648,22593,1831,29629,19890,2787040,897,9367
"110",3450999,24520,21613,1753,28378,19533,2798551,858,8966
"111",3443629,23436,20670,1677,27168,19174,2809592,821,8576
"112",3436593,22391,19764,1605,26003,18814,2820177,785,8202
"113",3429873,21391,18890,1535,24878,18454,2830325,751,7842
"114",3423460,20428,18053,1468,23795,18095,2840048,718,7496
"115",3417340,19504,17248,1403,22753,17737,2849362,686,7163
"116",3411501,18618,16473,1341,21751,17379,2858283,655,6844
"117",3405930,17769,15731,1281,20788,17023,2866824,626,6536
"118",3400616,16955,15018,1224,19861,16669,2875002,598,6242
"119",3395550,16175,14336,1169,18972,16317,2882828,571,5959
"120",3390719,15428,13682,1115,18118,15968,2890317,545,5688
