"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6291769,22490,17358,1181,9917,157,2471,796,5741
"2",6284486,22018,17567,1497,13124,349,6303,920,6627
"3",6276228,22684,17521,1662,15305,587,11357,931,6707
"4",6267378,23712,17726,1740,16717,845,17227,928,6689
"5",6258107,24806,18196,1788,17721,1106,23620,939,6769
"6",6248466,25894,18839,1837,18557,1367,30385,964,6947
"7",6238452,26978,19577,1896,19351,1628,37463,998,7193
"8",6228054,28072,20369,1963,20153,1890,44844,1037,7475
"9",6217251,29195,21193,2038,20980,2154,52534,1079,7777
"10",6206031,30347,22048,2118,21835,2421,60544,1123,8090
"11",6194379,31535,22926,2203,22724,2694,68884,1168,8418
"12",6182280,32760,23832,2291,23641,2971,77570,1214,8754
"13",6169723,34020,24767,2381,24589,3254,86612,1262,9100
"14",6156695,35317,25730,2475,25567,3542,96019,1312,9456
"15",6143181,36652,26722,2572,26575,3836,105807,1362,9825
"16",6129174,38022,27741,2672,27612,4137,115986,1416,10203
"17",6114656,39428,28791,2775,28684,4444,126567,1469,10592
"18",6099617,40872,29868,2880,29787,4759,137562,1525,10993
"19",6084045,42350,30976,2989,30920,5080,148984,1582,11404
"20",6067933,43859,32111,3101,32084,5409,160847,1641,11827
"21",6051264,45404,33274,3216,33282,5746,173160,1701,12261
"22",6034030,46980,34465,3333,34510,6090,185937,1762,12704
"23",6016222,48588,35680,3453,35771,6443,199188,1825,13160
"24",5997827,50228,36923,3576,37059,6803,212929,1889,13623
"25",5978839,51895,38190,3702,38378,7173,227168,1955,14098
"26",5959246,53593,39481,3832,39726,7551,241917,2023,14582
"27",5939045,55314,40796,3963,41103,7938,257188,2091,15075
"28",5918228,57057,42134,4095,42506,8333,272992,2160,15576
"29",5896791,58818,43489,4232,43939,8738,289338,2231,16089
"30",5874724,60604,44863,4370,45392,9152,306240,2303,16604
"31",5852032,62399,46254,4510,46869,9576,323704,2376,17130
"32",5828705,64210,47661,4652,48368,10009,341741,2448,17661
"33",5804750,66025,49080,4796,49889,10451,360355,2524,18198
"34",5780161,67845,50511,4941,51426,10902,379559,2599,18739
"35",5754941,69669,51946,5088,52977,11362,399362,2675,19285
"36",5729094,71493,53385,5235,54542,11832,419764,2750,19834
"37",5702625,73307,54830,5383,56118,12310,440771,2826,20384
"38",5675542,75114,56265,5533,57704,12797,462389,2903,20937
"39",5647851,76903,57704,5682,59289,13292,484624,2979,21484
"40",5619561,78675,59133,5831,60877,13797,507471,3055,22034
"41",5590687,80422,60549,5980,62464,14309,530934,3131,22579
"42",5561247,82131,61956,6128,64045,14829,555009,3206,23118
"43",5531247,83811,63338,6273,65618,15356,579702,3280,23658
"44",5500708,85450,64699,6419,67176,15890,605004,3355,24184
"45",5469647,87046,66035,6562,68715,16430,630910,3426,24702
"46",5438092,88586,67338,6704,70235,16976,657415,3498,25214
"47",5406057,90075,68606,6841,71730,17527,684509,3566,25713
