"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6314341,12996,10049,1193,5177,157,1431,809,2976
"2",6310153,12703,10162,1516,6828,351,3633,933,3436
"3",6305401,13075,10124,1684,7948,592,6522,943,3475
"4",6300322,13646,10230,1762,8669,853,9863,940,3462
"5",6295012,14250,10488,1810,9178,1118,13488,949,3498
"6",6289503,14846,10841,1858,9600,1383,17314,973,3587
"7",6283791,15438,11248,1914,9997,1646,21311,1007,3706
"8",6277867,16038,11681,1979,10397,1911,25473,1044,3847
"9",6271721,16653,12133,2051,10805,2177,29804,1085,3994
"10",6265343,17289,12600,2129,11228,2446,34310,1127,4149
"11",6258726,17943,13083,2210,11665,2720,38996,1170,4309
"12",6251862,18620,13581,2294,12118,2998,43871,1215,4474
"13",6244743,19319,14097,2381,12584,3280,48941,1261,4645
"14",6237358,20041,14631,2471,13065,3568,54212,1308,4820
"15",6229702,20786,15180,2565,13563,3861,59688,1358,5003
"16",6221766,21555,15746,2662,14078,4160,65379,1409,5192
"17",6213543,22345,16334,2762,14607,4465,71290,1462,5384
"18",6205022,23160,16937,2865,15156,4777,77428,1516,5586
"19",6196198,23999,17558,2971,15723,5096,83800,1572,5792
"20",6187060,24862,18200,3081,16306,5421,90416,1630,6004
"21",6177598,25751,18860,3194,16906,5753,97282,1689,6223
"22",6167804,26666,19539,3311,17525,6094,104406,1751,6450
"23",6157673,27601,20238,3432,18163,6443,111795,1814,6682
"24",6147192,28564,20957,3556,18821,6800,119455,1879,6921
"25",6136353,29552,21697,3681,19498,7166,127398,1945,7167
"26",6125147,30567,22454,3813,20194,7540,135630,2014,7419
"27",6113566,31608,23232,3947,20909,7924,144159,2084,7678
"28",6101602,32673,24029,4085,21642,8318,152996,2157,7945
"29",6089248,33760,24847,4226,22398,8721,162144,2230,8218
"30",6076494,34873,25685,4370,23171,9135,171616,2306,8497
"31",6063333,36009,26543,4518,23965,9559,181417,2384,8783
"32",6049756,37169,27420,4671,24778,9993,191558,2463,9077
"33",6035754,38355,28313,4827,25611,10439,202046,2545,9378
"34",6021323,39559,29230,4985,26461,10896,212890,2628,9682
"35",6006455,40786,30163,5148,27332,11363,224098,2713,9996
"36",5991143,42034,31112,5314,28222,11843,235676,2799,10315
"37",5975380,43302,32081,5484,29130,12334,247634,2887,10639
"38",5959161,44591,33064,5657,30056,12836,259980,2977,10971
"39",5942481,45895,34065,5832,30999,13351,272723,3068,11307
"40",5925334,47215,35080,6011,31957,13878,285869,3162,11649
"41",5907719,48549,36108,6191,32935,14418,299425,3256,11998
"42",5889629,49897,37151,6376,33926,14968,313399,3351,12349
"43",5871063,51256,38205,6562,34933,15532,327794,3447,12705
"44",5852020,52625,39267,6750,35954,16109,342619,3545,13067
"45",5832495,54003,40340,6941,36987,16697,357883,3644,13430
"46",5812491,55385,41423,7134,38029,17297,373587,3744,13796
"47",5792007,56772,42510,7328,39082,17910,389736,3843,14166
"48",5771042,58160,43604,7525,40143,18534,406336,3946,14537
"49",5749602,59546,44700,7722,41212,19172,423392,4047,14913
"50",5727688,60926,45799,7921,42286,19819,440906,4149,15286
"51",5705303,62302,46895,8119,43367,20479,458880,4250,15663
"52",5682455,63666,47991,8316,44450,21149,477317,4351,16037
"53",5659149,65018,49080,8517,45534,21830,496216,4454,16411
"54",5635392,66355,50163,8715,46615,22522,515583,4554,16783
"55",5611192,67676,51233,8912,47696,23224,535413,4655,17155
"56",5586556,68975,52295,9108,48770,23936,555705,4754,17521
"57",5561499,70246,53342,9303,49840,24656,576460,4853,17886
"58",5536034,71490,54373,9494,50893,25385,597677,4950,18241
"59",5510169,72700,55388,9683,51937,26122,619347,5045,18593
"60",5483922,73879,56375,9870,52969,26865,641466,5140,18941
"61",5457308,75019,57340,10052,53983,27615,664028,5230,19278
"62",5430341,76118,58276,10232,54979,28369,687029,5321,19610
"63",5403040,77172,59186,10407,55950,29128,710462,5408,19929
"64",5375426,78178,60060,10576,56897,29892,734315,5492,20241
"65",5347515,79130,60907,10739,57818,30659,758576,5572,20540
"66",5319327,80032,61711,10898,58711,31427,783238,5652,20829
"67",5290887,80874,62477,11051,59570,32196,808289,5727,21104
"68",5262216,81658,63202,11197,60395,32965,833714,5798,21366
"69",5233335,82381,63878,11335,61185,33731,859500,5865,21616
"70",5204272,83037,64511,11466,61933,34496,885630,5928,21845
"71",5175050,83625,65098,11588,62640,35256,912089,5986,22062
"72",5145691,84149,65631,11700,63300,36012,938860,6040,22262
"73",5116226,84598,66111,11805,63918,36762,965926,6089,22447
"74",5086681,84972,66538,11901,64487,37504,993263,6134,22611
"75",5057077,85275,66911,11987,65004,38238,1020853,6174,22754
"76",5027444,85503,67222,12065,65474,38962,1048674,6210,22883
"77",4997809,85656,67477,12133,65885,39675,1076709,6239,22989
"78",4968196,85731,67678,12189,66242,40374,1104935,6261,23077
"79",4938633,85731,67817,12235,66544,41060,1133325,6280,23143
"80",4909149,85652,67894,12270,66790,41731,1161858,6293,23192
"81",4879770,85496,67911,12293,66977,42387,1190512,6300,23219
"82",4850523,85262,67867,12306,67103,43022,1219262,6301,23224
"83",4821432,84951,67761,12309,67172,43640,1248079,6297,23209
"84",4792520,84571,67592,12302,67181,44237,1276941,6289,23173
"85",4763816,84113,67366,12283,67131,44814,1305823,6274,23115
"86",4735337,83586,67083,12252,67019,45367,1334702,6251,23038
"87",4707112,82986,66740,12210,66851,45897,1363550,6225,22943
"88",4679157,82323,66337,12159,66624,46402,1392342,6194,22825
"89",4651499,81595,65880,12097,66336,46881,1421056,6157,22686
"90",4624157,80802,65371,12025,65992,47334,1449664,6115,22530
"91",4597150,79944,64814,11942,65591,47761,1478143,6068,22354
"92",4570493,79033,64203,11851,65137,48158,1506471,6016,22164
"93",4544207,78066,63541,11748,64632,48528,1534623,5959,21955
"94",4518307,77048,62833,11637,64076,48868,1562577,5898,21730
"95",4492805,75980,62084,11516,63468,49179,1590314,5832,21487
