"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6332225,5502,4243,1192,1421,158,605,808,790
"2",6330434,5396,4295,1515,1843,351,1511,932,912
"3",6328401,5567,4289,1684,2131,592,2681,944,924
"4",6326234,5814,4344,1765,2318,853,4016,943,922
"5",6323978,6065,4461,1816,2453,1119,5453,954,934
"6",6321644,6308,4612,1868,2567,1384,6962,980,960
"7",6319231,6546,4782,1926,2674,1649,8537,1013,992
"8",6316729,6790,4960,1991,2780,1915,10179,1051,1029
"9",6314138,7040,5145,2062,2888,2183,11888,1089,1067
"10",6311451,7299,5335,2138,2999,2454,13668,1131,1107
"11",6308666,7568,5533,2217,3112,2728,15521,1172,1148
"12",6305778,7847,5736,2299,3229,3007,17450,1216,1190
"13",6302784,8135,5948,2382,3350,3290,19457,1260,1234
"14",6299681,8433,6166,2471,3474,3577,21543,1307,1279
"15",6296465,8741,6394,2562,3602,3870,23712,1355,1326
"16",6293133,9059,6628,2656,3736,4168,25966,1405,1375
"17",6289680,9388,6870,2753,3874,4472,28308,1456,1426
"18",6286101,9730,7121,2854,4016,4781,30743,1509,1478
"19",6282394,10082,7380,2958,4162,5098,33271,1564,1531
"20",6278554,10445,7648,3065,4315,5421,35897,1621,1588
"21",6274577,10821,7924,3178,4472,5751,38623,1681,1645
"22",6270458,11209,8209,3293,4635,6089,41452,1741,1705
"23",6266193,11609,8506,3412,4802,6435,44389,1803,1766
"24",6261776,12022,8811,3535,4976,6789,47436,1868,1830
"25",6257205,12449,9124,3663,5155,7152,50597,1936,1895
"26",6252472,12890,9449,3794,5340,7523,53876,2005,1963
"27",6247573,13344,9785,3929,5532,7905,57276,2075,2033
"28",6242504,13812,10133,4069,5730,8296,60802,2149,2105
"29",6237260,14293,10491,4214,5933,8698,64456,2226,2179
"30",6231834,14790,10859,4362,6144,9111,68245,2304,2257
"31",6226223,15301,11238,4516,6361,9535,72171,2385,2336
"32",6220417,15831,11629,4675,6584,9969,76240,2469,2417
"33",6214415,16373,12032,4838,6816,10416,80455,2554,2502
"34",6208210,16932,12446,5006,7054,10876,84821,2643,2589
"35",6201796,17509,12874,5179,7298,11348,89342,2734,2677
"36",6195167,18099,13313,5358,7552,11833,94022,2828,2770
"37",6188318,18708,13765,5541,7812,12332,98869,2924,2865
"38",6181243,19332,14231,5730,8079,12844,103885,3023,2961
"39",6173935,19974,14709,5926,8356,13371,109074,3126,3062
"40",6166389,20632,15203,6125,8639,13914,114444,3230,3164
"41",6158597,21309,15707,6332,8932,14471,119997,3339,3271
"42",6150554,22003,16227,6543,9231,15044,125742,3450,3379
"43",6142254,22715,16759,6759,9541,15633,131684,3563,3493
"44",6133692,23444,17305,6983,9857,16239,137825,3682,3606
"45",6124860,24190,17866,7212,10181,16862,144173,3801,3723
"46",6115755,24955,18439,7447,10515,17502,150733,3924,3845
"47",6106368,25736,19027,7687,10857,18159,157510,4050,3968
"48",6096693,26536,19631,7934,11207,18835,164510,4178,4094
"49",6086723,27355,20246,8186,11567,19529,171738,4311,4224
"50",6076456,28190,20876,8445,11935,20242,179201,4446,4356
"51",6065882,29043,21520,8711,12311,20975,186902,4585,4491
"52",6054999,29912,22178,8982,12696,21728,194851,4726,4630
"53",6043799,30797,22850,9258,13091,22500,203049,4870,4772
"54",6032278,31699,23535,9540,13494,23293,211506,5017,4917
"55",6020429,32618,24233,9828,13906,24107,220224,5168,5065
"56",6008249,33550,24944,10121,14325,24942,229214,5321,5215
"57",5995732,34498,25668,10422,14753,25797,238474,5478,5368
"58",5982874,35460,26404,10728,15191,26676,248013,5636,5524
"59",5969669,36437,27152,11038,15634,27574,257841,5798,5682
"60",5956113,37427,27913,11353,16087,28495,267957,5961,5843
"61",5942205,38430,28682,11673,16547,29438,278370,6128,6008
"62",5927942,39441,29463,12000,17014,30402,289082,6298,6173
"63",5913321,40462,30253,12332,17489,31389,300099,6470,6341
"64",5898336,41495,31051,12667,17969,32398,311429,6643,6511
"65",5882984,42538,31859,13006,18455,33429,323073,6818,6682
"66",5867269,43585,32677,13348,18947,34483,335036,6994,6856
"67",5851187,44639,33498,13695,19446,35559,347321,7176,7032
"68",5834733,45699,34327,14045,19950,36657,359933,7355,7209
"69",5817912,46762,35162,14398,20459,37776,372877,7536,7388
"70",5800723,47827,35998,14754,20970,38916,386158,7720,7567
"71",5783168,48892,36836,15112,21486,40078,399774,7904,7748
"72",5765247,49954,37679,15470,22004,41261,413730,8089,7928
"73",5746961,51015,38521,15832,22525,42463,428028,8274,8108
"74",5728314,52070,39365,16192,23048,43687,442669,8458,8291
"75",5709312,53115,40207,16553,23572,44929,457656,8643,8471
"76",5689955,54157,41041,16914,24097,46191,472989,8828,8653
"77",5670249,55188,41873,17273,24621,47471,488671,9010,8833
"78",5650200,56206,42699,17630,25143,48768,504699,9193,9012
"79",5629814,57211,43515,17987,25663,50081,521074,9375,9190
"80",5609099,58196,44324,18341,26179,51410,537795,9555,9366
"81",5588060,59168,45120,18693,26692,52753,554860,9732,9540
"82",5566709,60118,45905,19038,27199,54110,572267,9906,9710
"83",5545053,61042,46676,19381,27702,55479,590013,10080,9881
"84",5523103,61943,47431,19715,28195,56860,608097,10248,10045
"85",5500868,62817,48171,20045,28680,58251,626513,10414,10207
"86",5478361,63661,48890,20369,29157,59650,645257,10577,10368
"87",5455593,64477,49586,20684,29623,61056,664324,10734,10520
"88",5432578,65260,50259,20994,30080,62468,683706,10890,10670
"89",5409329,66006,50910,21291,30525,63885,703400,11035,10817
"90",5385860,66713,51536,21580,30957,65303,723397,11177,10958
"91",5362184,67386,52132,21857,31375,66721,743690,11316,11092
"92",5338320,68014,52701,22125,31775,68141,764269,11448,11218
"93",5314282,68600,53240,22379,32161,69557,785126,11571,11343
"94",5290086,69142,53744,22623,32532,70968,806249,11690,11459
"95",5265748,69635,54224,22851,32878,72373,827635,11799,11565
"96",5241287,70085,54660,23070,33211,73769,849263,11906,11670
"97",5216720,70484,55065,23270,33525,75155,871128,12000,11764
"98",5192064,70833,55431,23459,33812,76528,893218,12092,11848
"99",5167339,71134,55754,23632,34081,77887,915518,12173,11929
"100",5142562,71383,56042,23787,34327,79229,938014,12241,11998
"101",5117754,71578,56291,23925,34551,80552,960694,12305,12060
"102",5092930,71718,56501,24047,34749,81854,983546,12361,12113
"103",5068112,71805,56665,24154,34925,83133,1006550,12408,12158
"104",5043317,71841,56787,24243,35076,84389,1029692,12444,12194
"105",5018565,71818,56870,24316,35201,85616,1052958,12472,12220
"106",4993874,71744,56910,24365,35302,86815,1076334,12487,12238
"107",4969261,71619,56905,24400,35375,87982,1099802,12498,12246
"108",4944747,71438,56860,24416,35419,89117,1123348,12496,12244
"109",4920348,71204,56771,24412,35442,90217,1146951,12485,12236
"110",4896082,70916,56642,24394,35435,91278,1170598,12468,12215
"111",4871965,70578,56470,24355,35405,92302,1194271,12439,12188
"112",4848016,70190,56255,24299,35345,93285,1217955,12402,12150
"113",4824251,69752,55998,24224,35262,94225,1241632,12355,12104
"114",4800687,69263,55706,24132,35149,95123,1265285,12298,12047
"115",4777336,68730,55369,24023,35013,95975,1288898,12235,11985
"116",4754216,68150,54994,23897,34853,96780,1312455,12161,11914
"117",4731336,67527,54585,23754,34667,97536,1335940,12079,11833
"118",4708713,66864,54140,23593,34457,98243,1359336,11988,11744
"119",4686359,66163,53657,23417,34220,98899,1382630,11892,11646
"120",4664287,65419,53145,23224,33964,99505,1405801,11784,11543
