"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6286399,24753,19094,1179,11044,157,2718,794,6398
"2",6278370,24246,19328,1493,14621,349,6938,917,7385
"3",6269263,24994,19283,1656,17057,586,12507,927,7477
"4",6259502,26136,19517,1735,18633,842,18979,926,7458
"5",6249275,27350,20044,1785,19756,1103,26031,937,7549
"6",6238633,28563,20761,1833,20697,1364,33495,962,7753
"7",6227579,29769,21583,1892,21591,1624,41308,996,8030
"8",6216094,30988,22464,1960,22494,1885,49460,1036,8349
"9",6204160,32235,23383,2035,23426,2149,57956,1078,8689
"10",6191762,33518,24332,2116,24392,2416,66808,1122,9045
"11",6178885,34837,25311,2201,25392,2688,76031,1167,9411
"12",6165513,36197,26318,2290,26426,2965,85636,1214,9790
"13",6151633,37596,27358,2381,27494,3248,95636,1262,10180
"14",6137229,39037,28426,2476,28594,3537,106046,1313,10581
"15",6122290,40515,29527,2574,29730,3832,116877,1364,10995
"16",6106804,42032,30659,2675,30898,4133,128145,1417,11421
"17",6090757,43585,31824,2777,32102,4441,139859,1471,11858
"18",6074135,45178,33015,2884,33342,4756,152035,1527,12309
"19",6056928,46806,34241,2992,34613,5078,164686,1584,12770
"20",6039125,48469,35494,3105,35923,5408,177822,1643,13245
"21",6020710,50172,36774,3219,37265,5746,191460,1703,13729
"22",6001679,51904,38085,3337,38638,6090,205612,1764,14224
"23",5982019,53664,39425,3458,40045,6444,220290,1827,14731
"24",5961725,55454,40788,3581,41486,6806,235506,1892,15250
"25",5940782,57273,42177,3707,42958,7175,251273,1957,15777
"26",5919190,59116,43590,3834,44458,7554,267603,2024,16313
"27",5896935,60985,45025,3964,45988,7941,284507,2091,16860
"28",5874019,62871,46478,4096,47547,8338,301997,2160,17417
"29",5850436,64775,47950,4231,49128,8742,320083,2230,17977
"30",5826185,66690,49439,4367,50734,9156,338775,2300,18547
"31",5801265,68613,50943,4505,52360,9579,358080,2372,19121
"32",5775674,70545,52453,4644,54011,10011,378008,2443,19707
"33",5749415,72478,53972,4785,55677,10451,398568,2517,20290
"34",5722493,74407,55501,4927,57352,10900,419766,2589,20875
"35",5694914,76329,57027,5070,59041,11358,441606,2663,21468
"36",5666687,78236,58553,5213,60740,11824,464093,2736,22059
"37",5637816,80129,60075,5355,62442,12299,487229,2809,22647
"38",5608316,81998,61587,5498,64148,12782,511016,2882,23236
"39",5578198,83841,63085,5641,65850,13272,535457,2955,23821
"40",5547479,85649,64569,5782,67543,13770,560552,3027,24401
"41",5516175,87419,66029,5922,69229,14275,586296,3098,24976
"42",5484309,89139,67467,6060,70900,14786,612684,3167,25541
"43",5451896,90816,68869,6196,72550,15304,639715,3236,26099
"44",5418962,92432,70242,6331,74171,15827,667379,3304,26640
"45",5385535,93986,71575,6462,75766,16354,695666,3370,27171
