"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6261037,35475,27277,1167,16349,158,3883,782,9491
"2",6249432,34847,27650,1473,21669,347,9928,903,10957
"3",6236265,35997,27645,1635,25303,581,17919,915,11106
"4",6222134,37715,28038,1713,27684,834,27227,915,11105
"5",6207301,39543,28853,1765,29399,1091,37392,928,11261
"6",6191842,41367,29945,1817,30850,1349,48175,955,11589
"7",6175760,43185,31189,1878,32243,1607,59483,991,12030
"8",6159036,45018,32520,1950,33654,1867,71301,1032,12528
"9",6141637,46894,33904,2029,35112,2129,83640,1076,13063
"10",6123544,48818,35332,2112,36624,2397,96518,1121,13619
"11",6104737,50790,36805,2201,38188,2668,109956,1169,14193
"12",6085196,52816,38318,2293,39805,2946,123971,1217,14785
"13",6064906,54892,39873,2388,41469,3230,138587,1268,15391
"14",6043851,57019,41465,2486,43186,3521,153818,1319,16017
"15",6022013,59195,43100,2585,44949,3818,169685,1372,16655
"16",5999383,61414,44773,2689,46762,4121,186203,1426,17312
"17",5975941,63679,46482,2795,48623,4432,203393,1482,17987
"18",5951683,65979,48229,2904,50527,4750,221273,1539,18672
"19",5926594,68317,50011,3014,52476,5076,239857,1596,19373
"20",5900668,70685,51825,3128,54470,5409,259160,1655,20089
"21",5873893,73085,53668,3242,56506,5750,279201,1714,20818
"22",5846267,75510,55535,3359,58579,6098,299997,1775,21559
"23",5817785,77954,57427,3478,60688,6455,321558,1837,22308
"24",5788450,80410,59340,3598,62830,6820,343898,1899,23068
"25",5758261,82871,61266,3721,65004,7192,367030,1963,23838
"26",5727218,85336,63206,3845,67201,7573,390968,2027,24612
"27",5695334,87794,65149,3969,69419,7961,415719,2091,25391
"28",5662614,90243,67094,4094,71652,8358,441291,2155,26171
"29",5629071,92669,69038,4220,73899,8761,467687,2220,26954
"30",5594719,95066,70976,4345,76151,9173,494916,2283,27734
"31",5559570,97433,72897,4470,78402,9591,522981,2347,28513
"32",5523655,99751,74802,4595,80648,10016,551879,2412,29282
"33",5486992,102017,76676,4719,82885,10448,581608,2474,30048
"34",5449609,104223,78517,4842,85106,10887,612162,2536,30800
"35",5411534,106359,80317,4962,87301,11331,643541,2597,31541
"36",5372802,108417,82072,5081,89459,11780,675734,2657,32262
"37",5333449,110385,83772,5197,91579,12235,708727,2715,32969
"38",5293513,112259,85412,5310,93649,12693,742509,2771,33652
"39",5253039,114024,86985,5420,95668,13155,777054,2826,34310
"40",5212065,115679,88482,5525,97621,13619,812353,2877,34944
"41",5170640,117218,89897,5627,99502,14086,848375,2927,35544
"42",5128817,118625,91227,5722,101303,14554,885097,2974,36114
"43",5086645,119893,92467,5813,103017,15023,922487,3017,36646
"44",5044179,121018,93605,5898,104639,15491,960516,3058,37145
"45",5001468,121998,94636,5978,106161,15957,999146,3097,37602
"46",4958578,122822,95559,6051,107566,16421,1038348,3131,38014
"47",4915560,123486,96366,6116,108862,16882,1078073,3160,38386
"48",4872473,123990,97050,6176,110036,17339,1118282,3188,38712
"49",4829377,124330,97611,6228,111077,17791,1158932,3210,38984
"50",4786326,124508,98045,6271,111986,18236,1199975,3228,39212
"51",4743387,124513,98351,6307,112754,18673,1241360,3244,39383
"52",4700614,124352,98523,6335,113384,19101,1283037,3253,39509
"53",4658066,124017,98570,6354,113860,19520,1324956,3260,39575
"54",4615797,123524,98474,6365,114196,19929,1367061,3261,39597
"55",4573864,122859,98256,6367,114376,20325,1409298,3258,39558
"56",4532318,122041,97900,6361,114405,20708,1451612,3250,39470
"57",4491211,121065,97417,6347,114281,21078,1493947,3239,39327
"58",4450592,119938,96808,6322,114007,21433,1536245,3222,39133
"59",4410510,118659,96079,6289,113580,21773,1578455,3201,38889
"60",4371006,117247,95222,6252,113007,22095,1620516,3179,38593
"61",4332120,115705,94249,6203,112293,22400,1662375,3149,38253
"62",4293891,114036,93168,6148,111431,22688,1703983,3118,37860
"63",4256357,112249,91981,6086,110433,22956,1745283,3082,37426
"64",4219548,110354,90693,6017,109301,23205,1786228,3043,36949
"65",4183491,108355,89320,5939,108039,23434,1826767,3000,36429
"66",4148210,106271,87851,5856,106662,23644,1866852,2955,35879
"67",4113730,104108,86300,5766,105171,23832,1906439,2906,35288
"68",4080074,101865,84679,5672,103572,23999,1945485,2855,34665
"69",4047255,99560,82986,5572,101873,24144,1983956,2801,34016
"70",4015286,97198,81236,5468,100078,24267,2021811,2746,33335
"71",3984177,94791,79432,5359,98200,24369,2059017,2688,32634
"72",3953937,92343,77583,5246,96243,24450,2095542,2628,31908
"73",3924565,89874,75691,5131,94223,24510,2131352,2568,31166
"74",3896067,87381,73770,5010,92140,24548,2166428,2504,30407
"75",3868443,84873,71828,4888,90002,24564,2200746,2441,29634
"76",3841689,82360,69865,4765,87821,24561,2234285,2377,28853
"77",3815800,79847,67889,4640,85601,24536,2267031,2312,28065
"78",3790767,77348,65904,4513,83355,24491,2298967,2246,27271
"79",3766586,74857,63922,4386,81085,24427,2330083,2181,26473
"80",3743243,72388,61942,4258,78801,24344,2360369,2116,25676
"81",3720725,69945,59973,4129,76509,24242,2389823,2049,24881
"82",3699020,67530,58017,4001,74218,24122,2418437,1984,24091
"83",3678115,65149,56079,3875,71926,23985,2446216,1920,23304
"84",3657990,62808,54163,3749,69649,23832,2473156,1856,22527
"85",3638631,60508,52271,3624,67387,23662,2499262,1793,21756
"86",3620020,58254,50409,3500,65148,23477,2524536,1729,20998
"87",3602138,56050,48580,3377,62932,23278,2548991,1667,20249
"88",3584969,53892,46784,3257,60745,23065,2572634,1608,19515
"89",3568490,51786,45029,3139,58591,22839,2595471,1548,18792
"90",3552683,49736,43307,3024,56475,22601,2617519,1490,18088
"91",3537529,47740,41627,2910,54400,22352,2638787,1433,17397
"92",3523007,45800,39990,2799,52365,22092,2659293,1377,16723
"93",3509096,43917,38396,2691,50373,21822,2679051,1323,16064
"94",3495780,42090,36846,2585,48427,21543,2698074,1270,15423
"95",3483035,40320,35339,2482,46528,21256,2716384,1220,14801
"96",3470846,38606,33878,2383,44680,20961,2733991,1170,14196
"97",3459189,36949,32462,2285,42881,20660,2750920,1121,13608
"98",3448048,35349,31088,2191,41134,20352,2767182,1075,13040
"99",3437402,33807,29760,2098,39438,20039,2782801,1028,12489
"100",3427233,32318,28479,2010,37793,19721,2797791,985,11954
"101",3417522,30885,27240,1924,36200,19399,2812174,942,11440
"102",3408252,29506,26046,1841,34658,19073,2825968,901,10942
"103",3399407,28177,24895,1762,33169,18744,2839192,862,10463
"104",3390968,26900,23787,1685,31732,18413,2851860,824,10000
"105",3382918,25674,22722,1610,30344,18080,2863998,787,9554
"106",3375242,24497,21695,1539,29008,17746,2875619,752,9127
"107",3367925,23367,20710,1470,27719,17410,2886744,718,8714
"108",3360951,22283,19763,1403,26479,17075,2897391,685,8320
"109",3354306,21244,18855,1340,25286,16740,2907575,654,7938
"110",3347976,20249,17982,1278,24141,16405,2917314,624,7574
"111",3341945,19297,17147,1219,23037,16071,2926628,595,7222
"112",3336203,18385,16346,1163,21981,15738,2935528,568,6887
"113",3330735,17513,15580,1110,20967,15408,2944032,541,6566
"114",3325531,16678,14845,1057,19996,15079,2952159,515,6258
"115",3320576,15882,14142,1008,19064,14753,2959921,492,5963
"116",3315860,15120,13471,960,18170,14429,2967335,468,5680
"117",3311374,14392,12828,915,17315,14108,2974413,446,5411
"118",3307107,13697,12213,871,16497,13790,2981170,424,5153
"119",3303046,13034,11625,830,15714,13475,2987619,404,4906
"120",3299185,12401,11065,790,14965,13165,2993774,385,4670
