"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6320795,10288,7954,1196,3821,157,1133,810,2186
"2",6317477,10059,8042,1519,5026,352,2868,936,2523
"3",6313714,10353,8015,1688,5843,593,5137,946,2550
"4",6309694,10802,8101,1768,6371,855,7754,943,2542
"5",6305497,11275,8304,1816,6743,1121,10589,953,2569
"6",6301143,11741,8581,1864,7052,1386,13578,976,2634
"7",6296633,12202,8899,1920,7342,1651,16699,1010,2722
"8",6291958,12669,9237,1984,7633,1915,19947,1046,2822
"9",6287111,13148,9589,2055,7931,2182,23327,1086,2930
"10",6282082,13644,9953,2131,8238,2452,26843,1127,3042
"11",6276865,14156,10329,2212,8556,2726,30500,1171,3158
"12",6271455,14684,10720,2295,8882,3004,34304,1215,3277
"13",6265845,15230,11121,2382,9220,3286,38258,1261,3401
"14",6260028,15795,11539,2471,9569,3574,42368,1308,3528
"15",6253999,16378,11968,2564,9928,3867,46639,1357,3660
"16",6247749,16979,12414,2660,10301,4165,51076,1407,3796
"17",6241272,17601,12871,2759,10686,4470,55684,1460,3937
"18",6234562,18242,13345,2862,11084,4781,60469,1513,4082
"19",6227611,18903,13833,2966,11496,5098,65437,1568,4234
"20",6220413,19584,14336,3075,11920,5423,70594,1626,4388
"21",6212958,20286,14855,3188,12357,5755,75945,1686,4547
"22",6205241,21007,15392,3304,12809,6094,81496,1747,4712
"23",6197254,21751,15943,3424,13274,6442,87256,1810,4882
"24",6188990,22516,16510,3547,13754,6798,93228,1875,5057
"25",6180440,23302,17096,3675,14248,7163,99420,1941,5237
"26",6171597,24110,17699,3805,14758,7536,105839,2010,5423
"27",6162452,24941,18318,3940,15282,7919,112492,2081,5613
"28",6153000,25794,18953,4078,15823,8312,119384,2153,5811
"29",6143232,26667,19607,4220,16380,8714,126524,2228,6013
"30",6133142,27562,20278,4367,16949,9127,133919,2305,6219
"31",6122719,28480,20966,4518,17537,9551,141573,2384,6432
"32",6111957,29423,21670,4672,18140,9986,149496,2465,6650
"33",6100848,30386,22394,4830,18757,10432,157696,2548,6873
"34",6089385,31372,23135,4992,19393,10889,166177,2633,7103
"35",6077560,32379,23894,5159,20045,11358,174949,2720,7339
"36",6065365,33410,24670,5330,20712,11839,184018,2809,7579
"37",6052797,34459,25463,5505,21396,12332,193393,2901,7826
"38",6039844,35532,26272,5682,22095,12839,203081,2993,8078
"39",6026505,36619,27100,5866,22809,13358,213088,3089,8334
"40",6012769,37728,27945,6052,23540,13890,223420,3187,8596
"41",5998631,38857,28804,6242,24288,14436,234086,3285,8864
"42",5984086,40003,29680,6436,25049,14995,245095,3386,9137
"43",5969126,41168,30570,6633,25826,15568,256453,3489,9416
"44",5953750,42348,31477,6833,26617,16154,268165,3594,9696
"45",5937952,43545,32391,7038,27425,16755,280238,3700,9986
"46",5921726,44757,33322,7246,28245,17369,292679,3808,10276
"47",5905072,45978,34266,7458,29078,17998,305495,3917,10572
"48",5887984,47212,35222,7671,29922,18641,318692,4028,10870
"49",5870461,48454,36189,7887,30778,19298,332276,4140,11173
"50",5852503,49705,37164,8106,31644,19970,346253,4253,11479
"51",5834104,50964,38145,8328,32521,20655,360626,4368,11790
"52",5815267,52227,39135,8552,33409,21354,375400,4483,12101
"53",5795990,53494,40130,8777,34304,22068,390582,4600,12416
"54",5776277,54761,41126,9005,35207,22795,406172,4717,12732
"55",5756128,56028,42128,9233,36113,23536,422179,4834,13047
"56",5735545,57289,43133,9464,37023,24289,438601,4952,13364
"57",5714531,58545,44137,9693,37939,25057,455441,5070,13683
"58",5693095,59794,45135,9922,38859,25837,472702,5187,14003
"59",5671237,61031,46130,10152,39778,26630,490385,5306,14319
"60",5648968,62255,47120,10380,40695,27435,508491,5422,14634
"61",5626294,63464,48099,10609,41612,28250,527016,5539,14948
"62",5603220,64655,49069,10837,42522,29077,545964,5654,15258
"63",5579757,65823,50030,11063,43423,29913,565335,5769,15565
"64",5555915,66969,50973,11284,44322,30760,585120,5880,15872
"65",5531706,68087,51902,11504,45211,31615,605319,5992,16171
"66",5507142,69173,52814,11721,46086,32478,625930,6101,16466
"67",5482235,70228,53702,11934,46950,33349,646945,6208,16755
"68",5456998,71249,54570,12143,47795,34228,668361,6313,17035
"69",5431449,72229,55414,12346,48625,35111,690170,6414,17312
"70",5405602,73170,56226,12544,49440,35999,712364,6513,17581
"71",5379475,74065,57011,12736,50229,36889,734938,6609,17838
"72",5353087,74913,57764,12924,50993,37783,757880,6702,18084
"73",5326452,75715,58482,13102,51736,38678,781180,6789,18326
"74",5299592,76466,59164,13275,52450,39572,804826,6874,18553
"75",5272529,77160,59810,13441,53131,40465,828809,6955,18768
"76",5245281,77799,60413,13596,53785,41357,853111,7030,18974
"77",5217873,78382,60972,13743,54406,42245,877723,7101,19165
"78",5190321,78904,61492,13883,54989,43126,902629,7168,19342
"79",5162649,79367,61967,14010,55534,44002,927815,7228,19507
"80",5134883,79765,62392,14129,56042,44870,953263,7285,19658
"81",5107044,80098,62770,14236,56512,45729,978954,7334,19794
"82",5079156,80367,63100,14333,56935,46577,1004875,7378,19911
"83",5051243,80567,63378,14419,57319,47412,1031006,7417,20018
"84",5023328,80700,63604,14494,57661,48235,1057323,7450,20107
"85",4995432,80768,63779,14557,57954,49043,1083811,7476,20176
"86",4967584,80764,63900,14608,58203,49834,1110451,7498,20233
"87",4939806,80693,63966,14648,58405,50608,1137218,7512,20271
"88",4912118,80556,63979,14675,58559,51363,1164094,7520,20292
"89",4884547,80351,63937,14689,58661,52097,1191061,7521,20297
"90",4857116,80076,63845,14693,58715,52809,1218091,7516,20282
