"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6337436,3327,2546,1165,350,157,363,781,178
"2",6336331,3285,2586,1471,435,346,891,901,205
"3",6335077,3406,2594,1635,493,580,1560,916,208
"4",6333744,3565,2641,1717,533,833,2313,919,209
"5",6332358,3722,2722,1774,562,1092,3116,935,213
"6",6330925,3871,2822,1830,587,1351,3958,964,219
"7",6329443,4018,2930,1893,612,1611,4837,999,227
"8",6327906,4170,3041,1962,638,1873,5755,1038,237
"9",6326312,4326,3156,2036,663,2138,6714,1077,245
"10",6324659,4488,3275,2112,689,2406,7716,1118,255
"11",6322943,4657,3399,2191,716,2678,8762,1159,264
"12",6321163,4831,3527,2274,743,2954,9854,1203,274
"13",6319317,5011,3659,2360,772,3234,10992,1249,285
"14",6317402,5199,3796,2448,801,3520,12179,1296,295
"15",6315415,5392,3938,2541,831,3811,13417,1345,306
"16",6313354,5594,4086,2635,862,4107,14707,1394,318
"17",6311218,5802,4237,2734,895,4410,16050,1447,330
"18",6309002,6017,4396,2836,928,4719,17448,1500,342
"19",6306704,6240,4559,2942,963,5034,18903,1557,355
"20",6304322,6471,4728,3051,999,5357,20417,1614,368
"21",6301852,6710,4904,3164,1036,5687,21993,1674,382
"22",6299290,6958,5086,3282,1075,6024,23631,1736,396
"23",6296635,7214,5274,3404,1114,6370,25334,1801,410
"24",6293883,7479,5468,3530,1156,6725,27104,1868,426
"25",6291030,7752,5670,3660,1199,7089,28944,1936,441
"26",6288073,8036,5878,3795,1243,7463,30856,2008,458
"27",6285010,8329,6094,3934,1289,7847,32843,2081,475
"28",6281834,8633,6316,4079,1337,8241,34906,2157,492
"29",6278543,8946,6546,4229,1386,8646,37048,2236,510
"30",6275134,9271,6785,4384,1436,9062,39273,2318,529
"31",6271603,9605,7031,4544,1489,9491,41582,2403,548
"32",6267945,9951,7286,4709,1544,9932,43978,2489,568
"33",6264156,10308,7551,4879,1600,10386,46466,2579,588
"34",6260233,10677,7822,5057,1658,10853,49046,2673,610
"35",6256170,11059,8103,5239,1718,11334,51722,2769,632
"36",6251962,11453,8393,5429,1780,11829,54500,2869,655
"37",6247606,11860,8693,5624,1844,12339,57379,2972,677
"38",6243097,12280,9002,5825,1910,12865,60366,3077,702
"39",6238431,12712,9322,6033,1979,13408,63461,3187,727
"40",6233601,13158,9651,6248,2050,13966,66670,3301,753
"41",6228605,13617,9991,6469,2123,14542,69997,3417,780
"42",6223437,14090,10343,6698,2199,15135,73444,3537,807
"43",6218090,14579,10705,6933,2276,15746,77016,3661,836
"44",6212559,15082,11078,7176,2356,16377,80717,3790,865
