"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6315890,12347,9546,1194,4852,157,1359,809,2787
"2",6311912,12067,9653,1516,6396,351,3450,933,3218
"3",6307399,12420,9615,1685,7444,592,6191,944,3254
"4",6302573,12961,9719,1763,8117,853,9358,940,3240
"5",6297531,13534,9962,1812,8594,1118,12793,950,3276
"6",6292300,14099,10296,1860,8988,1383,16419,975,3358
"7",6286876,14662,10680,1916,9359,1647,20206,1007,3470
"8",6281253,15229,11093,1980,9731,1911,24148,1044,3599
"9",6275420,15811,11521,2052,10114,2177,28250,1085,3738
"10",6269367,16412,11964,2129,10507,2447,32519,1127,3882
"11",6263088,17032,12421,2210,10917,2720,36957,1170,4032
"12",6256574,17673,12895,2294,11339,2997,41574,1215,4185
"13",6249815,18337,13383,2382,11775,3280,46374,1261,4345
"14",6242807,19021,13888,2472,12225,3568,51364,1309,4510
"15",6235542,19728,14408,2565,12690,3861,56551,1357,4681
"16",6228011,20456,14946,2661,13171,4160,61939,1408,4856
"17",6220207,21207,15502,2761,13666,4465,67537,1461,5037
"18",6212120,21981,16075,2864,14178,4776,73351,1516,5224
"19",6203744,22777,16667,2972,14706,5095,79385,1572,5417
"20",6195067,23598,17276,3081,15251,5420,85651,1630,5616
"21",6186086,24442,17903,3195,15814,5753,92154,1689,5822
"22",6176789,25310,18548,3312,16394,6093,98900,1751,6033
"23",6167170,26200,19212,3431,16991,6442,105899,1813,6251
"24",6157216,27120,19894,3555,17605,6799,113156,1879,6473
"25",6146924,28061,20597,3681,18238,7165,120680,1944,6705
"26",6136283,29025,21319,3812,18891,7539,128476,2013,6941
"27",6125281,30019,22058,3947,19561,7923,136555,2084,7185
"28",6113916,31031,22819,4084,20250,8317,144927,2157,7434
"29",6102178,32069,23598,4226,20957,8721,153596,2230,7691
"30",6090057,33131,24397,4371,21684,9135,162570,2307,7953
"31",6077545,34219,25214,4520,22429,9559,171858,2385,8222
"32",6064635,35329,26051,4674,23192,9994,181470,2465,8497
"33",6051320,36461,26908,4830,23973,10440,191412,2547,8779
"34",6037592,37615,27784,4990,24775,10897,201693,2630,9069
"35",6023441,38793,28676,5153,25596,11365,212319,2716,9364
"36",6008862,39996,29586,5321,26433,11846,223302,2804,9663
"37",5993854,41211,30516,5491,27289,12337,234647,2892,9970
"38",5978404,42450,31459,5666,28163,12841,246361,2983,10284
"39",5962509,43708,32419,5844,29054,13358,258454,3075,10603
"40",5946164,44981,33394,6024,29963,13887,270932,3169,10927
"41",5929364,46271,34386,6206,30885,14428,283806,3264,11256
"42",5912101,47576,35391,6392,31826,14982,297076,3361,11590
"43",5894377,48894,36409,6583,32780,15547,310753,3460,11928
"44",5876185,50225,37440,6775,33748,16126,324845,3559,12271
"45",5857527,51566,38479,6970,34730,16718,339356,3660,12619
"46",5838397,52916,39530,7166,35724,17322,354290,3761,12968
"47",5818798,54268,40590,7365,36726,17939,369660,3864,13323
"48",5798726,55627,41656,7565,37742,18568,385461,3967,13680
"49",5778184,56986,42726,7767,38770,19210,401702,4072,14041
"50",5757176,58346,43799,7971,39800,19864,418389,4177,14399
"51",5735702,59700,44875,8175,40839,20530,435524,4281,14762
"52",5713768,61049,45949,8380,41880,21208,453111,4386,15125
"53",5691376,62389,47022,8585,42926,21898,471149,4492,15488
"54",5668531,63722,48088,8790,43973,22598,489643,4596,15850
"55",5645244,65036,49155,8993,45017,23310,508590,4700,16207
"56",5621520,66335,50208,9197,46063,24031,527991,4804,16569
"57",5597368,67612,51254,9400,47102,24763,547846,4907,16922
"58",5572796,68870,52279,9602,48137,25504,568156,5010,17278
"59",5547822,70096,53298,9800,49157,26255,588918,5109,17620
"60",5522453,71292,54298,9997,50169,27012,610123,5210,17963
"61",5496703,72458,55272,10191,51173,27779,631768,5306,18303
"62",5470588,73588,56227,10381,52155,28551,653854,5402,18628
"63",5444120,74680,57157,10566,53121,29330,676370,5495,18951
"64",5417317,75731,58058,10748,54070,30113,699308,5586,19265
"65",5390196,76739,58929,10925,54994,30901,722661,5674,19568
"66",5362781,77693,59770,11097,55892,31692,746420,5759,19861
"67",5335084,78598,60575,11262,56764,32484,770577,5842,20145
"68",5307131,79448,61340,11424,57607,33278,795118,5921,20417
"69",5278941,80241,62066,11575,58417,34073,820031,5995,20675
"70",5250536,80979,62749,11721,59191,34866,845302,6066,20918
"71",5221943,81646,63391,11858,59930,35657,870919,6133,21150
"72",5193183,82253,63983,11988,60631,36446,896862,6196,21366
"73",5164276,82797,64527,12112,61289,37229,923116,6254,21564
"74",5135253,83271,65020,12223,61904,38007,949666,6307,21749
"75",5106136,83675,65465,12326,62473,38777,976494,6355,21914
"76",5076951,84005,65856,12420,62996,39539,1003579,6398,22065
"77",5047726,84264,66188,12505,63470,40291,1030902,6438,22197
"78",5018485,84448,66467,12578,63891,41032,1058444,6469,22308
"79",4989254,84559,66688,12642,64261,41761,1086179,6496,22401
"80",4960058,84596,66852,12695,64578,42476,1114091,6519,22477
"81",4930924,84559,66958,12736,64841,43176,1142152,6535,22531
"82",4901881,84443,67004,12766,65051,43859,1170341,6544,22568
"83",4872952,84255,66990,12786,65203,44525,1198635,6550,22582
"84",4844160,83994,66916,12794,65298,45172,1227012,6548,22579
"85",4815532,83659,66787,12789,65334,45798,1255446,6540,22552
"86",4787089,83254,66598,12777,65313,46402,1283912,6529,22508
"87",4758857,82778,66352,12752,65236,46985,1312386,6511,22444
"88",4730861,82226,66050,12716,65104,47544,1340843,6487,22362
"89",4703117,81618,65686,12667,64916,48080,1369261,6455,22262
"90",4675651,80939,65273,12609,64668,48589,1397616,6421,22136
"91",4648483,80199,64801,12539,64370,49070,1425884,6380,22001
"92",4621631,79397,64280,12461,64012,49525,1454040,6335,21839
"93",4595112,78538,63710,12371,63603,49951,1482060,6284,21664
"94",4568945,77621,63095,12272,63140,50348,1509924,6228,21471
"95",4543146,76655,62426,12164,62630,50715,1537609,6169,21265
"96",4517728,75639,61718,12045,62073,51052,1565091,6102,21041
"97",4492708,74578,60966,11917,61470,51358,1592349,6033,20799
"98",4468099,73469,60176,11781,60821,51632,1619367,5960,20548
"99",4443912,72323,59346,11639,60128,51874,1646124,5883,20280
"100",4420154,71142,58482,11486,59396,52085,1672600,5801,20002
"101",4396839,69924,57587,11328,58626,52263,1698777,5717,19711
"102",4373974,68678,56661,11163,57818,52409,1724642,5629,19407
"103",4351566,67403,55710,10994,56975,52521,1750176,5540,19095
"104",4329623,66103,54731,10818,56104,52603,1775364,5447,18775
"105",4308144,64789,53729,10636,55201,52653,1800194,5351,18444
"106",4287140,63453,52709,10449,54272,52670,1824653,5253,18107
"107",4266606,62106,51671,10258,53321,52656,1848726,5154,17763
"108",4246554,60743,50621,10063,52348,52610,1872407,5052,17414
"109",4226979,59372,49557,9866,51356,52534,1895681,4950,17059
"110",4207883,57995,48483,9665,50349,52427,1918543,4845,16702
"111",4189262,56619,47401,9462,49326,52290,1940984,4741,16339
"112",4171118,55239,46318,9257,48290,52125,1962998,4635,15972
"113",4153448,53862,45228,9052,47246,51931,1984579,4530,15608
"114",4136248,52487,44136,8844,46194,51709,2005726,4422,15243
"115",4119516,51120,43046,8636,45137,51460,2026430,4317,14873
"116",4103246,49762,41958,8429,44078,51184,2046687,4211,14505
"117",4087434,48414,40876,8220,43019,50884,2066499,4103,14140
"118",4072073,47080,39798,8013,41960,50558,2085864,3998,13775
"119",4057159,45760,38727,7807,40902,50209,2104781,3893,13412
"120",4042687,44453,37669,7600,39848,49836,2123252,3787,13050
