"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6330592,6185,4773,1196,1762,157,680,811,987
"2",6328586,6059,4831,1519,2294,351,1705,935,1140
"3",6326308,6248,4820,1689,2657,593,3032,947,1154
"4",6323878,6523,4879,1769,2892,854,4551,944,1152
"5",6321348,6803,5007,1820,3061,1121,6186,956,1166
"6",6318729,7075,5177,1870,3201,1387,7907,981,1196
"7",6316020,7345,5366,1928,3333,1653,9702,1014,1236
"8",6313214,7618,5566,1994,3466,1919,11571,1052,1281
"9",6310304,7901,5772,2065,3600,2187,13517,1091,1329
"10",6307288,8194,5987,2140,3737,2458,15543,1131,1378
"11",6304161,8495,6209,2218,3878,2733,17652,1173,1430
"12",6300919,8808,6439,2300,4023,3011,19845,1216,1483
"13",6297560,9129,6677,2385,4175,3294,22126,1261,1539
"14",6294078,9464,6921,2473,4330,3582,24498,1308,1595
"15",6290468,9810,7176,2564,4491,3875,26962,1356,1653
"16",6286729,10167,7439,2658,4656,4173,29524,1406,1714
"17",6282854,10535,7711,2756,4828,4477,32185,1457,1777
"18",6278839,10917,7990,2857,5006,4787,34949,1511,1842
"19",6274680,11312,8281,2961,5188,5104,37820,1565,1908
"20",6270372,11718,8582,3069,5377,5427,40801,1622,1978
"21",6265911,12139,8891,3181,5573,5758,43894,1681,2050
"22",6261291,12573,9211,3295,5775,6096,47104,1742,2124
"23",6256507,13022,9542,3414,5984,6442,50435,1804,2200
"24",6251557,13482,9884,3537,6199,6796,53891,1870,2279
"25",6246430,13959,10235,3664,6423,7159,57475,1937,2361
"26",6241127,14449,10599,3795,6653,7531,61192,2005,2445
"27",6235638,14955,10973,3930,6891,7913,65045,2076,2532
"28",6229959,15478,11359,4069,7136,8304,69041,2149,2622
"29",6224085,16016,11757,4212,7389,8705,73182,2224,2714
"30",6218010,16568,12166,4361,7650,9117,77474,2304,2809
"31",6211728,17137,12590,4514,7918,9540,81920,2383,2906
"32",6205232,17724,13026,4672,8196,9974,86523,2466,3007
"33",6198518,18326,13474,4833,8482,10420,91293,2551,3112
"34",6191579,18945,13935,5001,8776,10878,96232,2640,3219
"35",6184409,19582,14410,5173,9079,11348,101345,2729,3329
"36",6177002,20236,14898,5349,9392,11832,106637,2822,3443
"37",6169351,20909,15400,5531,9712,12329,112114,2917,3559
"38",6161449,21601,15914,5718,10042,12841,117781,3016,3679
"39",6153292,22310,16443,5910,10382,13365,123643,3117,3803
"40",6144872,23037,16987,6108,10730,13905,129707,3221,3928
"41",6136185,23780,17546,6311,11088,14460,135976,3327,4058
"42",6127222,24544,18116,6519,11456,15030,142459,3436,4192
"43",6117979,25322,18704,6734,11834,15615,149158,3549,4328
"44",6108446,26123,19304,6952,12223,16216,156082,3663,4470
"45",6098622,26940,19920,7177,12621,16834,163233,3780,4612
"46",6088496,27775,20550,7407,13028,17470,170621,3901,4760
"47",6078066,28628,21192,7642,13446,18121,178251,4024,4910
"48",6067324,29498,21850,7883,13874,18791,186126,4150,5064
"49",6056264,30386,22521,8131,14310,19478,194255,4280,5221
"50",6044881,31291,23208,8383,14758,20184,202642,4410,5382
"51",6033169,32212,23909,8640,15214,20909,211294,4545,5545
"52",6021121,33153,24621,8903,15680,21652,220217,4683,5713
"53",6008735,34107,25347,9171,16157,22414,229415,4822,5883
"54",5996004,35078,26087,9442,16643,23196,238895,4962,6057
"55",5982926,36061,26841,9720,17138,23997,248664,5108,6234
"56",5969493,37059,27605,10004,17643,24817,258725,5257,6414
"57",5955701,38072,28382,10294,18155,25658,269085,5406,6596
"58",5941549,39095,29172,10586,18676,26518,279751,5557,6782
"59",5927034,40130,29970,10883,19208,27398,290724,5711,6971
"60",5912149,41175,30780,11184,19747,28299,302013,5868,7162
"61",5896892,42234,31595,11492,20292,29219,313622,6028,7354
"62",5881264,43297,32422,11801,20845,30160,325556,6187,7550
"63",5865261,44369,33258,12115,21403,31122,337819,6349,7747
"64",5848882,45449,34096,12431,21972,32103,350413,6513,7948
"65",5832126,46531,34945,12749,22542,33104,363348,6676,8148
"66",5814996,47615,35799,13071,23118,34125,376623,6842,8350
"67",5797488,48703,36653,13395,23701,35165,390240,7010,8555
"68",5779605,49794,37509,13719,24289,36226,404204,7177,8760
"69",5761351,50877,38372,14048,24876,37304,418519,7345,8964
"70",5742722,51960,39233,14375,25468,38403,433184,7514,9170
"71",5723728,53037,40092,14706,26062,39518,448203,7683,9376
"72",5704369,54107,40950,15035,26655,40653,463577,7850,9580
"73",5684649,55170,41802,15364,27252,41803,479306,8018,9787
"74",5664572,56223,42652,15691,27843,42971,495394,8185,9988
"75",5644148,57260,43495,16017,28436,44153,511837,8351,10194
"76",5623380,58283,44330,16341,29023,45350,528638,8516,10393
"77",5602277,59288,45154,16663,29608,46561,545794,8680,10593
"78",5580847,60274,45967,16981,30187,47787,563302,8841,10790
"79",5559099,61238,46766,17295,30764,49024,581160,9000,10985
"80",5537043,62177,47550,17606,31331,50272,599367,9156,11177
"81",5514688,63093,48314,17912,31891,51530,617918,9311,11364
"82",5492046,63979,49064,18211,32439,52797,636809,9461,11545
"83",5469131,64833,49794,18503,32977,54072,656037,9607,11725
"84",5445953,65655,50502,18789,33505,55353,675591,9749,11899
"85",5422524,66444,51185,19066,34020,56638,695468,9888,12068
"86",5398859,67197,51844,19336,34521,57927,715662,10022,12231
"87",5374976,67908,52475,19596,35007,59220,736165,10151,12390
"88",5350884,68582,53077,19849,35475,60511,756967,10276,12539
"89",5326605,69213,53648,20089,35926,61802,778062,10394,12684
"90",5302152,69799,54189,20320,36357,63090,799438,10506,12820
"91",5277544,70337,54697,20540,36769,64373,821086,10613,12949
"92",5252798,70830,55167,20745,37161,65651,842994,10711,13072
"93",5227932,71271,55606,20935,37531,66920,865151,10803,13183
"94",5202963,71664,56005,21114,37877,68179,887543,10889,13288
"95",5177909,72007,56367,21280,38201,69425,910156,10966,13384
"96",5152790,72295,56691,21433,38498,70657,932982,11037,13470
"97",5127625,72531,56972,21571,38771,71873,956002,11101,13547
"98",5102435,72709,57213,21695,39016,73073,979204,11157,13614
"99",5077235,72840,57408,21801,39234,74254,1002575,11203,13671
"100",5052049,72910,57565,21891,39422,75412,1026098,11241,13719
"101",5026891,72925,57680,21966,39583,76547,1049754,11272,13755
"102",5001787,72884,57747,22027,39717,77656,1073530,11296,13784
"103",4976749,72788,57773,22070,39819,78738,1097409,11309,13798
"104",4951801,72638,57753,22095,39891,79792,1121377,11315,13805
"105",4926961,72430,57692,22104,39934,80814,1145411,11310,13799
"106",4902245,72169,57585,22097,39948,81804,1169498,11298,13785
"107",4877672,71857,57435,22072,39932,82760,1193618,11277,13759
