"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6339065,2658,2009,1105,63,157,287,720,36
"2",6338164,2643,2052,1371,83,336,695,831,42
"3",6337142,2753,2072,1520,97,553,1208,850,43
"4",6336053,2893,2120,1600,107,788,1784,858,43
"5",6334920,3029,2196,1659,114,1029,2399,878,44
"6",6333744,3160,2286,1719,121,1271,3045,909,46
"7",6332523,3291,2382,1786,126,1515,3721,946,48
"8",6331253,3426,2481,1859,132,1762,4431,986,50
"9",6329931,3566,2584,1936,139,2013,5176,1027,52
"10",6328555,3713,2690,2015,145,2268,5958,1070,54
"11",6327122,3866,2801,2098,151,2529,6779,1114,56
"12",6325630,4025,2915,2185,157,2794,7638,1159,58
"13",6324078,4189,3036,2274,164,3065,8539,1207,61
"14",6322462,4361,3161,2368,171,3342,9482,1257,63
"15",6320779,4539,3291,2465,178,3626,10468,1309,66
"16",6319029,4724,3425,2566,185,3916,11500,1362,69
"17",6317207,4917,3565,2672,193,4213,12579,1418,71
"18",6315312,5117,3710,2781,200,4518,13707,1476,74
"19",6313339,5325,3862,2894,209,4831,14885,1536,77
"20",6311287,5542,4018,3013,217,5152,16117,1600,80
"21",6309151,5767,4181,3135,226,5483,17402,1663,84
"22",6306930,5999,4352,3262,235,5823,18744,1731,87
"23",6304618,6242,4529,3396,244,6172,20144,1802,90
"24",6302213,6494,4713,3533,255,6532,21605,1874,94
"25",6299713,6756,4903,3677,265,6903,23129,1951,98
"26",6297111,7027,5101,3826,276,7286,24718,2030,102
"27",6294406,7309,5306,3980,287,7680,26375,2111,106
"28",6291593,7601,5520,4141,299,8088,28103,2196,111
"29",6288668,7906,5740,4308,311,8508,29904,2286,115
"30",6285626,8221,5971,4481,323,8942,31780,2376,120
"31",6282464,8548,6210,4661,337,9391,33735,2472,125
"32",6279177,8888,6457,4848,350,9855,35771,2571,130
"33",6275760,9240,6715,5041,364,10334,37892,2672,135
"34",6272208,9605,6982,5241,379,10830,40100,2779,140
"35",6268517,9985,7258,5450,394,11342,42399,2890,146
"36",6264681,10377,7546,5667,409,11873,44792,3004,151
"37",6260697,10784,7843,5892,426,12421,47283,3123,158
"38",6256556,11206,8152,6124,442,12989,49876,3246,163
"39",6252255,11643,8472,6365,460,13576,52573,3374,170
"40",6247788,12096,8803,6616,478,14185,55379,3507,177
"41",6243149,12564,9146,6876,497,14815,58298,3643,184
"42",6238333,13046,9503,7145,517,15466,61334,3786,191
"43",6233332,13548,9871,7424,537,16142,64491,3934,198
"44",6228140,14068,10251,7713,558,16841,67774,4086,206
"45",6222752,14604,10645,8011,580,17565,71188,4244,214
"46",6217161,15160,11053,8319,602,18315,74736,4406,222
"47",6211360,15732,11475,8639,625,19091,78422,4575,231
"48",6205343,16324,11911,8969,649,19894,82253,4749,240
"49",6199102,16936,12361,9312,675,20725,86233,4930,249
"50",6192630,17567,12828,9664,700,21587,90368,5116,258
"51",6185921,18219,13308,10030,727,22478,94662,5309,268
"52",6178967,18890,13804,10409,755,23401,99120,5509,278
"53",6171759,19585,14316,10798,783,24355,103750,5713,288
"54",6164290,20300,14846,11201,812,25342,108555,5925,299
"55",6156553,21037,15391,11616,842,26364,113542,6144,310
"56",6148542,21794,15954,12045,873,27421,118717,6370,322
"57",6140246,22576,16531,12487,906,28514,124086,6603,334
"58",6131658,23377,17130,12941,939,29645,129654,6841,346
"59",6122772,24202,17744,13411,974,30814,135428,7089,358
"60",6113578,25051,18375,13895,1009,32022,141415,7344,371
"61",6104068,25923,19024,14393,1045,33270,147623,7605,384
"62",6094235,26817,19691,14905,1082,34560,154055,7874,397
"63",6084071,27734,20377,15431,1121,35893,160719,8149,412
"64",6073568,28674,21081,15971,1161,37268,167623,8433,426
"65",6062715,29639,21803,16526,1201,38687,174773,8724,441
"66",6051509,30625,22544,17097,1243,40152,182175,9024,456
"67",6039940,31635,23302,17682,1286,41663,189838,9330,471
"68",6028000,32667,24078,18282,1330,43221,197767,9645,487
"69",6015681,33721,24874,18895,1375,44828,205971,9965,504
"70",6002978,34796,25687,19525,1421,46483,214455,10295,520
"71",5989885,35890,26519,20168,1469,48188,223226,10629,538
"72",5976394,37004,27367,20827,1517,49944,232292,10975,555
"73",5962494,38144,28227,21500,1566,51751,241661,11326,572
"74",5948185,39300,29108,22185,1617,53609,251340,11682,590
"75",5933460,40476,30003,22885,1668,55520,261334,12047,609
