"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6227090,49898,38186,1152,23424,157,5437,767,13616
"2",6210559,49222,38792,1449,31062,344,13917,886,15715
"3",6191802,51007,38899,1608,36315,574,25140,900,15965
"4",6171643,53577,39576,1688,39802,823,38237,903,16010
"5",6150440,56304,40845,1743,42366,1077,52570,918,16288
"6",6128306,59024,42501,1799,44569,1331,67815,948,16811
"7",6105235,61741,44376,1865,46692,1587,83849,986,17493
"8",6081203,64484,46372,1940,48857,1845,100645,1029,18264
"9",6056180,67270,48447,2024,51096,2107,118221,1076,19086
"10",6030130,70121,50582,2113,53418,2374,136608,1124,19940
"11",6003034,73036,52770,2206,55817,2646,155835,1174,20819
"12",5974866,76019,55012,2302,58289,2926,175931,1224,21720
"13",5945613,79057,57308,2401,60830,3212,196924,1277,22642
"14",5915263,82147,59652,2503,63440,3505,218836,1330,23587
"15",5883799,85283,62044,2606,66113,3805,241694,1384,24551
"16",5851216,88458,64475,2712,68853,4113,265518,1439,25538
"17",5817507,91665,66943,2820,71649,4428,290333,1496,26539
"18",5782669,94894,69447,2930,74497,4750,316157,1553,27553
"19",5746702,98138,71976,3043,77392,5080,343014,1612,28582
"20",5709610,101389,74522,3156,80330,5418,370920,1669,29626
"21",5671403,104634,77081,3271,83304,5764,399888,1729,30673
"22",5632092,107866,79647,3386,86303,6117,429934,1788,31725
"23",5591700,111061,82214,3502,89327,6477,461064,1848,32783
"24",5550248,114216,84764,3618,92364,6845,493290,1907,33839
"25",5507766,117315,87295,3733,95397,7220,526619,1966,34886
"26",5464283,120344,89796,3849,98430,7601,561043,2025,35929
"27",5419831,123298,92252,3962,101446,7989,596566,2083,36959
"28",5374457,126156,94657,4075,104434,8383,633181,2140,37970
"29",5328211,128900,97003,4186,107386,8783,670875,2195,38961
"30",5281140,131522,99277,4295,110283,9187,709640,2250,39925
"31",5233307,134001,101468,4401,113117,9597,749454,2302,40861
"32",5184771,136330,103556,4503,115879,10011,790296,2353,41766
"33",5135595,138496,105544,4601,118543,10427,832140,2402,42621
"34",5085855,140478,107413,4695,121108,10847,874949,2448,43441
"35",5035619,142275,109151,4784,123555,11268,918693,2491,44210
"36",4984967,143869,110753,4868,125873,11690,963326,2531,44925
"37",4933980,145247,112207,4947,128055,12111,1008798,2569,45586
"38",4882734,146408,113504,5019,130084,12532,1055065,2603,46185
"39",4831317,147340,114640,5085,131943,12950,1102071,2632,46716
"40",4779820,148030,115603,5143,133632,13366,1149751,2659,47185
"41",4728322,148484,116386,5194,135131,13778,1198050,2682,47579
"42",4676911,148694,116984,5237,136437,14184,1246897,2699,47903
"43",4625672,148657,117400,5271,137541,14584,1296221,2712,48148
"44",4574697,148372,117615,5298,138430,14976,1345956,2723,48321
"45",4524061,147847,117640,5316,139106,15360,1396015,2727,48409
