"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6333528,4957,3819,1190,1149,158,544,806,633
"2",6331909,4867,3868,1511,1483,351,1356,930,730
"3",6330072,5026,3864,1680,1712,591,2400,941,740
"4",6328115,5250,3917,1761,1861,851,3589,941,740
"5",6326078,5476,4025,1814,1969,1116,4867,953,749
"6",6323973,5693,4163,1866,2060,1381,6209,980,770
"7",6321795,5908,4316,1925,2146,1646,7608,1013,797
"8",6319539,6126,4477,1991,2232,1912,9067,1051,826
"9",6317202,6351,4643,2062,2319,2180,10587,1090,857
"10",6314778,6585,4815,2138,2408,2452,12170,1130,889
"11",6312265,6827,4992,2216,2499,2727,13819,1172,921
"12",6309659,7079,5176,2298,2592,3005,15536,1215,955
"13",6306960,7337,5366,2383,2689,3288,17322,1260,990
"14",6304162,7604,5564,2470,2789,3576,19181,1306,1027
"15",6301262,7883,5767,2561,2891,3868,21114,1354,1065
"16",6298256,8170,5978,2654,2998,4166,23123,1404,1104
"17",6295141,8467,6197,2752,3108,4469,25211,1456,1144
"18",6291914,8775,6421,2853,3222,4779,27381,1509,1186
"19",6288571,9091,6655,2957,3340,5095,29635,1563,1229
"20",6285109,9419,6897,3064,3462,5418,31977,1620,1274
"21",6281522,9758,7145,3175,3588,5748,34408,1679,1321
"22",6277808,10108,7403,3290,3719,6086,36932,1739,1368
"23",6273961,10468,7671,3409,3853,6431,39552,1802,1416
"24",6269979,10842,7945,3533,3993,6785,42270,1867,1468
"25",6265854,11228,8229,3660,4137,7147,45090,1934,1521
"26",6261584,11626,8523,3791,4285,7519,48017,2003,1575
"27",6257164,12036,8827,3926,4438,7900,51053,2075,1631
"28",6252591,12459,9140,4066,4597,8291,54201,2148,1689
"29",6247857,12896,9463,4211,4761,8693,57465,2225,1749
"30",6242960,13347,9795,4360,4930,9105,60848,2303,1811
"31",6237893,13812,10139,4514,5104,9528,64355,2384,1874
"32",6232652,14289,10494,4672,5285,9963,67989,2468,1940
"33",6227232,14782,10859,4837,5471,10410,71755,2554,2008
"34",6221627,15289,11236,5006,5663,10868,75656,2642,2079
"35",6215831,15813,11623,5179,5861,11340,79698,2734,2151
"36",6209841,16351,12022,5358,6065,11825,83882,2828,2225
"37",6203649,16904,12433,5543,6275,12324,88217,2926,2302
"38",6197251,17473,12857,5733,6491,12837,92702,3025,2380
"39",6190642,18057,13291,5930,6714,13365,97345,3129,2461
"40",6183814,18660,13739,6131,6943,13909,102150,3234,2544
"41",6176762,19278,14198,6338,7179,14467,107122,3344,2630
"42",6169482,19910,14673,6552,7422,15041,112266,3455,2718
"43",6161966,20561,15159,6772,7671,15632,117584,3571,2808
"44",6154208,21229,15657,6996,7929,16239,123087,3689,2903
"45",6146204,21914,16170,7228,8192,16864,128774,3810,2997
"46",6137947,22614,16696,7466,8463,17506,134653,3935,3096
"47",6129429,23336,17234,7709,8740,18168,140729,4063,3196
"48",6120648,24070,17789,7959,9026,18847,147007,4193,3300
"49",6111593,24824,18355,8216,9319,19545,153491,4329,3405
"50",6102261,25596,18935,8480,9621,20263,160189,4466,3515
"51",6092648,26383,19527,8750,9929,21001,167106,4608,3626
"52",6082746,27188,20134,9026,10244,21759,174248,4751,3739
"53",6072549,28010,20756,9307,10566,22539,181618,4898,3855
"54",6062052,28849,21391,9597,10897,23338,189222,5050,3974
"55",6051250,29703,22039,9893,11234,24159,197067,5205,4094
"56",6040137,30574,22699,10195,11579,25003,205158,5362,4220
"57",6028707,31462,23373,10503,11932,25868,213501,5523,4346
"58",6016956,32365,24058,10818,12291,26756,222100,5688,4475
"59",6004880,33282,24757,11139,12660,27667,230960,5854,4606
"60",5992472,34213,25468,11467,13034,28601,240089,6025,4740
"61",5979730,35158,26193,11799,13416,29559,249491,6197,4877
"62",5966649,36114,26929,12135,13806,30540,259172,6372,5016
"63",5953226,37085,27672,12479,14202,31545,269135,6552,5156
"64",5939457,38067,28431,12828,14604,32574,279386,6732,5299
"65",5925337,39061,29195,13184,15012,33625,289931,6917,5444
"66",5910864,40065,29971,13543,15426,34701,300775,7102,5590
"67",5896039,41074,30756,13909,15845,35803,311920,7293,5739
"68",5880853,42096,31548,14278,16270,36928,323374,7483,5889
"69",5865308,43124,32348,14650,16701,38075,335138,7674,6042
"70",5849405,44156,33154,15027,17137,39247,347219,7870,6195
"71",5833140,45194,33967,15407,17575,40444,359617,8066,6348
"72",5816514,46236,34783,15790,18019,41664,372339,8263,6504
"73",5799530,47278,35602,16176,18466,42907,385386,8463,6661
"74",5782185,48321,36425,16565,18916,44173,398761,8662,6817
"75",5764485,49359,37249,16954,19369,45461,412467,8862,6975
"76",5746428,50394,38076,17343,19823,46771,426509,9061,7133
"77",5728020,51426,38898,17736,20278,48102,440885,9264,7291
"78",5709260,52454,39718,18127,20735,49455,455596,9463,7449
"79",5690155,53469,40536,18520,21192,50827,470646,9665,7607
"80",5670709,54479,41349,18908,21647,52218,486035,9861,7763
"81",5650933,55467,42158,19297,22101,53629,501761,10060,7918
"82",5630824,56449,42955,19683,22553,55057,517824,10256,8073
"83",5610397,57411,43745,20065,23003,56503,534222,10450,8226
"84",5589651,58359,44524,20443,23449,57964,550955,10642,8377
"85",5568602,59284,45290,20818,23888,59440,568022,10831,8526
"86",5547254,60190,46040,21188,24324,60927,585421,11018,8674
"87",5525619,61069,46778,21552,24754,62429,603144,11201,8817
"88",5503707,61922,47497,21910,25175,63939,621194,11381,8958
"89",5481530,62747,48198,22258,25590,65460,639562,11555,9096
"90",5459098,63541,48880,22600,25995,66988,658243,11726,9230
"91",5436423,64307,49537,22933,26391,68522,677233,11892,9360
"92",5413519,65035,50174,23255,26776,70060,696526,12053,9486
"93",5390403,65727,50784,23567,27151,71599,716115,12207,9607
"94",5367084,66382,51368,23869,27513,73141,735988,12356,9724
"95",5343580,66996,51923,24157,27863,74682,756144,12497,9837
"96",5319907,67567,52450,24434,28197,76218,776571,12633,9943
"97",5296079,68096,52945,24697,28516,77751,797260,12761,10043
"98",5272113,68580,53407,24947,28822,79277,818199,12882,10138
"99",5248025,69021,53835,25180,29110,80793,839383,12993,10226
"100",5223831,69414,54226,25400,29381,82295,860796,13099,10309
"101",5199552,69757,54586,25602,29634,83786,882428,13194,10384
"102",5175201,70054,54905,25789,29868,85260,904267,13282,10452
