"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6318566,11222,8678,1195,4290,158,1236,810,2459
"2",6314949,10970,8775,1519,5648,351,3133,935,2838
"3",6310845,11292,8741,1687,6571,593,5616,945,2870
"4",6306458,11785,8835,1766,7164,854,8483,942,2859
"5",6301877,12302,9058,1814,7583,1120,11591,952,2890
"6",6297126,12811,9362,1863,7930,1385,14869,976,2963
"7",6292202,13317,9708,1919,8258,1649,18291,1009,3062
"8",6287097,13830,10079,1983,8586,1914,21856,1046,3175
"9",6281802,14355,10466,2055,8922,2181,25564,1086,3297
"10",6276309,14897,10866,2130,9269,2451,29423,1127,3424
"11",6270611,15458,11279,2211,9626,2724,33435,1170,3554
"12",6264700,16039,11705,2295,9996,3002,37608,1215,3689
"13",6258572,16636,12148,2382,10377,3284,41946,1261,3828
"14",6252215,17256,12604,2472,10771,3572,46456,1308,3973
"15",6245627,17895,13073,2565,11179,3865,51141,1358,4122
"16",6238797,18554,13559,2661,11600,4163,56010,1408,4276
"17",6231720,19233,14062,2760,12037,4468,61066,1461,4436
"18",6224387,19933,14580,2863,12486,4779,66316,1515,4599
"19",6216789,20657,15115,2969,12949,5097,71768,1571,4769
"20",6208921,21402,15667,3078,13428,5423,77427,1627,4944
"21",6200775,22170,16234,3190,13922,5755,83300,1687,5125
"22",6192342,22956,16823,3307,14430,6095,89393,1749,5309
"23",6183615,23767,17425,3427,14956,6443,95712,1812,5502
"24",6174586,24601,18045,3550,15498,6799,102266,1876,5699
"25",6165246,25458,18681,3678,16057,7164,109061,1944,5904
"26",6155589,26334,19339,3808,16631,7538,116105,2012,6110
"27",6145604,27239,20012,3943,17221,7921,123404,2083,6325
"28",6135282,28167,20705,4080,17829,8315,130967,2154,6546
"29",6124618,29119,21416,4223,18454,8718,138798,2230,6772
"30",6113604,30091,22144,4369,19096,9131,146908,2306,7006
"31",6102233,31086,22894,4519,19754,9555,155304,2384,7243
"32",6090494,32108,23656,4673,20433,9989,163992,2465,7490
"33",6078381,33149,24442,4831,21125,10435,172982,2548,7738
"34",6065886,34213,25246,4991,21836,10892,182281,2631,7996
"35",6053002,35301,26066,5157,22563,11361,191895,2719,8258
"36",6039721,36409,26904,5327,23311,11841,201832,2807,8527
"37",6026039,37535,27761,5499,24075,12334,212102,2897,8802
"38",6011949,38683,28633,5675,24855,12839,222711,2989,9081
"39",5997440,39851,29524,5856,25650,13357,233667,3083,9366
"40",5982511,41038,30430,6040,26460,13887,244978,3180,9657
"41",5967154,42245,31350,6227,27290,14432,256647,3277,9954
"42",5951364,43467,32287,6418,28135,14988,268687,3376,10255
"43",5935137,44705,33236,6612,28995,15558,281101,3477,10562
"44",5918469,45957,34202,6809,29870,16142,293897,3578,10872
"45",5901357,47223,35178,7010,30756,16739,307083,3683,11187
"46",5883796,48501,36166,7213,31657,17349,320664,3788,11507
"47",5865787,49785,37168,7416,32571,17973,334644,3893,11830
"48",5847324,51083,38174,7625,33499,18610,349031,4002,12158
"49",5828408,52384,39191,7834,34434,19261,363833,4110,12487
"50",5809039,53689,40215,8047,35380,19924,379050,4220,12820
"51",5789219,54995,41245,8261,36335,20601,394690,4330,13154
"52",5768945,56303,42279,8476,37296,21291,410755,4440,13491
"53",5748222,57613,43310,8694,38265,21993,427247,4553,13829
"54",5727051,58917,44348,8911,39237,22709,444173,4664,14166
"55",5705440,60211,45384,9127,40214,23437,461532,4774,14506
"56",5683388,61501,46413,9344,41194,24178,479326,4886,14847
"57",5660907,62772,47444,9561,42171,24930,497560,4997,15182
"58",5638002,64032,48461,9778,43150,25692,516229,5108,15520
"59",5614677,65278,49472,9993,44123,26465,535337,5216,15853
"60",5590947,66498,50473,10209,45089,27249,554881,5327,16182
