"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6319729,10735,8301,1195,4045,157,1182,810,2316
"2",6316268,10495,8394,1519,5324,351,2994,935,2674
"3",6312341,10801,8365,1687,6193,593,5365,945,2704
"4",6308146,11273,8452,1766,6751,854,8103,942,2694
"5",6303764,11768,8664,1815,7145,1120,11069,952,2723
"6",6299219,12255,8955,1862,7473,1385,14196,976,2791
"7",6294511,12737,9287,1919,7781,1649,17460,1009,2885
"8",6289630,13226,9641,1984,8090,1914,20859,1046,2992
"9",6284567,13727,10011,2055,8406,2181,24398,1086,3106
"10",6279316,14244,10393,2131,8733,2451,28078,1128,3225
"11",6273867,14781,10786,2212,9069,2724,31905,1171,3348
"12",6268217,15334,11193,2296,9417,3002,35886,1215,3475
"13",6262357,15907,11614,2382,9775,3285,40025,1261,3606
"14",6256280,16498,12050,2472,10146,3572,44327,1308,3742
"15",6249982,17109,12499,2564,10529,3865,48797,1357,3881
"16",6243452,17740,12963,2660,10926,4163,53441,1407,4028
"17",6236686,18389,13444,2760,11335,4468,58264,1460,4176
"18",6229675,19058,13940,2863,11758,4779,63273,1514,4331
"19",6222412,19749,14451,2969,12194,5097,68474,1570,4491
"20",6214890,20460,14978,3078,12645,5421,73872,1628,4656
"21",6207100,21195,15522,3190,13110,5754,79475,1687,4825
"22",6199037,21949,16082,3306,13589,6094,85288,1747,5000
"23",6190692,22726,16658,3426,14085,6442,91316,1811,5181
"24",6182059,23522,17253,3550,14595,6798,97568,1876,5367
"25",6173127,24342,17864,3678,15120,7163,104051,1943,5558
"26",6163887,25189,18489,3809,15662,7537,110772,2012,5756
"27",6154336,26053,19137,3942,16218,7921,117737,2082,5956
"28",6144463,26943,19800,4080,16792,8314,124953,2155,6166
"29",6134261,27853,20484,4223,17380,8718,132428,2229,6379
"30",6123720,28788,21183,4369,17986,9131,140168,2307,6600
"31",6112835,29747,21899,4520,18607,9554,148182,2385,6823
"32",6101598,30726,22635,4674,19247,9989,156475,2466,7056
"33",6090001,31730,23388,4831,19902,10435,165057,2548,7292
"34",6078036,32753,24161,4993,20574,10893,173934,2633,7535
"35",6065696,33800,24950,5159,21263,11362,183114,2720,7784
"36",6052974,34866,25759,5329,21971,11843,192603,2809,8039
"37",6039862,35954,26584,5503,22694,12337,202410,2900,8299
"38",6026353,37067,27423,5681,23433,12843,212545,2993,8565
"39",6012442,38196,28281,5862,24189,13362,223012,3087,8836
"40",5998123,39343,29155,6049,24962,13893,233819,3185,9113
"41",5983389,40512,30044,6238,25749,14438,244975,3283,9394
"42",5968234,41698,30950,6430,26549,14997,256486,3383,9680
"43",5952655,42899,31872,6626,27365,15569,268359,3485,9971
"44",5936645,44117,32807,6825,28198,16154,280599,3588,10269
"45",5920202,45347,33756,7027,29043,16753,293216,3694,10570
"46",5903321,46592,34714,7234,29905,17365,306212,3801,10876
"47",5886001,47846,35688,7442,30778,17992,319598,3908,11185
"48",5868236,49111,36671,7653,31663,18634,333377,4018,11499
"49",5850027,50387,37662,7867,32558,19288,347556,4129,11814
"50",5831370,51667,38663,8084,33466,19956,362139,4241,12134
"51",5812268,52952,39670,8302,34383,20638,377132,4353,12457
"52",5792720,54240,40681,8522,35311,21333,392537,4466,12782
"53",5772727,55530,41698,8745,36241,22042,408361,4581,13106
"54",5752288,56820,42717,8967,37179,22765,424609,4695,13435
"55",5731410,58107,43735,9189,38123,23502,441279,4809,13764
"56",5710098,59382,44758,9412,39067,24250,458378,4923,14091
"57",5688355,60649,45774,9636,40017,25010,475903,5038,14421
"58",5666183,61909,46786,9861,40965,25783,493859,5153,14747
"59",5643595,63150,47791,10083,41916,26568,512243,5266,15076
"60",5620595,64374,48788,10306,42859,27363,531060,5381,15398
"61",5597189,65582,49775,10527,43801,28169,550302,5492,15719
"62",5573391,66764,50750,10746,44734,28985,569975,5604,16037
"63",5549208,67927,51706,10963,45659,29811,590072,5714,16351
"64",5524652,69059,52648,11175,46576,30644,610590,5820,16661
"65",5499739,70159,53570,11387,47480,31485,631526,5928,16964
"66",5474477,71227,54471,11593,48368,32334,652875,6031,17261
"67",5448887,72254,55350,11795,49241,33188,674630,6132,17552
"68",5422981,73246,56201,11994,50095,34048,696780,6231,17833
"69",5396777,74192,57024,12188,50927,34912,719326,6328,18107
"70",5370290,75095,57814,12374,51739,35779,742255,6420,18373
"71",5343538,75951,58571,12554,52527,36649,765555,6509,18630
"72",5316548,76754,59293,12727,53285,37520,789218,6594,18872
"73",5289332,77503,59981,12892,54014,38390,813233,6675,19104
"74",5261911,78196,60630,13051,54713,39260,837584,6753,19325
