"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6334596,4511,3471,1187,927,158,495,802,505
"2",6333119,4433,3518,1506,1190,350,1229,926,583
"3",6331442,4581,3517,1674,1371,590,2170,938,591
"4",6329656,4787,3567,1756,1489,849,3240,939,591
"5",6327799,4994,3667,1810,1575,1113,4387,952,599
"6",6325879,5192,3794,1863,1648,1378,5591,978,616
"7",6323893,5387,3936,1922,1717,1642,6848,1012,637
"8",6321836,5587,4081,1990,1786,1908,8157,1051,661
"9",6319704,5792,4234,2061,1855,2176,9523,1089,686
"10",6317495,6004,4390,2136,1926,2447,10946,1130,711
"11",6315203,6225,4551,2215,2000,2721,12429,1171,738
"12",6312827,6455,4719,2296,2075,2999,13973,1214,765
"13",6310365,6691,4893,2381,2152,3282,15581,1259,793
"14",6307813,6936,5072,2468,2232,3570,17253,1305,822
"15",6305167,7190,5259,2559,2315,3862,18993,1353,852
"16",6302426,7452,5452,2653,2400,4160,20802,1403,884
"17",6299585,7723,5651,2751,2488,4463,22684,1455,916
"18",6296642,8003,5858,2851,2579,4773,24639,1507,949
"19",6293592,8293,6071,2955,2674,5089,26671,1562,985
"20",6290431,8594,6290,3063,2773,5412,28782,1619,1020
"21",6287158,8904,6518,3175,2873,5742,30975,1678,1057
"22",6283768,9224,6755,3289,2978,6080,33251,1738,1095
"23",6280256,9554,6998,3409,3086,6426,35615,1802,1135
"24",6276619,9897,7251,3532,3198,6779,38069,1867,1176
"25",6272852,10250,7511,3659,3314,7143,40616,1934,1218
"26",6268952,10616,7780,3791,3434,7515,43257,2004,1262
"27",6264915,10992,8058,3927,3557,7896,45999,2075,1308
"28",6260738,11379,8344,4069,3684,8288,48843,2150,1354
"29",6256413,11781,8641,4213,3816,8690,51793,2226,1402
"30",6251936,12195,8946,4363,3952,9102,54850,2305,1452
"31",6247305,12621,9262,4518,4093,9526,58021,2386,1504
"32",6242512,13061,9588,4677,4238,9962,61307,2470,1556
"33",6237555,13514,9923,4842,4388,10410,64713,2558,1612
"34",6232426,13983,10268,5012,4543,10869,68243,2646,1667
"35",6227123,14465,10626,5187,4702,11342,71899,2739,1725
"36",6221640,14961,10993,5368,4867,11829,75688,2834,1786
"37",6215970,15470,11373,5555,5036,12329,79612,2932,1848
"38",6210110,15997,11762,5746,5211,12845,83675,3033,1912
"39",6204053,16538,12165,5944,5391,13374,87881,3136,1977
"40",6197795,17093,12579,6148,5576,13919,92235,3245,2044
"41",6191328,17665,13006,6358,5767,14479,96742,3354,2114
"42",6184648,18253,13443,6576,5963,15056,101406,3469,2185
"43",6177750,18856,13892,6797,6167,15650,106232,3585,2260
"44",6170629,19475,14354,7026,6376,16261,111225,3705,2336
"45",6163275,20114,14828,7260,6591,16890,116388,3828,2413
"46",6155688,20766,15316,7501,6811,17538,121726,3955,2493
"47",6147858,21435,15817,7749,7036,18203,127246,4084,2574
"48",6139780,22122,16331,8003,7270,18887,132952,4218,2659
"49",6131449,22825,16857,8264,7509,19592,138849,4355,2746
"50",6122859,23545,17398,8532,7753,20316,144941,4495,2834
"51",6114005,24281,17953,8807,8004,21060,151235,4639,2925
"52",6104878,25036,18520,9089,8262,21827,157734,4787,3018
"53",6095474,25807,19103,9379,8525,22614,164445,4938,3112
"54",6085787,26595,19695,9676,8797,23423,171372,5094,3211
"55",6075812,27399,20303,9979,9074,24255,178523,5252,3311
"56",6065544,28218,20925,10288,9359,25110,185902,5414,3413
"57",6054975,29056,21558,10606,9649,25987,193513,5580,3518
"58",6044100,29911,22204,10930,9946,26889,201364,5750,3624
"59",6032916,30781,22864,11261,10250,27814,209458,5921,3734
"60",6021416,31667,23536,11599,10560,28764,217802,6097,3845
"61",6009598,32565,24224,11941,10877,29738,226402,6275,3958
"62",5997453,33480,24921,12292,11199,30737,235262,6460,4073
"63",5984979,34409,25630,12651,11528,31761,244387,6645,4190
"64",5972174,35348,26353,13015,11862,32811,253783,6835,4310
"65",5959031,36303,27083,13385,12203,33885,263455,7026,4431
"66",5945546,37271,27825,13760,12550,34987,273407,7222,4554
"67",5931716,38249,28578,14142,12900,36114,283646,7420,4678
"68",5917541,39234,29344,14528,13256,37268,294174,7619,4805
"69",5903017,40231,30115,14920,13619,38447,304997,7824,4934
"70",5888139,41236,30893,15318,13987,39652,316120,8030,5064
"71",5872908,42247,31681,15720,14360,40884,327545,8237,5195
"72",5857325,43262,32476,16126,14734,42141,339281,8447,5327
"73",5841383,44287,33272,16537,15115,43424,351327,8659,5462
"74",5825084,45314,34078,16949,15498,44732,363690,8871,5595
"75",5808429,46344,34887,17366,15884,46066,376370,9086,5730
"76",5791421,47371,35701,17785,16273,47425,389369,9302,5866
"77",5774057,48400,36512,18207,16665,48809,402694,9519,6004
"78",5756341,49426,37329,18630,17057,50217,416345,9735,6138
"79",5738273,50449,38144,19054,17453,51648,430324,9953,6277
"80",5719857,51467,38957,19480,17848,53102,444634,10171,6414
"81",5701098,52477,39770,19901,18246,54579,459275,10385,6551
"82",5682002,53477,40575,20325,18641,56076,474249,10604,6687
"83",5662569,54468,41374,20749,19036,57594,489555,10819,6823
"84",5642808,55446,42169,21167,19429,59132,505193,11032,6956
"85",5622725,56411,42951,21585,19821,60689,521164,11244,7092
"86",5602329,57354,43730,21995,20210,62263,537464,11450,7224
"87",5581626,58278,44496,22402,20594,63854,554095,11659,7354
"88",5560624,59185,45245,22805,20976,65459,571051,11863,7484
"89",5539330,60070,45981,23204,21351,67078,588331,12064,7609
"90",5517757,60926,46705,23596,21722,68710,605929,12260,7733
"91",5495915,61758,47409,23979,22084,70353,623846,12453,7853
"92",5473814,62564,48092,24355,22442,72004,642076,12641,7973
"93",5451467,63337,48755,24720,22791,73663,660612,12823,8087
"94",5428887,64077,49399,25076,23130,75327,679450,12999,8198
"95",5406086,64783,50015,25422,23460,76995,698584,13171,8306
"96",5383078,65452,50609,25754,23782,78665,718005,13334,8411
"97",5359879,66083,51172,26075,24092,80335,737709,13495,8510
"98",5336501,66675,51709,26382,24388,82003,757686,13644,8605
"99",5312961,67225,52218,26675,24675,83666,777925,13786,8695
"100",5289273,67730,52697,26954,24947,85324,798420,13923,8780
"101",5265456,68190,53143,27219,25205,86973,819159,14052,8861
"102",5241526,68607,53549,27468,25449,88610,840135,14170,8936
"103",5217498,68978,53923,27697,25677,90234,861338,14279,9004
"104",5193391,69298,54267,27907,25890,91843,882750,14377,9067
"105",5169221,69572,54568,28103,26085,93432,904363,14470,9124
"106",5145013,69789,54835,28277,26266,95002,926163,14549,9176
"107",5120777,69962,55057,28433,26429,96548,948139,14621,9221
"108",5096532,70082,55243,28572,26571,98068,970276,14682,9256
"109",5072302,70148,55388,28689,26698,99562,992559,14731,9289
"110",5048094,70167,55493,28787,26804,101025,1014975,14771,9312
"111",5023932,70133,55563,28860,26891,102455,1037511,14798,9329
"112",4999836,70046,55588,28915,26958,103851,1060152,14817,9341
"113",4975819,69909,55573,28950,27006,105207,1082881,14824,9344
"114",4951903,69718,55518,28962,27037,106525,1105683,14820,9342
"115",4928102,69478,55420,28954,27046,107800,1128544,14805,9332
"116",4904431,69193,55281,28924,27036,109033,1151447,14780,9315
"117",4880912,68852,55106,28872,27006,110219,1174378,14742,9293
"118",4857556,68467,54886,28802,26958,111357,1197319,14697,9263
"119",4834380,68034,54633,28706,26887,112446,1220259,14637,9225
"120",4811403,67554,54338,28592,26799,113482,1243178,14570,9184
