"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6279832,27526,21214,1176,12420,157,3020,791,7200
"2",6270886,26980,21483,1487,16448,348,7712,913,8310
"3",6260739,27824,21445,1651,19192,584,13909,924,8417
"4",6249858,29111,21715,1729,20976,840,21116,922,8402
"5",6238450,30479,22313,1779,22249,1100,28973,934,8506
"6",6226575,31844,23123,1829,23319,1360,37295,960,8741
"7",6214236,33202,24050,1888,24337,1619,46012,995,9059
"8",6201413,34574,25045,1957,25366,1880,55109,1035,9421
"9",6188084,35980,26078,2033,26431,2144,64593,1077,9812
"10",6174232,37424,27147,2116,27534,2411,74479,1122,10216
"11",6159841,38910,28251,2202,28673,2683,84784,1168,10634
"12",6144894,40441,29385,2290,29853,2961,95521,1215,11068
"13",6129377,42011,30554,2382,31072,3244,106703,1264,11513
"14",6113277,43625,31756,2479,32328,3533,118346,1315,11970
"15",6096578,45282,32991,2577,33621,3828,130467,1366,12441
"16",6079268,46980,34260,2678,34952,4130,143077,1419,12925
"17",6061332,48715,35565,2782,36321,4438,156192,1474,13422
"18",6042757,50494,36898,2888,37729,4754,169824,1529,13934
"19",6023533,52305,38268,2998,39176,5077,183987,1587,14456
"20",6003648,54152,39669,3111,40659,5407,198699,1646,14992
"21",5983088,56040,41094,3226,42179,5745,213972,1706,15540
"22",5961849,57954,42551,3344,43734,6091,229821,1768,16100
"23",5939919,59900,44035,3464,45324,6445,246257,1831,16670
"24",5917290,61875,45544,3586,46947,6807,263295,1894,17251
"25",5893954,63874,47078,3712,48601,7178,280947,1959,17843
"26",5869910,65892,48635,3838,50285,7558,299226,2025,18444
"27",5845155,67925,50214,3966,51998,7945,318141,2092,19053
"28",5819682,69975,51805,4097,53740,8342,337703,2160,19671
"29",5793492,72035,53409,4230,55507,8747,357924,2228,20297
"30",5766588,74099,55028,4363,57290,9161,378815,2297,20924
"31",5738970,76167,56653,4497,59092,9582,400382,2366,21559
"32",5710645,78227,58287,4634,60911,10012,422628,2437,22194
"33",5681618,80279,59921,4770,62741,10451,445564,2507,22835
"34",5651900,82314,61551,4907,64582,10898,469193,2577,23476
"35",5621500,84331,63172,5044,66425,11353,493519,2647,24114
"36",5590433,86320,64785,5181,68268,11814,518543,2717,24749
"37",5558715,88272,66383,5317,70108,12284,544264,2786,25381
"38",5526360,90187,67961,5452,71940,12761,570683,2855,26007
"39",5493387,92061,69511,5586,73759,13244,597795,2923,26625
"40",5459822,93882,71036,5718,75556,13734,625596,2990,27231
"41",5425688,95643,72525,5849,77330,14229,654080,3055,27829
"42",5391009,97340,73975,5976,79079,14730,683235,3119,28412
"43",5355818,98967,75377,6102,80790,15235,713056,3182,28981
"44",5320142,100519,76728,6222,82461,15744,743528,3241,29531
"45",5284016,101982,78031,6340,84084,16257,774634,3300,30058
"46",5247476,103357,79273,6452,85660,16772,806355,3355,30569
"47",5210556,104635,80448,6562,87177,17288,838678,3409,31057
"48",5173298,105810,81553,6665,88633,17805,871579,3460,31518
"49",5135739,106883,82582,6764,90021,18323,905032,3508,31950
"50",5097923,107840,83534,6855,91335,18839,939017,3551,32355
"51",5059891,108688,84401,6941,92567,19353,973503,3592,32727
"52",5021689,109407,85185,7020,93715,19865,1008462,3630,33067
"53",4983360,110012,85873,7093,94772,20373,1043861,3664,33373
"54",4944954,110483,86473,7157,95739,20876,1079662,3692,33643
