"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",6465244,10835,9189,1180,10188,6873,253692,557,3486
"2",6461932,10411,8929,1127,10120,6840,257841,551,3445
"3",6458688,10065,8637,1086,9977,6800,261947,535,3347
"4",6455524,9758,8352,1048,9775,6755,265988,518,3238
"5",6452447,9471,8086,1012,9536,6704,269945,500,3131
"6",6449458,9193,7837,979,9279,6649,273806,484,3031
"7",6446557,8923,7599,948,9017,6591,277565,469,2939
"8",6443744,8660,7372,918,8757,6529,281221,455,2849
"9",6441014,8403,7153,890,8501,6464,284774,442,2764
"10",6438367,8154,6941,863,8251,6397,288228,428,2681
"11",6435798,7911,6735,838,8008,6328,291584,416,2602
"12",6433307,7674,6534,813,7772,6257,294845,403,2525
"13",6430890,7445,6340,788,7541,6184,298013,391,2449
"14",6428546,7221,6151,765,7317,6109,301091,380,2377
"15",6426273,7004,5967,743,7100,6033,304082,369,2306
"16",6424068,6795,5788,720,6888,5955,306987,357,2236
"17",6421929,6591,5614,699,6682,5877,309810,347,2170
"18",6419854,6393,5446,677,6482,5797,312551,336,2105
"19",6417843,6199,5283,657,6289,5717,315213,326,2041
"20",6415893,6012,5124,638,6100,5636,317799,316,1980
"21",6414001,5830,4970,618,5918,5554,320310,307,1921
"22",6412166,5655,4819,600,5741,5472,322749,298,1863
"23",6410388,5483,4674,582,5568,5389,325118,288,1806
"24",6408663,5317,4532,564,5400,5307,327418,280,1752
"25",6406991,5156,4395,547,5237,5224,329651,271,1699
"26",6405371,4999,4262,530,5079,5141,331819,263,1648
"27",6403799,4846,4133,514,4925,5058,333925,255,1598
"28",6402276,4698,4008,499,4776,4975,335969,248,1549
"29",6400799,4556,3885,484,4632,4892,337954,240,1503
"30",6399367,4416,3766,469,4492,4810,339881,233,1457
"31",6397979,4281,3651,455,4355,4728,341752,226,1412
"32",6396634,4151,3539,441,4222,4646,343569,219,1369
"33",6395329,4025,3430,427,4093,4564,345331,212,1327
"34",6394065,3901,3327,414,3967,4484,347043,205,1286
"35",6392840,3781,3226,401,3847,4403,348703,199,1247
"36",6391652,3665,3127,389,3730,4323,350314,193,1209
"37",6390501,3552,3032,378,3616,4244,351879,188,1172
"38",6389385,3443,2938,366,3506,4165,353398,181,1136
"39",6388303,3337,2848,354,3399,4087,354872,176,1102
"40",6387255,3235,2761,344,3294,4010,356302,171,1068
"41",6386239,3135,2676,333,3194,3934,357690,165,1035
"42",6385254,3039,2593,323,3096,3858,359038,160,1003
"43",6384300,2945,2514,313,3001,3784,360345,155,972
"44",6383375,2855,2436,303,2909,3710,361614,150,942
"45",6382478,2767,2361,294,2819,3636,362845,146,913
"46",6381610,2682,2288,285,2732,3564,364040,141,885
"47",6380768,2599,2218,276,2648,3493,365199,137,858
"48",6379952,2518,2150,268,2567,3422,366324,133,832
"49",6379161,2441,2084,260,2487,3353,367416,129,806
