b1	r1
0.391	0.251
0.391	0.251
0.391	0.251
0.391	0.251
0.39	0.256
0.39	0.256
0.39	0.256
0.39	0.256
0.39	0.256
0.39	0.256
0.39	0.256
0.39	0.256
0.394	0.243
0.389	0.254
0.397	0.244
0.393	0.248
0.39	0.254
0.39	0.254
0.39	0.254
0.39	0.254
0.395	0.246
0.395	0.246
0.395	0.246
0.392	0.254
0.392	0.254
0.392	0.254
0.392	0.254
0.389	0.253
0.389	0.253
0.389	0.253
0.389	0.253
0.389	0.253
0.389	0.253
0.397	0.243
0.391	0.255
0.391	0.255
0.393	0.247
0.394	0.245
0.394	0.245
0.394	0.245
0.394	0.245
0.392	0.249
0.392	0.249
0.392	0.252
0.392	0.252
0.392	0.252
0.389	0.255
0.389	0.255
0.389	0.255
0.389	0.26
0.389	0.26
0.389	0.26
0.389	0.26
0.397	0.247
0.397	0.247
0.397	0.247
0.397	0.247
0.397	0.247
0.397	0.247
0.385	0.256
0.385	0.256
0.385	0.256
0.397	0.242
0.397	0.242
0.396	0.242
0.396	0.242
0.396	0.242
0.393	0.252
0.393	0.252
0.393	0.252
0.4	0.238
0.395	0.245
0.395	0.249
0.392	0.249
0.393	0.248
0.393	0.248
0.393	0.248
0.393	0.248
0.399	0.241
0.399	0.241
0.399	0.241
0.399	0.241
0.4	0.235
0.39	0.248
0.39	0.248
0.39	0.248
0.39	0.248
0.39	0.248
0.39	0.248
0.4	0.244
0.4	0.244
0.4	0.244
0.4	0.244
0.385	0.258
0.385	0.258
0.399	0.239
0.399	0.239
0.399	0.239
0.393	0.247
0.392	0.247
0.392	0.247
0.392	0.247
0.393	0.254
0.393	0.254
0.393	0.254
0.396	0.245
0.396	0.245
0.396	0.245
0.396	0.245
0.399	0.243
0.399	0.243
0.399	0.243
0.391	0.253
0.391	0.253
0.391	0.253
0.391	0.253
0.39	0.257
0.39	0.257
0.395	0.249
0.395	0.249
0.395	0.249
0.4	0.237
0.4	0.237
0.393	0.253
0.39	0.25
0.392	0.25
0.392	0.25
0.392	0.25
0.399	0.236
0.388	0.257
0.388	0.257
0.388	0.257
0.388	0.257
0.388	0.257
0.388	0.257
0.391	0.251
0.394	0.249
0.394	0.249
0.387	0.26
0.387	0.26
0.387	0.26
0.387	0.26
0.399	0.241
0.399	0.241
0.399	0.241
0.399	0.241
0.399	0.241
0.399	0.241
0.399	0.241
0.399	0.241
0.399	0.241
0.399	0.241
0.394	0.241
0.395	0.246
0.395	0.246
0.395	0.246
0.395	0.246
0.395	0.246
0.395	0.246
0.395	0.243
0.395	0.244
0.393	0.249
0.385	0.259
0.385	0.259
0.393	0.252
0.388	0.253
0.388	0.253
0.388	0.253
0.386	0.258
0.393	0.251
0.393	0.251
0.393	0.251
0.393	0.251
0.393	0.251
0.393	0.251
0.393	0.251
0.393	0.251
0.392	0.247
0.39	0.254
0.39	0.254
0.401	0.242
0.401	0.242
0.401	0.242
0.401	0.242
0.401	0.242
0.407	0.231
0.407	0.231
0.394	0.245
0.386	0.258
0.386	0.258
0.386	0.258
0.386	0.258
0.386	0.258
0.394	0.247
0.394	0.247
0.394	0.247
0.393	0.249
0.396	0.244
0.395	0.247
0.394	0.25
0.394	0.25
0.394	0.25
0.394	0.25
0.394	0.25
0.394	0.25
0.385	0.259
0.391	0.255
0.396	0.247
0.396	0.247
0.396	0.247
0.396	0.246
0.396	0.246
0.396	0.246
0.396	0.246
0.39	0.253
0.395	0.247
0.388	0.259
0.388	0.259
0.388	0.259
0.388	0.259
0.388	0.259
0.388	0.259
0.388	0.259
0.388	0.259
0.388	0.259
0.388	0.259
0.388	0.259
0.383	0.265
0.383	0.265
0.383	0.265
0.39	0.257
0.39	0.257
0.39	0.257
0.392	0.248
0.392	0.248
0.392	0.248
0.392	0.248
0.392	0.248
0.392	0.248
0.392	0.248
0.392	0.248
0.393	0.247
0.393	0.247
0.396	0.245
0.396	0.251
0.396	0.251
0.396	0.251
0.396	0.251
0.398	0.246
0.398	0.246
0.398	0.246
0.398	0.246
