sim_start,int_start1,int_length2,soc_dist_level_wfh,Ca,delta,mu,int_start2,int_length1,beta0est,alphaest,alpha1est,paramset,iso_start,log_lik,R0,Reff,E_init,soc_dist_level_sip,Ia_init,Ip_init,Is_init,Im_init,Hr_init,Hd_init,R0_init,D0_init
2020-10-15,2021-01-15,76,1,0.45,0.225,0.93125,2021-01-16,1,0,0,0,1,2021-04-02,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-01-15,76,1,0.65,0.125,0.95625,2021-01-16,1,0,0,0,2,2021-04-02,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-01-15,76,1,0.75,0.275,0.94375,2021-01-16,1,0,0,0,3,2021-04-02,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-01-15,76,1,0.55,0.175,0.96875,2021-01-16,1,0,0,0,4,2021-04-02,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,2021-01-15,76,1,0.425,0.2875,0.934375,2021-01-16,1,0.270906912921248,0.106310422549143,0.46584486181285,5,2021-04-02,-5031.38354821113,1.78042747120257,0.375144315604301,7004.98365007413,0.312713531635608,8691.77041451129,4658.76106211714,432.960359622136,8263.64130994609,492.613824008567,233.840006306592,1928917.81990378,4226.60461273554
