b1	r1
0.52	0.144
0.52	0.144
0.509	0.15
0.509	0.15
0.505	0.161
0.505	0.161
0.495	0.175
0.548	0.117
0.548	0.117
0.548	0.117
0.548	0.117
0.548	0.117
0.548	0.117
0.516	0.155
0.516	0.155
0.516	0.155
0.516	0.155
0.516	0.155
0.516	0.155
0.508	0.141
0.508	0.141
0.517	0.145
0.54	0.118
0.54	0.118
0.54	0.118
0.54	0.118
0.54	0.118
0.525	0.138
0.522	0.15
0.522	0.15
0.522	0.15
0.522	0.15
0.522	0.15
0.522	0.15
0.504	0.155
0.504	0.155
0.504	0.155
0.504	0.155
0.504	0.155
0.504	0.155
0.504	0.155
0.532	0.118
0.532	0.118
0.511	0.161
0.511	0.161
0.511	0.161
0.511	0.161
0.511	0.161
0.511	0.161
0.511	0.161
0.531	0.128
0.531	0.128
0.531	0.128
0.531	0.128
0.511	0.159
0.511	0.159
0.511	0.159
0.511	0.159
0.511	0.159
0.508	0.153
0.52	0.133
0.529	0.136
0.508	0.146
0.508	0.146
0.508	0.146
0.508	0.146
0.508	0.146
0.508	0.146
0.508	0.146
0.508	0.146
0.508	0.146
0.508	0.146
0.508	0.146
0.496	0.168
0.496	0.168
0.496	0.168
0.496	0.168
0.503	0.164
0.494	0.166
0.525	0.129
0.525	0.129
0.525	0.129
0.525	0.129
0.511	0.137
0.524	0.127
0.527	0.137
0.527	0.137
0.527	0.137
0.515	0.149
0.515	0.149
0.515	0.149
0.483	0.188
0.517	0.149
0.508	0.149
0.508	0.149
0.508	0.149
0.505	0.164
0.505	0.164
0.514	0.132
0.514	0.132
0.514	0.132
0.514	0.132
0.514	0.132
0.514	0.132
0.514	0.132
0.514	0.132
0.514	0.132
0.523	0.145
0.523	0.145
0.529	0.135
0.529	0.135
0.529	0.135
0.529	0.135
0.48	0.196
0.506	0.148
0.506	0.148
0.506	0.148
0.503	0.172
0.503	0.172
0.503	0.172
0.503	0.172
0.503	0.172
0.503	0.172
0.503	0.172
0.503	0.172
0.503	0.172
0.503	0.172
0.521	0.145
0.534	0.125
0.534	0.125
0.524	0.128
0.524	0.128
0.524	0.128
0.524	0.128
0.541	0.115
0.512	0.148
0.512	0.148
0.512	0.148
0.512	0.148
0.512	0.148
0.512	0.148
0.512	0.148
0.512	0.148
0.518	0.129
0.518	0.129
0.518	0.129
0.521	0.139
0.521	0.139
0.521	0.139
0.521	0.139
0.521	0.139
0.521	0.139
0.521	0.139
0.521	0.139
0.516	0.152
0.516	0.152
0.507	0.158
0.507	0.158
0.524	0.131
0.52	0.144
0.52	0.144
0.52	0.144
0.52	0.142
0.525	0.122
0.525	0.122
0.512	0.144
0.512	0.144
0.512	0.144
0.512	0.144
0.521	0.137
0.531	0.123
0.531	0.123
0.531	0.123
0.531	0.123
0.531	0.123
0.531	0.123
0.515	0.146
0.515	0.146
0.516	0.156
0.516	0.156
0.516	0.156
0.516	0.156
0.516	0.156
0.496	0.157
0.496	0.157
0.496	0.157
0.496	0.157
0.496	0.157
0.517	0.146
0.517	0.146
0.499	0.172
0.499	0.172
0.499	0.172
0.499	0.172
0.499	0.172
0.499	0.172
0.499	0.172
0.499	0.172
0.525	0.134
0.525	0.134
0.525	0.134
0.525	0.134
0.499	0.166
0.525	0.138
0.511	0.157
0.511	0.157
0.511	0.157
0.511	0.157
0.532	0.12
0.53	0.124
0.53	0.124
0.53	0.124
0.512	0.15
0.512	0.15
0.498	0.148
0.498	0.148
0.498	0.148
0.498	0.148
0.498	0.148
0.498	0.148
0.498	0.148
0.498	0.148
0.498	0.148
0.498	0.148
0.526	0.136
0.526	0.136
0.526	0.136
0.526	0.136
0.526	0.136
0.526	0.136
0.513	0.157
0.523	0.136
0.523	0.136
0.523	0.136
0.516	0.134
0.516	0.134
0.516	0.134
0.516	0.134
0.516	0.134
0.516	0.134
0.516	0.134
0.516	0.134
0.516	0.134
0.516	0.134
0.517	0.138
0.504	0.151
0.504	0.151
0.504	0.151
0.523	0.126
0.523	0.126
0.513	0.143
0.513	0.143
0.513	0.143
0.514	0.143
0.514	0.143
0.519	0.142
0.519	0.142
0.535	0.134
0.504	0.157
0.504	0.157
0.504	0.157
0.504	0.157
0.504	0.157
0.504	0.157
