,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
1582,27003,smoothed_wcli,2020-09-22,2020-11-19,58,0.7781802,0.418115,176.8655,county,fb-survey
1583,27037,smoothed_wcli,2020-09-22,2020-11-19,58,1.0845446,0.6075412,293.0759,county,fb-survey
1584,27053,smoothed_wcli,2020-09-22,2020-11-19,58,1.6450303,0.6905413,735.2857,county,fb-survey
1585,27123,smoothed_wcli,2020-09-22,2020-11-19,58,0.6628737,0.3963321,469.3107,county,fb-survey
1586,27145,smoothed_wcli,2020-09-22,2020-11-19,58,0.6559189,0.7290786,125.327,county,fb-survey
1587,27163,smoothed_wcli,2020-09-22,2020-11-19,58,0.9335516,0.6298744,200.5834,county,fb-survey
1588,27003,smoothed_wcli,2020-09-23,2020-11-19,57,0.6190753,0.3866412,174.7105,county,fb-survey
1589,27037,smoothed_wcli,2020-09-23,2020-11-19,57,0.8564204,0.5684418,287.687,county,fb-survey
1590,27053,smoothed_wcli,2020-09-23,2020-11-19,57,1.5923973,0.6927685,718.1069,county,fb-survey
1591,27123,smoothed_wcli,2020-09-23,2020-11-19,57,0.9180009,0.4676205,468.9198,county,fb-survey
1592,27145,smoothed_wcli,2020-09-23,2020-11-19,57,0.6932901,0.7697655,119.9519,county,fb-survey
1593,27163,smoothed_wcli,2020-09-23,2020-11-19,57,0.9311052,0.6295808,198.2738,county,fb-survey
1594,27003,smoothed_wcli,2020-09-24,2020-11-19,56,0.4634887,0.3579016,170.8978,county,fb-survey
1595,27037,smoothed_wcli,2020-09-24,2020-11-19,56,0.8716846,0.5880839,281.1646,county,fb-survey
1596,27053,smoothed_wcli,2020-09-24,2020-11-19,56,1.3302602,0.6434312,701.7242,county,fb-survey
1597,27123,smoothed_wcli,2020-09-24,2020-11-19,56,0.6597319,0.4194698,485.6778,county,fb-survey
1598,27145,smoothed_wcli,2020-09-24,2020-11-19,56,0.7219199,0.8002394,118.0648,county,fb-survey
1599,27163,smoothed_wcli,2020-09-24,2020-11-19,56,0.814019,0.6170891,201.4297,county,fb-survey
1600,27003,smoothed_wcli,2020-09-25,2020-11-19,55,0.2199623,0.3087828,176.2348,county,fb-survey
1601,27037,smoothed_wcli,2020-09-25,2020-11-19,55,0.7735391,0.5852651,269.8554,county,fb-survey
1602,27053,smoothed_wcli,2020-09-25,2020-11-19,55,1.3439234,0.6473306,685.5953,county,fb-survey
1603,27123,smoothed_wcli,2020-09-25,2020-11-19,55,0.7168035,0.4213605,495.8547,county,fb-survey
1604,27145,smoothed_wcli,2020-09-25,2020-11-19,55,0.7017698,0.7781411,121.9927,county,fb-survey
1605,27163,smoothed_wcli,2020-09-25,2020-11-19,55,0.4669925,0.5190854,189.9113,county,fb-survey
1606,27003,smoothed_wcli,2020-09-26,2020-11-19,54,0.2134418,0.3073266,176.6967,county,fb-survey
1607,27037,smoothed_wcli,2020-09-26,2020-11-19,54,0.0,0.2168248,265.8284,county,fb-survey
1608,27053,smoothed_wcli,2020-09-26,2020-11-19,54,1.2405827,0.6291247,676.8811,county,fb-survey
1609,27123,smoothed_wcli,2020-09-26,2020-11-19,54,0.4066559,0.3105471,488.9498,county,fb-survey
1610,27145,smoothed_wcli,2020-09-26,2020-11-19,54,0.7395036,0.8190364,118.1649,county,fb-survey
1611,27163,smoothed_wcli,2020-09-26,2020-11-19,54,0.4373428,0.4847912,196.123,county,fb-survey
1612,27003,smoothed_wcli,2020-09-27,2020-11-19,53,0.240896,0.330767,170.0353,county,fb-survey
1613,27037,smoothed_wcli,2020-09-27,2020-11-19,53,0.0800245,0.2170239,267.0527,county,fb-survey
1614,27053,smoothed_wcli,2020-09-27,2020-11-19,53,0.8485354,0.391371,697.1143,county,fb-survey
1615,27123,smoothed_wcli,2020-09-27,2020-11-19,53,0.455604,0.317728,475.2899,county,fb-survey
1616,27145,smoothed_wcli,2020-09-27,2020-11-19,53,0.0,0.3686274,120.506,county,fb-survey
1617,27163,smoothed_wcli,2020-09-27,2020-11-19,53,0.4286269,0.4735167,194.9376,county,fb-survey
1618,27003,smoothed_wcli,2020-09-28,2020-11-19,52,0.0,0.2280192,167.1089,county,fb-survey
1619,27037,smoothed_wcli,2020-09-28,2020-11-19,52,0.1860968,0.2355667,280.2435,county,fb-survey
1620,27053,smoothed_wcli,2020-09-28,2020-11-19,52,0.4524,0.2322437,692.522,county,fb-survey
1621,27123,smoothed_wcli,2020-09-28,2020-11-19,52,0.4411146,0.3124691,490.9553,county,fb-survey
1622,27145,smoothed_wcli,2020-09-28,2020-11-19,52,0.0,0.4136953,108.0442,county,fb-survey
1623,27163,smoothed_wcli,2020-09-28,2020-11-19,52,0.0,0.208539,194.8935,county,fb-survey
1624,27003,smoothed_wcli,2020-09-29,2020-11-19,51,0.0562356,0.2284205,169.3667,county,fb-survey
1625,27037,smoothed_wcli,2020-09-29,2020-11-19,51,0.2916403,0.25438,291.2371,county,fb-survey
1626,27053,smoothed_wcli,2020-09-29,2020-11-19,51,0.3764333,0.2222517,680.3445,county,fb-survey
1627,27123,smoothed_wcli,2020-09-29,2020-11-19,51,0.4463667,0.3091879,512.5237,county,fb-survey
1628,27145,smoothed_wcli,2020-09-29,2020-10-27,28,0.0,0.3319161,135.2192,county,fb-survey
1629,27163,smoothed_wcli,2020-09-29,2020-11-19,51,0.0955958,0.2225455,197.7912,county,fb-survey
1630,27003,smoothed_wcli,2020-09-30,2020-11-19,50,0.075447,0.2254229,159.005,county,fb-survey
1631,27037,smoothed_wcli,2020-09-30,2020-11-19,50,0.5870827,0.3846113,286.8409,county,fb-survey
1632,27053,smoothed_wcli,2020-09-30,2020-11-19,50,0.3694685,0.2203413,680.5741,county,fb-survey
1633,27123,smoothed_wcli,2020-09-30,2020-11-19,50,0.2125302,0.1561171,516.7404,county,fb-survey
1634,27145,smoothed_wcli,2020-09-30,2020-10-27,27,0.0,0.3280183,137.1192,county,fb-survey
1635,27163,smoothed_wcli,2020-09-30,2020-11-19,50,0.0939169,0.2206003,202.8773,county,fb-survey
