day,.id,S,E,Ia,Ip,Is,Im,I,I_new_sympt,D_new_reported,D_new_unreported,dIpIs_save,dIpIm_save,dEIa_save,H,Hr,Hd,R,D,D_new,H_new,thresh_crossed,import_total,deaths,cases,total_H
1,1,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,126522
1,2,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,122508
1,3,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,124483
1,4,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,122662
1,5,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,130918
1,6,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,127689
1,7,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,122780
1,8,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,130814
1,9,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,125360
1,10,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,123459
1,11,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,125417
1,12,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,130885
1,13,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,122630
1,14,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,123303
1,15,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,120733
1,16,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,120890
1,17,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,131465
1,18,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,131610
1,19,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,130385
1,20,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,127622
1,21,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,127961
1,22,3719255,2859,3284,795,246,3480,7805,0,0,0,0,0,0,1186,878,308,124651,1676,0,0,0,0,0,0,126780
