"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3831309,5414,4110,340,3538,290,12481,234,1382
"2",3829526,5331,4189,425,3846,337,13828,259,1528
"3",3827627,5392,4206,471,4077,397,15312,264,1558
"4",3825658,5502,4236,495,4235,462,16894,265,1564
"5",3823639,5624,4291,509,4350,529,18540,267,1575
"6",3821579,5744,4364,519,4446,596,20233,270,1596
"7",3819480,5862,4448,528,4535,663,21965,275,1622
"8",3817342,5979,4536,538,4625,729,23734,280,1654
"9",3815162,6098,4625,549,4717,794,25538,286,1687
"10",3812941,6217,4716,559,4810,859,27380,291,1720
"11",3810677,6337,4809,570,4905,923,29260,297,1753
"12",3808371,6458,4904,581,5002,988,31179,303,1788
"13",3806020,6581,4999,593,5101,1052,33137,309,1823
"14",3803625,6707,5095,604,5200,1115,35135,314,1859
"15",3801185,6835,5192,616,5302,1179,37174,321,1894
"16",3798699,6964,5291,628,5404,1242,39254,327,1931
"17",3796167,7095,5392,640,5508,1305,41375,333,1967
"18",3793588,7227,5494,652,5613,1369,43538,340,2005
"19",3790962,7362,5597,665,5720,1432,45745,346,2043
"20",3788288,7498,5701,677,5829,1495,47994,352,2081
"21",3785566,7634,5808,690,5939,1558,50287,359,2120
"22",3782794,7774,5915,703,6050,1621,52625,366,2159
"23",3779973,7915,6024,715,6163,1684,55008,372,2199
"24",3777102,8057,6134,729,6279,1747,57435,379,2240
"25",3774179,8200,6245,742,6394,1810,59910,386,2281
"26",3771206,8346,6357,756,6512,1874,62431,393,2323
"27",3768181,8494,6471,769,6630,1937,65000,400,2363
"28",3765105,8641,6586,783,6750,2001,67616,407,2406
"29",3761976,8790,6702,797,6872,2065,70280,415,2449
"30",3758794,8941,6820,812,6994,2129,72993,422,2492
"31",3755558,9094,6938,826,7118,2193,75756,430,2536
"32",3752267,9248,7057,840,7243,2258,78568,437,2580
"33",3748921,9405,7178,855,7369,2322,81432,444,2624
"34",3745522,9562,7301,870,7495,2387,84345,452,2668
"35",3742067,9719,7424,884,7625,2452,87309,459,2714
"36",3738557,9878,7548,900,7756,2518,90325,468,2760
"37",3734991,10038,7672,915,7888,2584,93395,475,2807
"38",3731368,10199,7800,930,8019,2650,96516,483,2852
"39",3727689,10361,7925,945,8155,2717,99690,491,2900
"40",3723953,10524,8052,961,8289,2784,102919,499,2947
"41",3720160,10688,8181,976,8425,2851,106201,507,2994
"42",3716308,10854,8309,992,8562,2919,109538,515,3042
"43",3712399,11020,8439,1008,8700,2987,112929,523,3090
"44",3708432,11187,8570,1023,8838,3055,116376,531,3138
"45",3704409,11353,8701,1039,8978,3124,119878,540,3187
"46",3700327,11521,8832,1056,9118,3193,123437,548,3235
"47",3696186,11688,8965,1072,9258,3262,127051,556,3284
"48",3691988,11856,9097,1088,9399,3332,130722,564,3333
"49",3687731,12024,9231,1104,9540,3402,134449,573,3382
"50",3683416,12193,9363,1120,9683,3473,138233,581,3432
"51",3679043,12363,9497,1137,9825,3544,142074,589,3481
"52",3674612,12531,9630,1153,9969,3615,145972,598,3531
"53",3670122,12699,9764,1170,10113,3687,149927,606,3581
"54",3665574,12869,9897,1186,10257,3759,153940,615,3631
"55",3660969,13035,10032,1202,10400,3831,158011,623,3680
"56",3656306,13204,10165,1219,10545,3904,162140,631,3731
"57",3651586,13371,10298,1235,10689,3977,166325,640,3780
"58",3646808,13538,10431,1252,10833,4050,170570,648,3829
"59",3641975,13703,10564,1268,10976,4124,174872,657,3878
"60",3637084,13868,10698,1284,11118,4197,179232,665,3927
"61",3632138,14032,10829,1301,11263,4271,183648,673,3978
"62",3627136,14194,10960,1317,11405,4346,188124,682,4026
"63",3622078,14358,11090,1334,11547,4420,192656,690,4075
"64",3616966,14519,11219,1349,11689,4495,197245,698,4123
"65",3611801,14678,11347,1365,11830,4570,201891,706,4172
"66",3606581,14837,11474,1381,11970,4645,206594,714,4219
"67",3601309,14993,11601,1396,12110,4720,211352,722,4267
"68",3595985,15147,11728,1412,12246,4796,216167,730,4313
"69",3590610,15299,11852,1428,12385,4871,221037,738,4361
"70",3585184,15449,11975,1443,12520,4947,225963,745,4407
"71",3579709,15597,12096,1459,12655,5022,230943,754,4452
"72",3574184,15743,12216,1474,12788,5098,235978,762,4497
"73",3568612,15887,12333,1489,12921,5174,241066,769,4542
"74",3562991,16028,12450,1504,13052,5249,246207,776,4587
"75",3557326,16167,12563,1518,13180,5325,251402,784,4629
"76",3551616,16303,12674,1533,13307,5401,256648,791,4672
"77",3545862,16435,12786,1546,13432,5476,261945,798,4713
"78",3540067,16564,12892,1560,13555,5552,267292,805,4755
"79",3534230,16689,12999,1574,13673,5627,272690,812,4793
"80",3528352,16812,13102,1587,13793,5701,278135,818,4834
"81",3522435,16932,13203,1600,13908,5776,283628,825,4871
"82",3516480,17049,13300,1614,14021,5850,289169,832,4909
"83",3510488,17162,13396,1626,14132,5923,294755,837,4945
"84",3504461,17271,13490,1637,14239,5997,300386,843,4981
"85",3498402,17374,13581,1649,14345,6070,306061,849,5016
"86",3492310,17475,13668,1660,14449,6142,311778,855,5050
"87",3486187,17572,13751,1671,14548,6214,317538,860,5083
"88",3480034,17664,13833,1682,14644,6286,323339,865,5113
"89",3473855,17752,13910,1692,14738,6356,329178,871,5143
"90",3467650,17836,13983,1703,14828,6427,335056,876,5173
"91",3461419,17916,14054,1712,14914,6496,340970,880,5199
"92",3455166,17991,14121,1721,14996,6565,346921,884,5226
"93",3448892,18061,14187,1729,15075,6633,352906,888,5250
