"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3831474,5249,4110,421,3457,290,12481,316,1301
"2",3829863,5050,4133,555,3703,351,13828,349,1438
"3",3828154,5018,4077,622,3872,432,15308,351,1446
"4",3826400,5042,4035,650,3962,521,16872,346,1426
"5",3824627,5077,4019,660,4007,612,18481,343,1412
"6",3822846,5107,4022,664,4031,702,20111,341,1406
"7",3821060,5132,4034,666,4048,789,21753,342,1407
"8",3819268,5155,4050,668,4064,874,23405,343,1411
"9",3817470,5174,4066,670,4080,956,25065,344,1417
"10",3815666,5194,4083,672,4096,1036,26735,345,1423
"11",3813856,5213,4099,675,4113,1113,28413,347,1429
"12",3812039,5232,4114,678,4129,1189,30101,348,1435
"13",3810216,5250,4130,681,4145,1262,31798,349,1439
"14",3808387,5268,4146,683,4160,1333,33504,351,1444
"15",3806552,5287,4160,686,4176,1403,35219,352,1451
"16",3804711,5305,4174,689,4191,1471,36942,354,1455
"17",3802864,5323,4188,691,4206,1536,38674,355,1460
"18",3801012,5340,4202,693,4221,1600,40414,356,1466
"19",3799154,5357,4216,695,4236,1662,42162,357,1470
"20",3797291,5372,4230,698,4250,1723,43918,358,1475
"21",3795423,5387,4243,700,4265,1782,45681,359,1480
"22",3793549,5404,4256,702,4279,1839,47452,360,1484
"23",3791671,5418,4270,705,4292,1895,49231,362,1489
"24",3789788,5434,4281,707,4305,1949,51018,363,1493
"25",3787899,5448,4293,709,4319,2002,52811,364,1499
"26",3786007,5462,4304,711,4331,2054,54612,365,1502
"27",3784110,5476,4316,713,4344,2104,56419,366,1506
"28",3782209,5489,4328,715,4356,2153,58233,367,1510
"29",3780303,5502,4339,717,4368,2200,60053,368,1514
"30",3778393,5515,4350,719,4380,2246,61879,368,1518
"31",3776479,5527,4360,721,4392,2291,63712,370,1522
"32",3774562,5538,4370,722,4403,2335,65551,370,1526
"33",3772639,5551,4380,724,4414,2378,67396,371,1529
"34",3770715,5562,4389,725,4425,2419,69247,372,1532
"35",3768787,5572,4400,727,4435,2459,71103,372,1535
"36",3766855,5582,4408,728,4445,2499,72964,373,1539
"37",3764920,5592,4417,730,4454,2537,74832,374,1542
"38",3762982,5602,4425,732,4463,2574,76704,375,1545
"39",3761040,5611,4433,733,4472,2610,78581,376,1548
"40",3759098,5619,4441,735,4480,2645,80464,376,1551
"41",3757151,5628,4447,736,4489,2680,82350,377,1554
"42",3755203,5635,4455,738,4497,2713,84242,378,1556
"43",3753252,5643,4461,738,4506,2745,86137,378,1559
"44",3751299,5650,4467,739,4513,2777,88036,379,1561
"45",3749344,5658,4473,740,4520,2808,89940,379,1563
"46",3747387,5664,4479,742,4526,2837,91847,380,1565
"47",3745429,5668,4485,743,4532,2867,93758,381,1567
"48",3743470,5673,4490,744,4539,2895,95672,381,1569
"49",3741509,5678,4494,745,4544,2922,97590,381,1570
"50",3739547,5682,4498,746,4549,2949,99511,382,1572
