"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3831174,5549,4110,290,3587,290,12481,185,1432
"2",3829251,5558,4237,346,3934,329,13828,204,1583
"3",3827195,5697,4311,379,4209,375,15315,210,1632
"4",3825044,5884,4401,400,4418,426,16909,214,1660
"5",3822817,6083,4516,414,4590,478,18584,219,1695
"6",3820517,6285,4649,427,4746,532,20325,224,1739
"7",3818146,6490,4795,440,4900,585,22127,231,1790
"8",3815700,6697,4948,453,5056,639,23988,238,1847
"9",3813179,6910,5106,467,5218,693,25909,246,1906
"10",3810579,7127,5268,482,5386,748,27892,254,1966
"11",3807898,7351,5435,497,5557,803,29941,262,2028
"12",3805135,7580,5606,513,5734,859,32055,270,2093
"13",3802284,7816,5783,529,5916,916,34237,279,2159
"14",3799347,8059,5964,546,6103,974,36491,287,2227
"15",3796319,8307,6150,563,6295,1032,38815,296,2296
"16",3793200,8561,6341,581,6493,1092,41214,306,2368
"17",3789985,8825,6536,599,6696,1152,43690,315,2442
"18",3786672,9094,6737,617,6903,1214,46244,325,2517
"19",3783261,9369,6944,636,7117,1276,48878,335,2594
"20",3779748,9652,7155,656,7338,1340,51594,345,2674
"21",3776129,9943,7372,676,7563,1404,54395,356,2756
"22",3772405,10240,7594,696,7794,1470,57283,366,2839
"23",3768572,10541,7824,718,8031,1537,60259,377,2924
"24",3764626,10852,8058,739,8274,1605,63327,389,3013
"25",3760565,11171,8296,762,8524,1675,66489,401,3103
"26",3756387,11496,8542,785,8779,1746,69747,412,3195
"27",3752090,11829,8792,808,9041,1818,73104,425,3289
"28",3747670,12170,9048,832,9309,1892,76561,437,3385
"29",3743126,12517,9311,856,9583,1968,80121,450,3485
"30",3738455,12873,9578,881,9864,2045,83786,463,3585
"31",3733655,13235,9853,906,10151,2123,87559,476,3688
"32",3728723,13603,10133,932,10445,2203,91443,490,3794
"33",3723655,13980,10418,959,10745,2285,95440,504,3902
"34",3718450,14365,10708,986,11052,2369,99552,518,4012
"35",3713106,14756,11005,1014,11366,2454,103782,532,4124
"36",3707619,15155,11308,1042,11685,2541,108132,547,4238
"37",3701989,15560,11616,1071,12012,2630,112605,562,4355
"38",3696212,15971,11930,1100,12343,2721,117204,577,4474
"39",3690285,16392,12251,1130,12679,2814,121931,593,4593
"40",3684207,16816,12577,1161,13025,2908,126787,609,4718
"41",3677977,17249,12906,1192,13377,3005,131775,625,4844
"42",3671592,17685,13244,1224,13735,3103,136899,641,4970
"43",3665049,18130,13583,1256,14100,3204,142160,658,5101
"44",3658348,18579,13930,1288,14469,3306,147561,675,5230
"45",3651486,19035,14280,1322,14844,3411,153105,692,5364
"46",3644462,19495,14636,1355,15224,3518,158792,710,5499
"47",3637273,19961,14995,1389,15610,3626,164627,727,5636
"48",3629919,20432,15358,1424,16003,3737,170609,745,5774
"49",3622400,20907,15726,1459,16398,3850,176743,763,5914
"50",3614712,21385,16098,1494,16800,3964,183029,781,6056
"51",3606857,21867,16473,1530,17205,4081,189469,800,6199
"52",3598834,22349,16852,1566,17616,4200,196065,819,6343
"53",3590638,22839,17231,1602,18032,4321,202819,837,6490
"54",3582274,23326,17616,1640,18449,4444,209733,857,6635
"55",3573740,23817,18000,1677,18870,4570,216808,875,6784
"56",3565034,24310,18386,1714,19294,4697,224047,895,6931
"57",3556159,24803,18775,1751,19721,4826,231448,913,7081
"58",3547116,25294,19165,1788,20150,4957,239013,933,7230
"59",3537904,25784,19554,1826,20582,5089,246743,952,7380
"60",3528522,26275,19942,1864,21015,5224,254640,972,7530
"61",3518973,26763,20332,1902,21446,5361,262704,991,7679
"62",3509260,27248,20719,1940,21882,5499,270933,1010,7831
"63",3499382,27731,21108,1977,22315,5639,279330,1029,7978
"64",3489343,28208,21493,2015,22748,5780,287895,1049,8128
"65",3479143,28681,21875,2053,23179,5923,296629,1068,8276
"66",3468785,29147,22256,2089,23609,6068,305527,1087,8423
"67",3458273,29610,22629,2126,24038,6214,314592,1106,8571
"68",3447610,30063,23000,2163,24464,6361,323820,1125,8715
"69",3436798,30508,23367,2200,24886,6510,333214,1143,8858
"70",3425840,30945,23727,2236,25303,6659,342771,1161,8999
"71",3414742,31373,24082,2272,25714,6810,352489,1179,9137
"72",3403506,31791,24429,2307,26122,6962,362366,1197,9274
"73",3392137,32196,24771,2341,26521,7114,372402,1214,9408
"74",3380641,32590,25104,2375,26915,7267,382591,1231,9539
"75",3369019,32974,25427,2407,27302,7420,392932,1247,9667
"76",3357281,33344,25742,2440,27678,7574,403424,1263,9790
"77",3345430,33697,26047,2472,28048,7728,414061,1280,9914
