"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3830495,6228,4110,166,3711,290,12481,61,1556
"2",3827850,6725,4471,149,4152,308,13827,67,1720
"3",3824958,7299,4846,146,4591,323,15320,73,1870
"4",3821804,7936,5256,151,5035,336,16964,79,2027
"5",3818372,8631,5708,160,5497,350,18764,86,2198
"6",3814642,9385,6202,171,5990,365,20726,94,2388
"7",3810589,10202,6741,185,6520,382,22863,102,2596
"8",3806185,11088,7328,201,7092,400,25188,111,2820
"9",3801404,12046,7965,218,7713,420,27716,120,3066
"10",3796211,13085,8655,237,8386,442,30465,131,3333
"11",3790574,14210,9404,258,9115,467,33454,142,3621
"12",3784458,15427,10216,280,9906,494,36701,154,3934
"13",3777822,16743,11094,304,10764,525,40230,167,4274
"14",3770628,18163,12044,330,11694,558,44064,182,4641
"15",3762829,19699,13071,359,12702,594,48228,197,5039
"16",3754380,21356,14180,390,13790,635,52752,214,5469
"17",3745230,23142,15378,423,14968,678,57663,232,5933
"18",3735328,25063,16673,459,16241,726,62992,252,6434
"19",3724616,27133,18065,497,17617,778,68775,273,6976
"20",3713038,29356,19567,539,19100,835,75047,296,7558
"21",3700528,31743,21181,584,20701,897,81847,321,8187
"22",3687023,34304,22917,633,22425,965,89216,347,8862
"23",3672458,37039,24783,685,24281,1038,97199,376,9589
"24",3656759,39966,26780,740,26276,1117,105843,406,10368
"25",3639854,43090,28919,800,28419,1203,115197,439,11205
"26",3621668,46416,31205,865,30719,1297,125313,474,12100
"27",3602130,49949,33643,934,33182,1398,136247,511,13057
"28",3581155,53701,36239,1008,35815,1507,148058,552,14075
"29",3558668,57670,39000,1086,38628,1624,160806,594,15162
"30",3534594,61858,41930,1170,41624,1751,174555,639,16317
"31",3508859,66262,45030,1259,44814,1888,189371,687,17544
"32",3481390,70880,48303,1353,48202,2035,205320,738,18840
"33",3452113,75717,51743,1453,51791,2192,222475,792,20209
"34",3420967,80754,55356,1557,55580,2361,240907,848,21648
"35",3387892,85981,59137,1668,59573,2542,260690,907,23159
"36",3352844,91382,63072,1784,63774,2735,281891,969,24743
"37",3315782,96931,67161,1905,68173,2941,304588,1034,26390
