"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"1",3831182,5542,4111,293,3585,290,12481,187,1429
"2",3829266,5547,4234,350,3929,329,13827,207,1580
"3",3827217,5683,4305,384,4202,376,15314,213,1628
"4",3825075,5866,4393,404,4408,428,16908,217,1655
"5",3822857,6061,4505,419,4577,481,18581,221,1689
"6",3820569,6259,4637,432,4731,535,20320,227,1732
"7",3818210,6459,4779,444,4881,589,22118,234,1782
"8",3815780,6662,4928,458,5035,644,23974,241,1837
"9",3813276,6869,5083,472,5193,698,25890,248,1895
"10",3810694,7082,5242,486,5356,754,27868,256,1954
"11",3808035,7299,5405,502,5524,810,29907,264,2015
"12",3805294,7524,5572,517,5697,866,32012,272,2078
"13",3802469,7754,5744,534,5874,924,34184,281,2142
"14",3799558,7991,5920,550,6057,982,36424,290,2208
"15",3796560,8233,6102,567,6244,1041,38735,298,2276
"16",3793472,8482,6287,584,6437,1101,41118,307,2346
"17",3790293,8737,6479,602,6634,1161,43576,317,2417
"18",3787018,8998,6675,620,6837,1223,46110,326,2490
"19",3783648,9265,6876,639,7046,1286,48722,336,2566
"20",3780178,9540,7082,659,7259,1349,51415,346,2644
"21",3776606,9821,7293,678,7479,1414,54190,357,2723
"22",3772931,10111,7508,699,7704,1480,57049,367,2803
"23",3769150,10405,7730,720,7934,1547,59996,378,2886
"24",3765261,10706,7958,741,8169,1616,63032,390,2971
"25",3761261,11014,8189,763,8411,1686,66158,401,3059
"26",3757149,11328,8427,785,8658,1756,69379,412,3148
"27",3752919,11651,8670,808,8912,1829,72694,425,3240
"28",3748572,11980,8918,831,9171,1902,76107,437,3333
"29",3744104,12317,9171,855,9438,1977,79620,449,3429
"30",3739515,12658,9431,880,9709,2054,83235,462,3526
"31",3734800,13008,9695,905,9986,2132,86955,475,3626
"32",3729958,13365,9965,930,10269,2212,90782,488,3727
"33",3724985,13729,10241,957,10559,2293,94718,502,3831
"34",3719881,14100,10523,983,10854,2376,98765,516,3937
"35",3714642,14477,10809,1010,11156,2461,102927,530,4045
"36",3709266,14860,11102,1038,11465,2547,107204,544,4155
"37",3703752,15250,11400,1066,11779,2635,111600,559,4268
"38",3698096,15647,11702,1095,12100,2725,116117,574,4382
"39",3692296,16052,12009,1124,12426,2817,120757,589,4498
"40",3686352,16461,12323,1154,12758,2910,125525,604,4617
"41",3680260,16876,12641,1185,13097,3006,130418,621,4737
"42",3674019,17297,12965,1215,13440,3103,135442,637,4859
"43",3667627,17725,13292,1247,13790,3202,140599,653,4985
"44",3661083,18157,13624,1278,14146,3303,145891,669,5111
"45",3654385,18593,13962,1311,14504,3406,151320,686,5237
"46",3647532,19035,14303,1344,14870,3511,156887,704,5367
"47",3640520,19484,14648,1377,15240,3618,162595,720,5498
"48",3633351,19934,14998,1410,15616,3726,168446,738,5631
"49",3626022,20389,15352,1444,15996,3837,174442,755,5765
"50",3618533,20848,15706,1479,16382,3950,180584,773,5902
"51",3610881,21311,16066,1514,16769,4065,186875,791,6037
"52",3603068,21776,16430,1549,17163,4182,193315,809,6176
"53",3595095,22240,16796,1584,17562,4301,199905,827,6315
"54",3586957,22708,17163,1619,17963,4422,206650,846,6457
"55",3578655,23180,17530,1655,18367,4544,213550,864,6598
"56",3570191,23651,17902,1691,18772,4668,220607,883,6739
"57",3561563,24123,18274,1728,19180,4795,227819,902,6882
"58",3552772,24596,18647,1765,19591,4923,235189,921,7025
"59",3543820,25067,19021,1802,20003,5053,242717,939,7167
"60",3534706,25536,19397,1838,20415,5185,250405,958,7311
"61",3525433,26003,19771,1874,20831,5318,258251,977,7456
"62",3516000,26470,20141,1911,21249,5454,266258,996,7600
"63",3506408,26934,20512,1948,21663,5591,274426,1014,7743
"64",3496663,27392,20883,1985,22077,5729,282754,1033,7884
"65",3486762,27846,21250,2022,22492,5868,291242,1052,8027
"66",3476709,28298,21613,2058,22904,6009,299892,1070,8169
"67",3466508,28740,21974,2094,23314,6152,308701,1088,8309
"68",3456162,29176,22330,2130,23721,6296,317667,1107,8447
"69",3445671,29607,22682,2165,24126,6441,326791,1124,8585
"70",3435041,30026,23031,2200,24526,6587,336071,1142,8719
"71",3424274,30440,23371,2235,24922,6734,345506,1160,8853
"72",3413374,30842,23707,2269,25313,6882,355095,1177,8984
"73",3402345,31236,24035,2303,25698,7031,364834,1195,9113
"74",3391193,31616,24357,2336,26077,7180,374723,1211,9239
"75",3379921,31987,24668,2367,26450,7330,384759,1226,9364
"76",3368532,32345,24972,2399,26812,7480,394941,1242,9483
"77",3357036,32688,25268,2430,27164,7631,405265,1258,9599
"78",3345434,33017,25556,2460,27510,7781,415724,1272,9713
"79",3333733,33333,25830,2489,27847,7932,426318,1287,9824
"80",3321935,33638,26094,2516,28173,8083,437043,1301,9929
"81",3310052,33921,26349,2544,28489,8232,447894,1314,10030
"82",3298085,34191,26590,2570,28795,8382,458869,1327,10129
"83",3286042,34444,26819,2594,29089,8531,469964,1339,10223
"84",3273931,34678,27035,2618,29370,8678,481173,1350,10310
"85",3261758,34893,27239,2641,29635,8825,492492,1362,10392
"86",3249526,35094,27426,2662,29888,8971,503915,1372,10471
"87",3237245,35274,27603,2681,30125,9116,515438,1381,10544
"88",3224923,35433,27766,2700,30347,9259,527055,1390,10610
"89",3212567,35570,27913,2718,30556,9400,538758,1398,10673
"90",3200183,35688,28043,2733,30750,9539,550546,1406,10730
"91",3187778,35789,28155,2747,30928,9677,562409,1412,10780
"92",3175359,35866,28255,2761,31087,9813,574343,1418,10824
"93",3162934,35924,28336,2772,31227,9945,586343,1423,10862
"94",3150512,35959,28402,2780,31353,10076,598399,1427,10894
"95",3138100,35971,28454,2789,31460,10203,610505,1431,10918
"96",3125702,35967,28485,2796,31549,10328,622655,1433,10938
"97",3113328,35940,28502,2800,31620,10450,634842,1435,10949
"98",3100984,35889,28504,2804,31673,10568,647059,1436,10956
"99",3088676,35819,28489,2805,31708,10683,659301,1435,10957
"100",3076414,35728,28456,2805,31726,10795,671558,1435,10951
"101",3064203,35619,28404,2804,31724,10902,683825,1434,10938
"102",3052052,35487,28338,2801,31704,11006,696094,1431,10918
"103",3039966,35336,28254,2795,31665,11106,708360,1427,10894
"104",3027953,35164,28154,2789,31607,11201,720612,1423,10861
"105",3016019,34974,28039,2780,31528,11293,732848,1418,10822
"106",3004171,34761,27909,2770,31435,11380,745056,1412,10780
"107",2992414,34531,27761,2760,31324,11462,757230,1406,10728
